timestamp,WiFi-val,CO2-val,truth-val,Elec-val
7/31/2019 15:25,16,301,0,"2,710.10"
7/31/2019 15:30,16,289,0,"2,708.70"
7/31/2019 15:35,17,284,0,"2,752.60"
7/31/2019 15:40,17,277,0,"2,744.70"
7/31/2019 15:45,17,290,0,"3,470.90"
7/31/2019 15:50,16,303,0,"3,562.00"
7/31/2019 15:55,14,287,0,"2,730.30"
7/31/2019 16:00,15,307,0,"2,735.20"
7/31/2019 16:05,17,340,0,"2,803.60"
7/31/2019 16:10,17,304,0,"2,827.30"
7/31/2019 16:15,17,293,0,"2,643.30"
7/31/2019 16:20,17,284,0,"2,563.90"
7/31/2019 16:25,17,296,0,"2,608.50"
7/31/2019 16:30,17,264,0,"1,756.40"
7/31/2019 16:35,17,255,0,"1,743.20"
7/31/2019 16:40,17,249,0,"1,728.00"
7/31/2019 16:45,17,252,0,"1,727.90"
7/31/2019 16:50,15,279,0,"1,741.70"
7/31/2019 16:55,15,262,0,"2,559.00"
7/31/2019 17:00,11,279,0,"2,563.00"
7/31/2019 17:05,4,303,0,"1,732.90"
7/31/2019 17:10,6,322,0,"1,773.80"
7/31/2019 17:15,9,265,0,"1,739.80"
7/31/2019 17:20,8,224,0,"1,737.00"
7/31/2019 17:25,7,195,0,"1,749.10"
7/31/2019 17:30,7,191,0,"2,533.40"
7/31/2019 17:35,8,186,0,"2,538.50"
7/31/2019 17:40,7,192,0,"1,863.20"
7/31/2019 17:45,6,194,0,"1,852.00"
7/31/2019 17:50,5,199,0,"1,857.10"
7/31/2019 17:55,3,201,0,"1,808.90"
7/31/2019 18:00,3,201,0,"1,752.00"
7/31/2019 18:05,3,196,0,"2,547.70"
7/31/2019 18:10,3,192,0,"2,531.30"
7/31/2019 18:15,4,196,0,"1,752.40"
7/31/2019 18:20,4,200,0,"1,769.80"
7/31/2019 18:25,4,198,0,"1,770.70"
7/31/2019 18:30,3,202,0,"1,814.70"
7/31/2019 18:35,2,194,0,"1,725.40"
7/31/2019 18:40,2,199,0,"2,366.20"
7/31/2019 18:45,1,208,0,"2,430.00"
7/31/2019 18:50,1,212,0,"1,701.60"
7/31/2019 18:55,0,198,0,"1,729.80"
7/31/2019 19:00,0,188,0,"1,590.30"
7/31/2019 19:05,0,187,0,"1,579.80"
7/31/2019 19:10,0,181,1,"1,522.80"
7/31/2019 19:15,1,162,1,"2,220.40"
7/31/2019 19:20,0,158,1,"2,229.60"
7/31/2019 19:25,0,155,1,"1,602.50"
7/31/2019 19:30,0,153,1,"1,531.90"
7/31/2019 19:35,1,152,1,"1,608.30"
7/31/2019 19:40,1,150,1,"1,615.20"
7/31/2019 19:45,0,151,1,"1,623.00"
7/31/2019 19:50,0,139,1,"2,211.30"
7/31/2019 19:55,1,138,1,"2,204.20"
7/31/2019 20:00,1,135,1,"1,616.80"
7/31/2019 20:05,1,140,1,"1,553.50"
7/31/2019 20:10,1,137,1,"1,588.70"
7/31/2019 20:15,1,133,1,"1,540.40"
7/31/2019 20:20,1,132,1,"1,539.50"
7/31/2019 20:25,1,131,1,"2,097.00"
7/31/2019 20:30,1,127,1,"2,109.20"
7/31/2019 20:35,1,124,1,"1,618.60"
7/31/2019 20:40,1,122,1,"1,639.10"
7/31/2019 20:45,1,115,1,"1,700.80"
7/31/2019 20:50,1,119,1,"1,695.60"
7/31/2019 20:55,1,117,1,"1,614.40"
7/31/2019 21:00,1,115,1,"2,151.20"
7/31/2019 21:05,1,113,1,"2,209.60"
7/31/2019 21:10,1,112,1,"1,608.10"
7/31/2019 21:15,1,109,1,"1,703.20"
7/31/2019 21:20,1,108,1,"1,622.00"
7/31/2019 21:25,1,107,1,"1,624.40"
7/31/2019 21:30,1,109,1,"1,621.20"
7/31/2019 21:35,1,106,1,"1,599.10"
7/31/2019 21:40,1,109,1,"2,057.00"
7/31/2019 21:45,1,108,1,"1,618.30"
7/31/2019 21:50,1,105,1,"1,520.10"
7/31/2019 21:55,1,104,1,"1,530.80"
7/31/2019 22:00,1,103,1,"1,525.00"
7/31/2019 22:05,1,99,1,"1,527.00"
7/31/2019 22:10,1,101,1,"1,577.10"
7/31/2019 22:15,2,98,1,"1,997.40"
7/31/2019 22:20,2,96,1,"1,531.10"
7/31/2019 22:25,2,98,1,"1,533.60"
7/31/2019 22:30,2,99,1,"1,536.80"
7/31/2019 22:35,1,97,1,"1,602.70"
7/31/2019 22:40,1,94,1,"1,548.20"
7/31/2019 22:45,1,94,1,"1,559.70"
7/31/2019 22:50,1,95,1,"2,006.40"
7/31/2019 22:55,1,90,1,"1,995.30"
7/31/2019 23:00,1,88,1,"1,531.90"
7/31/2019 23:05,1,92,1,"1,599.50"
7/31/2019 23:10,1,90,1,"1,538.00"
7/31/2019 23:15,1,85,1,"1,543.40"
7/31/2019 23:20,1,86,1,"1,560.90"
7/31/2019 23:25,2,95,1,"1,568.20"
7/31/2019 23:30,2,88,1,"2,051.90"
7/31/2019 23:35,2,88,1,"1,641.50"
7/31/2019 23:40,2,85,1,"1,633.10"
7/31/2019 23:45,1,81,1,"1,616.80"
7/31/2019 23:50,1,82,1,"1,684.60"
7/31/2019 23:55,1,84,1,"1,620.60"
8/1/2019 0:00,1,84,1,"1,613.70"
8/1/2019 0:05,1,86,1,"2,049.90"
8/1/2019 0:10,1,84,1,"2,069.20"
8/1/2019 0:15,1,79,1,"1,641.20"
8/1/2019 0:20,1,79,1,"1,626.80"
8/1/2019 0:25,1,78,1,"1,603.20"
8/1/2019 0:30,1,77,1,"1,522.30"
8/1/2019 0:35,1,74,1,"1,525.60"
8/1/2019 0:40,1,74,1,"1,545.30"
8/1/2019 0:45,1,74,1,"2,006.00"
8/1/2019 0:50,1,75,1,"1,521.40"
8/1/2019 0:55,1,73,1,"1,539.10"
8/1/2019 1:00,1,70,1,"1,547.70"
8/1/2019 1:05,1,68,1,"1,522.40"
8/1/2019 1:10,1,67,1,"1,571.00"
8/1/2019 1:15,1,65,1,"1,531.50"
8/1/2019 1:20,1,61,1,"1,783.00"
8/1/2019 1:25,1,58,1,"1,994.00"
8/1/2019 1:30,1,58,1,"1,545.00"
8/1/2019 1:35,1,55,1,"1,539.90"
8/1/2019 1:40,1,54,1,"1,539.30"
8/1/2019 1:45,1,54,1,"1,536.40"
8/1/2019 1:50,1,53,1,"1,585.10"
8/1/2019 1:55,1,55,1,"1,542.50"
8/1/2019 2:00,1,55,1,"1,848.10"
8/1/2019 2:05,1,55,1,"2,042.20"
8/1/2019 2:10,1,53,1,"1,561.30"
8/1/2019 2:15,1,54,1,"1,576.40"
8/1/2019 2:20,1,53,1,"1,538.00"
8/1/2019 2:25,0,51,1,"1,548.50"
8/1/2019 2:30,0,53,1,"1,549.00"
8/1/2019 2:35,0,51,1,"1,646.10"
8/1/2019 2:40,0,49,1,"2,043.30"
8/1/2019 2:45,1,47,1,"2,057.90"
8/1/2019 2:50,1,50,1,"1,654.80"
8/1/2019 2:55,1,49,1,"1,622.70"
8/1/2019 3:00,1,49,1,"1,615.30"
8/1/2019 3:05,1,44,1,"1,623.70"
8/1/2019 3:10,1,42,1,"1,655.50"
8/1/2019 3:15,1,42,1,"1,619.50"
8/1/2019 3:20,1,42,1,"2,011.40"
8/1/2019 3:25,1,44,1,"2,050.90"
8/1/2019 3:30,1,45,1,"1,645.80"
8/1/2019 3:35,1,43,1,"1,654.90"
8/1/2019 3:40,1,43,1,"1,655.60"
8/1/2019 3:45,1,46,1,"1,720.90"
8/1/2019 3:50,1,41,1,"1,684.80"
8/1/2019 3:55,1,39,1,"1,842.40"
8/1/2019 4:00,1,38,1,"1,951.80"
8/1/2019 4:05,1,38,1,"1,589.80"
8/1/2019 4:10,1,36,1,"1,543.20"
8/1/2019 4:15,1,34,1,"1,588.00"
8/1/2019 4:20,1,38,1,"1,542.50"
8/1/2019 4:25,1,38,1,"1,594.40"
8/1/2019 4:30,1,37,1,"1,524.40"
8/1/2019 4:35,1,37,1,"1,891.30"
8/1/2019 4:40,1,36,1,"1,957.20"
8/1/2019 4:45,1,33,1,"1,748.30"
8/1/2019 4:50,1,30,1,"1,672.90"
8/1/2019 4:55,1,33,1,"1,663.40"
8/1/2019 5:00,1,30,1,"1,689.50"
8/1/2019 5:05,1,28,1,"1,659.60"
8/1/2019 5:10,1,30,1,"1,663.60"
8/1/2019 5:15,1,30,1,"2,059.60"
8/1/2019 5:20,1,29,1,"1,661.10"
8/1/2019 5:25,1,25,1,"1,669.30"
8/1/2019 5:30,1,28,1,"1,790.60"
8/1/2019 5:35,1,27,1,"1,762.30"
8/1/2019 5:40,1,26,1,"1,758.80"
8/1/2019 5:45,1,28,1,"1,628.00"
8/1/2019 5:50,1,27,1,"1,999.40"
8/1/2019 5:55,1,27,1,"1,820.60"
8/1/2019 6:00,1,25,1,"1,872.60"
8/1/2019 6:05,1,16,1,"1,876.00"
8/1/2019 6:10,1,5,1,"1,877.90"
8/1/2019 6:15,1,2,1,"1,881.80"
8/1/2019 6:20,1,-4,1,"1,869.60"
8/1/2019 6:25,1,-4,1,"2,040.80"
8/1/2019 6:30,1,-7,1,"2,064.40"
8/1/2019 6:35,1,-15,1,"1,681.20"
8/1/2019 6:40,1,-16,0,"1,715.40"
8/1/2019 6:45,2,-24,0,"1,752.30"
8/1/2019 6:50,2,-21,0,"1,749.80"
8/1/2019 6:55,2,-2,0,"1,740.50"
8/1/2019 7:00,2,10,0,"1,745.90"
8/1/2019 7:05,2,13,0,"2,097.80"
8/1/2019 7:10,2,11,0,"2,121.00"
8/1/2019 7:15,1,-12,0,"1,768.90"
8/1/2019 7:20,1,7,0,"1,798.80"
8/1/2019 7:25,2,15,0,"1,772.30"
8/1/2019 7:30,2,27,0,"1,756.70"
8/1/2019 7:35,3,22,0,"1,741.60"
8/1/2019 7:40,3,19,0,"1,743.70"
8/1/2019 7:45,2,3,0,"2,139.30"
8/1/2019 7:50,2,6,0,"1,879.10"
8/1/2019 7:55,2,15,0,"1,918.10"
8/1/2019 8:00,3,17,0,"1,858.60"
8/1/2019 8:05,3,25,0,"1,876.90"
8/1/2019 8:10,4,35,0,"1,878.10"
8/1/2019 8:15,4,39,0,"1,864.90"
8/1/2019 8:20,4,58,0,"2,214.00"
8/1/2019 8:25,6,54,0,"1,742.70"
8/1/2019 8:30,6,67,0,"1,858.40"
8/1/2019 8:35,7,71,0,"1,831.00"
8/1/2019 8:40,10,85,0,"2,472.10"
8/1/2019 8:45,15,123,0,"2,448.00"
8/1/2019 8:50,17,127,0,"2,440.90"
8/1/2019 8:55,20,128,0,"2,930.80"
8/1/2019 9:00,20,141,0,"2,911.40"
8/1/2019 9:05,21,165,0,"2,537.80"
8/1/2019 9:10,23,187,0,"2,537.40"
8/1/2019 9:15,31,193,0,"2,532.80"
8/1/2019 9:20,31,210,0,"2,551.50"
8/1/2019 9:25,31,215,0,"2,487.40"
8/1/2019 9:30,30,249,0,"2,921.20"
8/1/2019 9:35,29,233,0,"2,968.40"
8/1/2019 9:40,29,284,0,"2,473.60"
8/1/2019 9:45,30,273,0,"2,469.80"
8/1/2019 9:50,31,277,0,"2,471.80"
8/1/2019 9:55,31,297,0,"2,488.70"
8/1/2019 10:00,32,326,0,"2,464.40"
8/1/2019 10:05,35,373,0,"2,531.40"
8/1/2019 10:10,36,421,0,"2,956.30"
8/1/2019 10:15,38,451,0,"2,448.00"
8/1/2019 10:20,38,461,0,"2,458.60"
8/1/2019 10:25,40,467,0,"2,433.80"
8/1/2019 10:30,39,494,0,"2,404.00"
8/1/2019 10:35,38,488,0,"2,418.90"
8/1/2019 10:40,37,508,0,"2,412.20"
8/1/2019 10:45,36,515,0,"2,968.30"
8/1/2019 10:50,35,486,0,"3,031.30"
8/1/2019 10:55,30,422,0,"2,472.40"
8/1/2019 11:00,31,407,0,"2,615.10"
8/1/2019 11:05,38,400,0,"2,589.00"
8/1/2019 11:10,36,403,0,"2,480.50"
8/1/2019 11:15,33,421,0,"2,581.50"
8/1/2019 11:20,33,441,0,"3,085.40"
8/1/2019 11:25,34,385,0,"3,073.60"
8/1/2019 11:30,36,390,0,"2,575.30"
8/1/2019 11:35,39,403,0,"2,594.50"
8/1/2019 11:40,38,416,0,"2,541.90"
8/1/2019 11:45,32,444,0,"2,553.50"
8/1/2019 11:50,34,460,0,"2,542.00"
8/1/2019 11:55,38,470,0,"2,428.50"
8/1/2019 12:00,36,473,0,"3,211.10"
8/1/2019 12:05,33,492,0,"3,230.40"
8/1/2019 12:10,33,476,0,"2,528.70"
8/1/2019 12:15,32,460,0,"2,557.40"
8/1/2019 12:20,32,458,0,"2,521.10"
8/1/2019 12:25,32,450,0,"2,438.70"
8/1/2019 12:30,31,454,0,"2,410.40"
8/1/2019 12:35,27,452,0,"3,117.30"
8/1/2019 12:40,26,445,0,"3,065.00"
8/1/2019 12:45,23,365,0,"2,442.60"
8/1/2019 12:50,23,362,0,"2,438.70"
8/1/2019 12:55,24,399,0,"2,427.20"
8/1/2019 13:00,22,295,0,"2,368.30"
8/1/2019 13:05,18,360,0,"2,361.60"
8/1/2019 13:10,18,283,0,"2,959.20"
8/1/2019 13:15,18,320,0,"2,919.50"
8/1/2019 13:20,18,315,0,"2,233.90"
8/1/2019 13:25,19,274,0,"2,273.20"
8/1/2019 13:30,20,256,0,"2,267.70"
8/1/2019 13:35,22,237,0,"2,317.20"
8/1/2019 13:40,23,240,0,"2,413.30"
8/1/2019 13:45,24,238,0,"3,073.10"
8/1/2019 13:50,25,252,0,"3,023.10"
8/1/2019 13:55,28,311,0,"2,348.30"
8/1/2019 14:00,27,342,0,"2,321.80"
8/1/2019 14:05,25,365,0,"2,447.30"
8/1/2019 14:10,26,382,0,"2,353.60"
8/1/2019 14:15,27,398,0,"2,336.80"
8/1/2019 14:20,27,410,0,"3,190.30"
8/1/2019 14:25,28,453,0,"3,190.00"
8/1/2019 14:30,29,438,0,"2,474.80"
8/1/2019 14:35,31,393,0,"2,423.40"
8/1/2019 14:40,31,363,0,"2,462.50"
8/1/2019 14:45,29,367,0,"2,443.20"
8/1/2019 14:50,30,360,0,"2,437.90"
8/1/2019 14:55,32,355,0,"2,472.40"
8/1/2019 15:00,32,363,0,"3,188.30"
8/1/2019 15:05,33,355,0,"3,151.30"
8/1/2019 15:10,32,340,0,"2,438.20"
8/1/2019 15:15,30,336,0,"2,369.30"
8/1/2019 15:20,29,430,0,"2,386.20"
8/1/2019 15:25,28,398,0,"2,360.20"
8/1/2019 15:30,28,343,0,"2,375.70"
8/1/2019 15:35,29,382,0,"3,152.80"
8/1/2019 15:40,28,401,0,"3,138.60"
8/1/2019 15:45,25,418,0,"2,371.80"
8/1/2019 15:50,27,428,0,"2,373.10"
8/1/2019 15:55,28,417,0,"2,355.80"
8/1/2019 16:00,28,436,0,"2,390.40"
8/1/2019 16:05,28,438,0,"2,363.80"
8/1/2019 16:10,27,452,0,"2,903.70"
8/1/2019 16:15,25,472,0,"2,996.90"
8/1/2019 16:20,25,485,0,"3,004.00"
8/1/2019 16:25,26,471,0,"2,223.30"
8/1/2019 16:30,25,475,0,"2,237.20"
8/1/2019 16:35,24,497,0,"2,243.20"
8/1/2019 16:40,24,497,0,"2,270.90"
8/1/2019 16:45,24,555,0,"2,216.90"
8/1/2019 16:50,23,502,0,"2,997.10"
8/1/2019 16:55,22,474,0,"2,954.90"
8/1/2019 17:00,22,468,0,"2,220.40"
8/1/2019 17:05,21,468,0,"2,244.50"
8/1/2019 17:10,20,463,0,"2,237.10"
8/1/2019 17:15,16,444,0,"2,330.80"
8/1/2019 17:20,16,443,0,"2,347.40"
8/1/2019 17:25,17,438,0,"3,037.90"
8/1/2019 17:30,16,437,0,"3,021.50"
8/1/2019 17:35,13,382,0,"2,308.20"
8/1/2019 17:40,13,336,0,"2,288.30"
8/1/2019 17:45,12,335,0,"2,366.10"
8/1/2019 17:50,11,332,0,"2,325.70"
8/1/2019 17:55,9,334,0,"2,319.90"
8/1/2019 18:00,8,324,0,"2,441.60"
8/1/2019 18:05,7,322,0,"2,379.20"
8/1/2019 18:10,7,311,0,"1,668.80"
8/1/2019 18:15,6,303,0,"1,614.70"
8/1/2019 18:20,3,292,0,"1,603.70"
8/1/2019 18:25,1,288,0,"1,604.90"
8/1/2019 18:30,1,283,0,"1,602.80"
8/1/2019 18:35,1,275,0,"1,622.00"
8/1/2019 18:40,1,271,0,"2,280.20"
8/1/2019 18:45,1,265,0,"2,288.70"
8/1/2019 18:50,1,275,0,"1,595.40"
8/1/2019 18:55,1,277,0,"1,592.20"
8/1/2019 19:00,1,266,1,"1,438.60"
8/1/2019 19:05,1,259,1,"1,458.80"
8/1/2019 19:10,1,253,1,"1,479.10"
8/1/2019 19:15,1,246,1,"2,153.70"
8/1/2019 19:20,1,249,1,"2,130.50"
8/1/2019 19:25,0,245,1,"1,487.80"
8/1/2019 19:30,0,246,1,"1,416.00"
8/1/2019 19:35,0,248,1,"1,460.70"
8/1/2019 19:40,0,250,1,"1,479.20"
8/1/2019 19:45,0,244,1,"1,465.50"
8/1/2019 19:50,0,235,1,"1,924.60"
8/1/2019 19:55,0,231,1,"2,059.80"
8/1/2019 20:00,0,232,1,"1,461.70"
8/1/2019 20:05,0,227,1,"1,472.60"
8/1/2019 20:10,0,226,1,"1,467.20"
8/1/2019 20:15,0,230,1,"1,594.20"
8/1/2019 20:20,0,222,1,"1,519.20"
8/1/2019 20:25,0,223,1,"1,581.20"
8/1/2019 20:30,0,222,1,"2,131.30"
8/1/2019 20:35,0,220,1,"2,055.70"
8/1/2019 20:40,0,219,1,"1,494.30"
8/1/2019 20:45,0,218,1,"1,493.50"
8/1/2019 20:50,0,213,1,"1,569.70"
8/1/2019 20:55,1,215,1,"1,534.80"
8/1/2019 21:00,1,207,1,"1,489.90"
8/1/2019 21:05,1,205,1,"2,033.40"
8/1/2019 21:10,1,199,1,"2,029.00"
8/1/2019 21:15,0,204,1,"1,457.50"
8/1/2019 21:20,0,200,1,"1,412.60"
8/1/2019 21:25,0,200,1,"1,417.30"
8/1/2019 21:30,0,203,1,"1,405.40"
8/1/2019 21:35,0,207,1,"1,408.40"
8/1/2019 21:40,0,195,1,"1,904.80"
8/1/2019 21:45,0,188,1,"1,996.10"
8/1/2019 21:50,0,190,1,"1,410.60"
8/1/2019 21:55,0,187,1,"1,493.90"
8/1/2019 22:00,0,187,1,"1,428.10"
8/1/2019 22:05,0,185,1,"1,417.50"
8/1/2019 22:10,0,186,1,"1,477.50"
8/1/2019 22:15,1,184,1,"1,420.40"
8/1/2019 22:20,1,181,1,"1,936.20"
8/1/2019 22:25,1,179,1,"1,408.70"
8/1/2019 22:30,1,177,1,"1,415.10"
8/1/2019 22:35,2,179,1,"1,409.20"
8/1/2019 22:40,2,178,1,"1,465.60"
8/1/2019 22:45,2,172,1,"1,403.20"
8/1/2019 22:50,2,175,1,"1,413.00"
8/1/2019 22:55,2,174,1,"1,905.80"
8/1/2019 23:00,2,174,1,"1,897.40"
8/1/2019 23:05,1,169,1,"1,398.70"
8/1/2019 23:10,1,173,1,"1,404.50"
8/1/2019 23:15,1,169,1,"1,412.80"
8/1/2019 23:20,1,168,1,"1,513.60"
8/1/2019 23:25,1,169,1,"1,564.80"
8/1/2019 23:30,1,166,1,"1,503.10"
8/1/2019 23:35,1,166,1,"1,992.90"
8/1/2019 23:40,1,161,1,"2,158.70"
8/1/2019 23:45,1,160,1,"1,614.90"
8/1/2019 23:50,1,156,1,"1,618.40"
8/1/2019 23:55,1,157,1,"1,606.90"
8/2/2019 0:00,1,153,1,"1,664.40"
8/2/2019 0:05,1,151,1,"1,685.70"
8/2/2019 0:10,1,148,1,"2,044.00"
8/2/2019 0:15,1,147,1,"2,078.30"
8/2/2019 0:20,1,144,1,"1,610.30"
8/2/2019 0:25,1,132,1,"1,603.60"
8/2/2019 0:30,1,128,1,"1,600.40"
8/2/2019 0:35,0,123,1,"1,586.40"
8/2/2019 0:40,0,117,1,"1,582.00"
8/2/2019 0:45,0,115,1,"1,922.70"
8/2/2019 0:50,0,117,1,"1,935.00"
8/2/2019 0:55,0,116,1,"1,492.60"
8/2/2019 1:00,0,116,1,"1,459.60"
8/2/2019 1:05,0,119,1,"1,473.40"
8/2/2019 1:10,0,125,1,"1,484.20"
8/2/2019 1:15,0,125,1,"1,458.70"
8/2/2019 1:20,0,126,1,"1,464.90"
8/2/2019 1:25,0,125,1,"1,929.30"
8/2/2019 1:30,0,125,1,"1,423.80"
8/2/2019 1:35,0,123,1,"1,470.60"
8/2/2019 1:40,0,121,1,"1,423.70"
8/2/2019 1:45,0,120,1,"1,459.10"
8/2/2019 1:50,0,120,1,"1,413.90"
8/2/2019 1:55,0,121,1,"1,421.40"
8/2/2019 2:00,0,116,1,"1,464.00"
8/2/2019 2:05,0,121,1,"1,869.10"
8/2/2019 2:10,0,117,1,"1,419.80"
8/2/2019 2:15,0,114,1,"1,405.70"
8/2/2019 2:20,0,117,1,"1,519.20"
8/2/2019 2:25,0,115,1,"1,524.30"
8/2/2019 2:30,0,116,1,"1,589.40"
8/2/2019 2:35,0,113,1,"1,558.00"
8/2/2019 2:40,0,107,1,"1,550.40"
8/2/2019 2:45,0,107,1,"1,929.70"
8/2/2019 2:50,0,105,1,"1,954.00"
8/2/2019 2:55,0,105,1,"1,500.60"
8/2/2019 3:00,0,105,1,"1,544.40"
8/2/2019 3:05,0,105,1,"1,479.30"
8/2/2019 3:10,0,98,1,"1,499.80"
8/2/2019 3:15,0,95,1,"1,482.40"
8/2/2019 3:20,0,98,1,"1,412.60"
8/2/2019 3:25,0,92,1,"1,837.40"
8/2/2019 3:30,0,91,1,"1,897.30"
8/2/2019 3:35,0,90,1,"1,475.30"
8/2/2019 3:40,0,86,1,"1,409.10"
8/2/2019 3:45,0,84,1,"1,410.10"
8/2/2019 3:50,0,86,1,"1,422.90"
8/2/2019 3:55,0,85,1,"1,478.40"
8/2/2019 4:00,0,83,1,"1,472.70"
8/2/2019 4:05,0,77,1,"1,829.20"
8/2/2019 4:10,0,83,1,"1,872.10"
8/2/2019 4:15,0,81,1,"1,405.70"
8/2/2019 4:20,0,82,1,"1,402.90"
8/2/2019 4:25,0,82,1,"1,471.80"
8/2/2019 4:30,0,86,1,"1,413.20"
8/2/2019 4:35,0,81,1,"1,469.70"
8/2/2019 4:40,0,80,1,"1,413.00"
8/2/2019 4:45,0,77,1,"1,830.70"
8/2/2019 4:50,0,74,1,"1,850.50"
8/2/2019 4:55,0,76,1,"1,423.60"
8/2/2019 5:00,0,74,1,"1,410.60"
8/2/2019 5:05,0,68,1,"1,471.70"
8/2/2019 5:10,0,70,1,"1,419.10"
8/2/2019 5:15,0,68,1,"1,397.40"
8/2/2019 5:20,0,65,1,"1,521.30"
8/2/2019 5:25,0,67,1,"1,939.70"
8/2/2019 5:30,0,67,1,"1,938.50"
8/2/2019 5:35,0,64,1,"1,503.70"
8/2/2019 5:40,0,63,1,"1,488.40"
8/2/2019 5:45,0,56,1,"1,495.30"
8/2/2019 5:50,0,54,1,"1,540.00"
8/2/2019 5:55,0,54,1,"1,503.40"
8/2/2019 6:00,0,46,1,"1,678.80"
8/2/2019 6:05,0,37,1,"1,900.30"
8/2/2019 6:10,0,24,1,"2,046.30"
8/2/2019 6:15,0,26,1,"1,541.90"
8/2/2019 6:20,0,24,1,"1,546.00"
8/2/2019 6:25,0,22,1,"1,545.70"
8/2/2019 6:30,0,34,0,"1,563.10"
8/2/2019 6:35,0,27,0,"1,610.60"
8/2/2019 6:40,0,23,0,"1,620.80"
8/2/2019 6:45,1,18,0,"1,672.90"
8/2/2019 6:50,1,36,0,"2,039.40"
8/2/2019 6:55,1,37,0,"1,605.70"
8/2/2019 7:00,1,39,0,"1,614.60"
8/2/2019 7:05,1,45,0,"1,620.60"
8/2/2019 7:10,1,37,0,"1,610.00"
8/2/2019 7:15,0,36,0,"1,624.70"
8/2/2019 7:20,1,28,0,"1,616.60"
8/2/2019 7:25,3,28,0,"1,727.20"
8/2/2019 7:30,3,2,0,"2,082.40"
8/2/2019 7:35,2,6,0,"1,614.70"
8/2/2019 7:40,2,11,0,"1,630.80"
8/2/2019 7:45,2,0,0,"1,609.20"
8/2/2019 7:50,2,21,0,"1,625.50"
8/2/2019 7:55,2,25,0,"1,637.20"
8/2/2019 8:00,3,22,0,"1,638.00"
8/2/2019 8:05,4,24,0,"2,049.40"
8/2/2019 8:10,4,33,0,"2,205.80"
8/2/2019 8:15,5,33,0,"2,362.40"
8/2/2019 8:20,5,54,0,"2,460.60"
8/2/2019 8:25,7,55,0,"2,475.60"
8/2/2019 8:30,7,81,0,"2,449.10"
8/2/2019 8:35,6,108,0,"2,452.30"
8/2/2019 8:40,7,78,0,"2,797.30"
8/2/2019 8:45,9,91,0,"2,767.50"
8/2/2019 8:50,11,100,0,"2,294.50"
8/2/2019 8:55,16,109,0,"2,316.80"
8/2/2019 9:00,17,127,0,"2,307.70"
8/2/2019 9:05,21,128,0,"2,300.70"
8/2/2019 9:10,21,144,0,"2,302.00"
8/2/2019 9:15,21,162,0,"2,228.90"
8/2/2019 9:20,21,187,0,"2,838.80"
8/2/2019 9:25,19,199,0,"2,334.00"
8/2/2019 9:30,19,203,0,"2,296.60"
8/2/2019 9:35,21,221,0,"2,325.90"
8/2/2019 9:40,20,227,0,"2,332.80"
8/2/2019 9:45,18,224,0,"2,330.70"
8/2/2019 9:50,19,222,0,"2,367.00"
8/2/2019 9:55,22,230,0,"2,756.70"
8/2/2019 10:00,22,235,0,"2,879.10"
8/2/2019 10:05,20,251,0,"2,391.10"
8/2/2019 10:10,21,268,0,"2,390.00"
8/2/2019 10:15,24,263,0,"2,398.80"
8/2/2019 10:20,24,252,0,"2,387.30"
8/2/2019 10:25,24,241,0,"2,372.50"
8/2/2019 10:30,24,260,0,"2,362.00"
8/2/2019 10:35,22,258,0,"2,896.90"
8/2/2019 10:40,22,250,0,"2,904.40"
8/2/2019 10:45,24,251,0,"2,379.90"
8/2/2019 10:50,24,241,0,"2,359.90"
8/2/2019 10:55,23,250,0,"2,361.70"
8/2/2019 11:00,23,249,0,"2,336.90"
8/2/2019 11:05,23,268,0,"2,353.70"
8/2/2019 11:10,23,260,0,"2,348.00"
8/2/2019 11:15,24,249,0,"2,976.30"
8/2/2019 11:20,24,253,0,"3,102.70"
8/2/2019 11:25,22,256,0,"2,431.90"
8/2/2019 11:30,23,265,0,"2,427.80"
8/2/2019 11:35,25,274,0,"2,418.00"
8/2/2019 11:40,24,271,0,"2,355.10"
8/2/2019 11:45,21,287,0,"2,358.20"
8/2/2019 11:50,21,290,0,"2,909.10"
8/2/2019 11:55,21,286,0,"3,113.90"
8/2/2019 12:00,21,307,0,"2,483.20"
8/2/2019 12:05,20,299,0,"2,473.60"
8/2/2019 12:10,20,299,0,"2,402.90"
8/2/2019 12:15,21,294,0,"2,364.60"
8/2/2019 12:20,21,296,0,"2,378.90"
8/2/2019 12:25,19,521,0,"2,364.30"
8/2/2019 12:30,20,326,0,"3,054.40"
8/2/2019 12:35,23,316,0,"3,025.40"
8/2/2019 12:40,23,327,0,"2,485.10"
8/2/2019 12:45,23,347,0,"2,508.20"
8/2/2019 12:50,24,367,0,"2,492.20"
8/2/2019 12:55,26,383,0,"2,505.80"
8/2/2019 13:00,26,413,0,"2,472.40"
8/2/2019 13:05,25,455,0,"3,155.00"
8/2/2019 13:10,24,480,0,"3,072.90"
8/2/2019 13:15,21,489,0,"2,353.30"
8/2/2019 13:20,22,513,0,"2,354.40"
8/2/2019 13:25,24,465,0,"2,346.30"
8/2/2019 13:30,23,351,0,"2,328.20"
8/2/2019 13:35,21,300,0,"2,289.90"
8/2/2019 13:40,22,309,0,"2,300.60"
8/2/2019 13:45,24,331,0,"3,035.60"
8/2/2019 13:50,24,343,0,"3,026.40"
