timestamp,WiFi-val,CO2-val,truth-val,Elec-val_OLD,Elec-val_NEW,"Watts, W, 215 Sage RX3000_B HVAC T4 12 24","Watts, W, 215 Sage RX3000_B HVAC T4 16","Watts, W, 215 Sage RX3000_B Lighting T2 37","Watts, W, 215 Sage RX3000_B Panel T1 tot T4 38","Watts, W, 215 Sage RX3000_B Panel T2A and T2B tot T2 32 38","Watts, W, 215 Sage RX3000_B Panel T3 tot T3 L1","Watts, W, 215 Sage RX3000_B Plugs T2 10 22","Watts, W, 215 Sage RX3000_B Plugs T2 11 17 23 29 35","Watts, W, 215 Sage RX3000_B Plugs T2 2 14 26","Watts, W, 215 Sage RX3000_B Plugs T2 6 18 39","Watts, W, 215 Sage RX3000_B Plugs T2 7 13 19 25 31","Watts, W, 215 Sage RX3000_B Solar T2 1","Watts, w, 215 Sage RX3000_B Solar T3 1","Voltage RMS, mV, 215 Sage RX3000_B spare","Watts, W, 215 Sage RX3000_B Plugs T2 9 15 21 27 33","Watts, W, 215 Sage U30_A HVAC T4 4","Watts, W, 215 Sage U30_A HVAC T4 8","Watts, W, 215 Sage U30_A T4A L1 tot","Watts, W, 215 Sage U30_A HVAC T4 1 7 3ph","Watts, W, 215 Sage U30_A HVAC T4 2","Watts, W, 215 Sage U30_A Lighting T1 8 14","Watts, W, 215 Sage U30_A Plugs T4 17 23","Watts, W, 215 Sage U30_A Lighting T1 4 10","Watts, W, 215 Sage U30_A Lighting T1 6 12","Watts, W, 215 Sage U30_A Plugs T4 13 19","Watts, W, 215 Sage U30_A Kitchen T1 15","Watts, W, 215 Sage U30_A Plugs T4 15 21","Watts, W, 215 Sage U30_A Kitchen T1 17","Watts, W, 215 Sage U30_A Kitchen T1 13 19","Watts, W, 215 Sage U30_A Solar T1 1"
7/18/2019 10:40,29,285,0,13676.2,"2,671.70",796.9,612.4,769.2,"3,118.30",0,"7,886.20",0,105,0,0,388.2,"7,914.10","10,578.00",0,0,,,,,,,,,,,,,,,
7/18/2019 10:45,28,265,0,13942.3,"2,734.20",801.8,618.3,772,"3,189.30",0,"8,018.80",0,93.8,0,0,384,"8,052.60","10,756.20",0,64.3,,,,,,,,,,,,,,,
7/18/2019 10:50,28,270,0,14250.5,"2,734.90",790.6,621.7,775.1,"3,311.80",0,"8,203.80",0,92.9,0,0,388.5,"8,196.20","10,853.40",0,66.1,,,,,,,,,,,,,,,
7/18/2019 10:55,26,265,0,15899.7,"2,844.40",793.5,609,772.5,"4,854.00",0,"8,201.30",0,103.3,0,0,498.3,"8,281.50","11,000.30",0,67.8,,,,,,,,,,,,,,,
7/18/2019 11:00,25,275,0,15415.1,"3,302.40","1,268.80",618.8,765.2,"3,707.90",0,"8,404.80",0,94.3,0,0,490.2,"8,441.10","11,225.00",0,65.1,,,,,,,,,,,,,,,
7/18/2019 11:05,23,257,0,15718.1,"3,423.80","1,412.80",617.8,777.6,"3,838.00",0,"8,456.30",0,92.9,0,0,458.1,"8,524.80","11,308.60",0,64.6,,,,,,,,,,,,,,,
7/18/2019 11:10,23,260,0,15976,"2,750.10",790.1,622.7,770.3,"4,703.70",0,"8,522.20",0,100.8,0,0,466.2,"8,579.70","11,329.70",0,0,,,,,,,,,,,,,,,
7/18/2019 11:15,24,272,0,17664.5,"2,811.00",798.4,621.2,774.8,"6,094.80",0,"8,758.70",0,90.1,0,0,461.2,"8,708.00","11,481.80",0,65.3,,,,,,,,,,,,,,,
7/18/2019 11:20,26,283,0,16538.1,"2,818.90",790.6,631,773.1,"4,854.90",0,"8,864.30",0,91.2,0,0,469,"8,817.00","11,660.80",0,64,,,,,,,,,,,,,,,
7/18/2019 11:25,32,283,0,17836.1,"2,843.20",787.1,629.5,772.3,"6,132.80",0,"8,860.10",0,112.6,0,0,475.2,"8,871.90","11,713.20",0,66.5,,,,,,,,,,,,,,,
7/18/2019 11:30,31,319,0,18037.6,"2,816.70",786.7,621.2,770,"6,276.40",0,"8,944.50",0,103,0,0,467.9,"8,928.50","11,828.90",0,67.9,,,,,,,,,,,,,,,
7/18/2019 11:35,25,316,0,19800.6,"2,827.90",794,625.1,771.4,"7,763.80",0,"9,208.90",0,105.6,0,0,465.4,"8,986.80","11,932.00",0,66.4,,,,,,,,,,,,,,,
7/18/2019 11:40,26,327,0,19117.8,"3,374.90","1,394.70",633.9,773.1,"6,396.30",0,"9,346.60",0,95.2,0,0,407.4,"9,107.50","12,072.20",0,70.6,,,,,,,,,,,,,,,
7/18/2019 11:45,28,341,0,19337.2,"3,366.30","1,410.80",623.7,771.4,"6,566.10",0,"9,404.80",0,96,0,0,401.2,"9,124.40","12,133.00",0,63.2,,,,,,,,,,,,,,,
7/18/2019 11:50,28,370,0,18784.7,"2,736.10",792,624.6,768.9,"6,539.90",0,"9,508.70",0,93.5,0,0,395,"9,154.00","12,206.50",0,62.1,,,,,,,,,,,,,,,
7/18/2019 11:55,28,401,0,17024.7,"2,759.10",799.3,619.8,769.2,"4,556.70",0,"9,708.90",0,98,0,0,408.2,"9,401.50","12,443.80",0,64.6,,,,,,,,,,,,,,,
7/18/2019 12:00,28,324,0,17250,"2,724.20",793.5,620.3,770.6,"4,728.20","2,494.20","9,797.60",0,92.3,0,0,384.6,"9,517.20","12,520.70",0,62.9,,,,,,,,,,,,,,,
7/18/2019 12:05,31,286,0,17232.7,"2,784.60",791.5,637.3,777.9,"4,881.90","2,503.50","9,566.20",0,93.8,0,0,410.5,"9,584.80","12,645.70",0,73.6,,,,,,,,,,,,,,,
7/18/2019 12:10,31,286,0,18677.1,"2,785.50",790.1,635.9,768,"6,299.20","2,503.50","9,592.40",0,98.3,0,0,412.7,"9,533.20","12,713.20",0,80.5,,,,,,,,,,,,,,,
7/18/2019 12:15,30,321,0,19536.6,"3,438.20","1,459.10",640.7,771.7,"6,415.70","2,324.40","9,682.70",0,91.8,0,0,402.3,"9,628.70","12,796.00",0,72.6,,,,,,,,,,,,,,,
7/18/2019 12:20,29,317,0,20180.4,"3,351.40","1,444.50",641.2,770,"7,121.80",0,"9,707.20",0,0,0,0,424.3,"9,688.60","12,844.10",0,71.4,,,,,,,,,,,,,,,
7/18/2019 12:25,25,298,0,20179.3,"2,827.40",807.2,633.9,774.8,"7,517.10",0,"9,834.80",0,143.6,0,0,395,"9,819.60","12,960.70",0,72.9,,,,,,,,,,,,,,,
7/18/2019 12:30,25,304,0,19211.4,"2,835.00",804.2,640.7,772.8,"6,543.30","2,220.50","9,833.10",0,147.5,0,0,398.4,"9,825.50","12,992.00",0,71.4,,,,,,,,,,,,,,,
7/18/2019 12:35,23,265,0,19151.2,"2,849.20",800.3,636.4,768.6,"6,351.50","2,310.90","9,950.50",0,148.4,0,0,422.6,"9,795.10","12,963.20",0,72.9,,,,,,,,,,,,,,,
7/18/2019 12:40,23,277,0,20442,"2,794.50",797.4,629.5,765.2,"7,584.70","2,309.20","10,062.80",0,147.8,0,0,402.6,"9,767.20","12,952.30",0,52,,,,,,,,,,,,,,,
7/18/2019 12:45,23,242,0,20565.3,"2,742.10",795,628.1,774.5,"7,652.30","2,315.10","10,170.90",0,138.5,0,0,406,"9,890.50","13,127.10",0,0,,,,,,,,,,,,,,,
7/18/2019 12:50,24,226,0,22035.4,"2,766.30",793.5,634.9,775.6,"9,077.10",0,"10,192.00",0,146.7,0,0,415.6,"9,890.50","13,093.30",0,0,,,,,,,,,,,,,,,
7/18/2019 12:55,26,218,0,22607,"3,331.10","1,444.50",631.5,770.3,"9,033.20",0,"10,242.70",0,135.4,0,0,349.4,"9,921.80","13,124.60",0,0,,,,,,,,,,,,,,,
7/18/2019 13:00,26,223,0,21056.1,"3,334.30","1,450.80",634.9,768.6,"7,454.60",0,"10,267.20",0,135.4,0,0,344.6,"9,964.00","13,122.00",0,0,,,,,,,,,,,,,,,
7/18/2019 13:05,27,227,0,19707.2,"2,691.50",788.1,630.5,774.5,"6,727.40",0,"10,288.30",0,145.3,0,0,353.1,"9,964.80","13,140.60",0,0,,,,,,,,,,,,,,,
7/18/2019 13:10,26,231,0,19178,"2,790.60",795,628.5,773.1,"5,195.30",0,"11,192.10",0,134,0,0,390.5,"9,971.60","13,111.90",0,69.5,,,,,,,,,,,,,,,
7/18/2019 13:15,19,263,0,19150.2,"2,848.20",800.8,635.9,774.8,"5,158.10",0,"11,143.90",0,137.4,0,0,391.3,"9,894.70","13,067.10",0,108,,,,,,,,,,,,,,,
7/18/2019 13:20,21,273,0,20214.3,"2,834.50",800.3,647.1,775.1,"6,329.60",0,"11,050.20",0,143.6,0,0,395.6,"9,847.40","12,976.70",0,72.8,,,,,,,,,,,,,,,
7/18/2019 13:25,29,293,0,20087.2,"2,825.70",790.6,639.3,773.7,"6,226.50",0,"11,035.00",0,150.1,0,0,399.5,"9,789.20","12,906.60",0,72.5,,,,,,,,,,,,,,,
7/18/2019 13:30,29,322,0,19399.2,"3,527.10","1,491.30",639.8,777.3,"4,861.60",0,"11,010.50",0,136.5,0,0,407.7,"9,838.10","13,002.90",0,74.5,,,,,,,,,,,,,,,
7/18/2019 13:35,30,333,0,19059.4,"3,639.20","1,483.00",633.9,782.1,"4,625.10",0,"10,795.10",0,158.8,0,0,512.1,"9,696.20","12,769.80",0,69.3,,,,,,,,,,,,,,,
7/18/2019 13:40,29,342,0,19067.2,"2,902.80",790.6,625.1,770.3,"5,431.80",0,"10,732.60",0,132.9,0,0,505.6,"9,618.50","12,641.40",0,78.3,,,,,,,,,,,,,,,
7/18/2019 13:45,25,367,0,18993.3,"2,861.90",798.4,628.5,770,"5,414.00",0,"10,717.40",0,142.5,0,0,522.5,"9,586.40","12,639.70",0,0,,,,,,,,,,,,,,,
7/18/2019 13:50,28,394,0,19752.2,"2,792.20",793,630,767.5,"6,128.60",0,"10,831.40",0,130.1,0,0,471.6,"9,683.60","12,768.10",0,0,,,,,,,,,,,,,,,
7/18/2019 13:55,35,392,0,18657.4,"2,808.10",789.1,629,770.9,"4,941.00",0,"10,908.30",0,126.1,0,0,493,"9,659.10","12,767.30",0,0,,,,,,,,,,,,,,,
7/18/2019 14:00,32,400,0,19163.9,"2,790.00",794,630.5,770.3,"5,439.40",0,"10,934.50",0,123.3,0,0,471.9,"9,676.00","12,767.30",0,0,,,,,,,,,,,,,,,
7/18/2019 14:05,29,428,0,22155.6,"3,418.60","1,497.70",631.5,772,"7,962.20",0,"10,774.80",0,115.7,0,0,350,"9,455.50","12,540.90",0,51.7,,,,,,,,,,,,,,,
7/18/2019 14:10,28,448,0,20819.8,"3,357.30","1,489.90",630,772.5,"7,908.20",0,"9,554.30",0,110.4,0,0,354.5,"9,362.60","12,371.20",0,0,,,,,,,,,,,,,,,
7/18/2019 14:15,26,452,0,18555.4,"2,669.00",779.8,641.2,774.2,"5,253.50",0,"10,632.90",0,121.9,0,0,351.9,"9,548.40","12,573.00",0,0,,,,,,,,,,,,,,,
7/18/2019 14:20,27,455,0,17773.6,"2,592.40",801.8,635.4,775.1,"4,805.90",0,"10,375.30",0,103.6,0,0,276.5,"9,490.20","12,561.20",0,0,,,,,,,,,,,,,,,
7/18/2019 14:25,30,473,0,17357.3,"2,434.50",792.5,637.8,769.7,"4,554.20",0,"10,368.60",0,0,0,0,234.5,"9,491.00","12,497.00",0,0,,,,,,,,,,,,,,,
7/18/2019 14:30,30,479,0,19149.9,"2,351.30",783.2,639.3,544.8,"6,568.60",0,"10,230.00",0,100.8,0,0,283.2,"9,433.60","12,427.70",0,0,,,,,,,,,,,,,,,
7/18/2019 14:35,31,485,0,18162.8,"2,354.90",785.2,635.9,549,"6,004.40",0,"9,803.50",0,96.8,0,0,288,"9,120.20","12,002.90",0,0,,,,,,,,,,,,,,,
7/18/2019 14:40,31,504,0,18624.7,"2,914.70","1,352.70",624.2,551,"6,028.10",0,"9,681.90",0,96.3,0,0,290.5,"9,067.80","11,721.60",0,0,,,,,,,,,,,,,,,
7/18/2019 14:45,29,509,0,18831.5,"3,054.80","1,478.60",636.4,552.1,"5,948.70",0,"9,828.00",0,97.7,0,0,290,"9,089.80","11,973.30",0,0,,,,,,,,,,,,,,,
7/18/2019 14:50,29,520,0,17941.9,"3,023.40","1,491.30",626.6,554.1,"5,940.20",0,"8,978.30",0,0,0,0,301,"9,111.80","11,938.70",0,50.4,,,,,,,,,,,,,,,
7/18/2019 14:55,29,515,0,16828.5,"2,261.30",796.4,632.9,551.3,"5,767.90",0,"8,799.30",0,0,0,0,280.7,"8,956.40","11,801.00",0,0,,,,,,,,,,,,,,,
7/18/2019 15:00,29,504,0,16728.9,"2,258.00",799.8,624.6,550.1,"5,606.60",0,"8,864.30",0,0,0,0,283.5,"8,808.50","11,641.40",0,0,,,,,,,,,,,,,,,
7/18/2019 15:05,29,486,0,16319.4,"2,253.10",785.7,629,551.8,"5,452.90",0,"8,613.40",0,0,0,0,286.6,"8,689.50","11,451.40",0,0,,,,,,,,,,,,,,,
7/18/2019 15:10,29,480,0,18084.6,"2,390.70",786.2,630,551.3,"7,037.40",0,"8,656.50",0,0,0,0,423.2,"8,708.00","11,461.50",0,0,,,,,,,,,,,,,,,
7/18/2019 15:15,31,497,0,17722.7,"2,451.10",784.7,633.4,551.8,"6,757.80",0,"8,513.80",0,0,0,0,415.3,"8,550.90","11,287.50",0,65.9,,,,,,,,,,,,,,,
7/18/2019 15:20,32,507,0,16056,"3,097.90","1,515.20",632.5,552.7,"4,609.90",0,"8,348.20",0,0,0,0,397.5,"8,474.10","11,230.90",0,0,,,,,,,,,,,,,,,
7/18/2019 15:25,35,510,0,16514.3,"3,078.10","1,486.00",638.3,553.2,"5,162.30",0,"8,273.90",0,0,0,0,400.6,"8,415.00","11,070.40",0,0,,,,,,,,,,,,,,,
7/18/2019 15:30,33,486,0,15715,"2,451.90",795,647.6,555.8,"5,126.00",0,"8,137.10",0,0,0,0,397.8,"8,285.70","11,043.40",0,55.7,,,,,,,,,,,,,,,
7/18/2019 15:35,31,497,0,14089.2,"2,441.80",787.6,642.7,556.6,"3,523.80",0,"8,123.60",0,0,0,0,402.9,"8,255.30","10,944.60",0,52,,,,,,,,,,,,,,,
7/18/2019 15:40,30,479,0,14987.6,"2,370.60",783.2,630.5,556.9,"4,684.30",0,"7,932.70",0,0,0,0,347.7,"8,122.70","10,735.10",0,52.3,,,,,,,,,,,,,,,
7/18/2019 15:45,28,465,0,14809.8,"2,345.70",790.6,634.4,560.3,"4,684.30",0,"7,779.80",0,0,0,0,360.4,"8,052.60","10,636.30",0,0,,,,,,,,,,,,,,,
7/18/2019 15:50,26,445,0,13713,"2,317.40",794.5,629.5,558.9,"3,904.70",0,"7,490.90",0,0,0,0,334.5,"7,855.80","10,436.10",0,0,,,,,,,,,,,,,,,
7/18/2019 15:55,16,443,0,15680,"3,051.20","1,507.40",630.5,559.1,"5,125.20",0,"7,503.60",0,0,0,0,354.2,"7,764.60","10,202.20",0,0,,,,,,,,,,,,,,,
7/18/2019 16:00,17,405,0,15829.7,"3,039.60","1,501.60",635.4,559.4,"5,282.30",0,"7,507.80",0,0,0,0,343.2,"7,710.50","10,202.20",0,0,,,,,,,,,,,,,,,
7/18/2019 16:05,23,378,0,12112,"2,348.20",801.3,626.6,560.8,"2,502.60",0,"7,261.20",0,0,0,0,359.5,"7,537.40","9,942.90",0,0,,,,,,,,,,,,,,,
7/18/2019 16:10,22,364,0,12081.7,"2,002.00",783.2,629.5,241.3,"3,045.70",0,"7,034.00",0,0,0,0,348,"7,431.80","9,803.50",0,0,,,,,,,,,,,,,,,
7/18/2019 16:15,19,365,0,11684.9,"2,008.10",796.4,635.4,238.7,"2,858.20",0,"6,818.60",0,0,0,0,337.6,"7,306.00","9,610.90",0,0,,,,,,,,,,,,,,,
7/18/2019 16:20,19,366,0,12742.2,"2,158.30",792,629.5,240.7,"3,902.10",0,"6,681.80",0,0,0,0,443.7,"7,160.70","9,405.70",0,52.4,,,,,,,,,,,,,,,
7/18/2019 16:25,19,376,0,13499.1,"2,104.30",788.6,627.6,242.7,"4,865.90",0,"6,528.90",0,0,0,0,445.4,"7,018.80","9,116.80",0,0,,,,,,,,,,,,,,,
7/18/2019 16:30,19,365,0,11813.1,"2,840.70","1,507.00",627.6,243.8,"2,694.30",0,"6,278.10",0,0,0,0,462.3,"6,763.70","8,899.80",0,0,,,,,,,,,,,,,,,
7/18/2019 16:35,21,363,0,11041.2,"2,812.00","1,495.20",635.4,244.4,"2,468.00",0,"5,761.20",0,0,0,0,437,"6,586.30","8,697.90",0,0,,,,,,,,,,,,,,,
7/18/2019 16:40,21,358,0,10361.4,"2,181.20",792,634.4,243.8,"2,544.00",0,"5,636.20",0,0,0,0,449.6,"6,458.00","8,567.80",0,61.4,,,,,,,,,,,,,,,
7/18/2019 16:45,21,353,0,9904.2,"2,148.10",796.4,634.9,244.4,"2,292.30",0,"5,463.80",0,0,0,0,472.4,"6,250.20","8,347.40",0,0,,,,,,,,,,,,,,,
7/18/2019 16:50,21,364,0,8592.5,"2,093.10",783.2,637.3,241.8,"1,294.00",0,"5,205.40",0,0,0,0,430.8,"6,145.50","7,978.30",0,0,,,,,,,,,,,,,,,
7/18/2019 16:55,21,365,0,8308.8,"2,074.70",793,630.5,242.4,"1,293.10",0,"4,941.00",0,0,0,0,408.8,"5,859.10","7,597.40",0,0,,,,,,,,,,,,,,,
7/18/2019 17:00,21,362,0,8782.2,"2,106.40",789.6,631.5,241.6,"1,884.30",0,"4,791.50",0,0,0,0,443.7,"5,744.30","7,597.40",0,0,,,,,,,,,,,,,,,
7/18/2019 17:05,21,346,0,8568.3,"2,377.30","1,166.30",625.6,241.6,"1,609.80",0,"4,581.20",0,0,0,0,343.8,"5,437.70","7,163.20",0,0,,,,,,,,,,,,,,,
7/18/2019 17:10,19,340,0,8612.9,"2,674.40","1,471.30",625.6,241.3,"1,624.20",0,"4,314.30",0,0,0,0,336.2,"5,317.70","6,946.20",0,0,,,,,,,,,,,,,,,
7/18/2019 17:15,11,320,0,9190.8,"2,749.70","1,498.20",630.5,243.5,"2,337.90",0,"4,103.20",0,0,0,0,377.5,"4,968.10","6,568.60",0,0,,,,,,,,,,,,,,,
7/18/2019 17:20,12,319,0,7651.5,"2,020.40",812.5,628.5,244.4,"1,440.90",0,"4,190.20",0,0,0,0,335,"5,012.00","6,742.60",0,0,,,,,,,,,,,,,,,
7/18/2019 17:25,14,311,0,7406.1,"2,035.10",795.4,628.5,242.7,"1,386.90",0,"3,984.10",0,0,0,0,368.5,"4,811.00","6,295.00",0,0,,,,,,,,,,,,,,,
7/18/2019 17:30,14,292,0,7211.3,"2,015.20",794,626.6,243.5,"1,386.90",0,"3,809.20",0,0,0,0,351.1,"4,660.60","6,077.90",0,0,,,,,,,,,,,,,,,
7/18/2019 17:35,12,265,0,8365.2,"2,014.50",803.3,625.6,242.7,"2,167.30",0,"4,183.40",0,0,0,0,342.9,"4,499.30","5,860.80",0,0,,,,,,,,,,,,,,,
7/18/2019 17:40,11,254,0,8057.6,"1,998.30",793,625.6,243,"2,260.20",0,"3,799.10",0,0,0,0,336.7,"4,192.70","5,643.80",0,0,,,,,,,,,,,,,,,
7/18/2019 17:45,8,244,0,8837.5,"2,761.30","1,486.50",629.5,243.3,"2,349.70",0,"3,726.50",0,0,0,0,351.1,"4,050.80","5,426.70",0,50.9,,,,,,,,,,,,,,,
7/18/2019 17:50,8,241,0,7930.2,"2,678.30","1,471.30",629,243.8,"1,832.00",0,"3,419.90",0,0,0,0,334.2,"3,908.90","5,256.90",0,0,,,,,,,,,,,,,,,
7/18/2019 17:55,6,234,0,7457.5,"2,073.90",807.2,638.3,243.5,"2,190.10",0,"3,193.50",0,0,0,0,384.9,"3,713.00","4,988.30",0,0,,,,,,,,,,,,,,,
7/18/2019 18:00,6,245,0,6786.3,"1,818.20",803.7,634.4,0,"1,970.50",0,"2,997.60",0,0,0,0,380.1,"3,555.90","4,790.70",0,0,,,,,,,,,,,,,,,
7/18/2019 18:05,5,241,0,6664.3,"1,824.60",808.1,630.5,0,"2,094.70",0,"2,745.00",0,0,0,0,386,"3,374.30","4,550.00",0,0,,,,,,,,,,,,,,,
7/18/2019 18:10,5,234,0,6165.1,"1,790.80",801.3,630.5,0,"1,835.40",0,"2,538.90",0,0,0,0,359,"3,170.70","4,124.30",0,0,,,,,,,,,,,,,,,
7/18/2019 18:15,5,227,0,5931.1,"1,795.00",799.3,626.6,0,"1,808.30",0,"2,327.80",0,0,0,0,369.1,"2,942.70","3,907.20",0,0,,,,,,,,,,,,,,,
7/18/2019 18:20,5,219,0,6069.4,"2,419.80","1,446.90",615.9,0,"1,612.40",0,"2,037.20",0,0,0,0,357,"2,734.00","3,690.10",0,0,,,,,,,,,,,,,,,
7/18/2019 18:25,5,205,0,5825.6,"2,407.40","1,430.30",619.8,0,"1,521.20",0,"1,897.00",0,0,0,0,357.3,"2,582.80","3,528.00",0,0,,,,,,,,,,,,,,,
7/18/2019 18:30,5,201,0,4916,"1,758.80",788.6,616.3,0,"1,458.70",0,"1,698.50",0,0,0,0,353.9,"2,315.90","3,267.80",0,0,,,,,,,,,,,,,,,
7/18/2019 18:35,4,194,0,4731.5,"1,779.50",795,622.2,0,"1,429.10",0,"1,522.90",0,0,0,0,362.3,"2,112.40","3,022.10",0,0,,,,,,,,,,,,,,,
7/18/2019 18:40,4,191,0,4596,"1,762.30",789.6,612.9,0,"1,484.00",0,"1,349.70",0,0,0,0,359.8,"1,935.90","2,713.80",0,0,,,,,,,,,,,,,,,
7/18/2019 18:45,5,182,0,4647.8,"1,789.60",798.9,622.2,0,"1,587.90",0,"1,270.30",0,0,0,0,368.5,"1,783.80","2,530.50",0,0,,,,,,,,,,,,,,,
7/18/2019 18:50,5,179,0,4805.3,"1,748.60",790.6,616.8,0,"1,690.90",0,"1,365.80",0,0,0,0,341.2,"1,616.60","2,170.70",0,0,,,,,,,,,,,,,,,
7/18/2019 18:55,5,181,0,5471.5,"2,385.30","1,421.60",615.4,0,"1,751.70",0,"1,334.50",0,0,0,0,348.3,"1,463.70","2,121.70",0,0,,,,,,,,,,,,,,,
7/18/2019 19:00,5,181,0,5419,"2,202.70","1,306.90",620.7,0,"1,859.00",0,"1,357.30",0,0,0,0,275.1,"1,299.00","1,902.90",0,0,,,,,,,,,,,,,,,
7/18/2019 19:05,6,174,0,5383.9,"1,567.90",670.5,619.8,0,"2,237.40",0,"1,578.60",0,0,0,0,277.6,"1,113.20","1,519.50",0,0,,,,,,,,,,,,,,,
7/18/2019 19:10,5,166,0,6402.7,"1,561.40",656.4,628.5,0,"3,326.10",0,"1,515.20",0,0,0,0,276.5,"1,152.10","1,519.50",0,0,,,,,,,,,,,,,,,
7/18/2019 19:15,3,168,0,6797,"1,568.00",656.9,631.5,0,"3,536.40",0,"1,692.60",0,0,0,0,279.6,"1,038.90","1,446.80",0,0,,,,,,,,,,,,,,,
7/18/2019 19:20,3,163,0,6896.8,"1,571.50",662.7,632,0,"3,591.30",0,"1,734.00",0,0,0,0,276.8,933.3,"1,294.80",0,0,,,,,,,,,,,,,,,
7/18/2019 19:25,2,161,1,6231,"1,583.90",665.1,634.4,0,"2,790.60",0,"1,856.50",0,0,0,0,284.4,804.1,"1,105.60",0,0,,,,,,,,,,,,,,,
7/18/2019 19:30,2,169,1,6219.8,"1,880.10",979.9,630.5,0,"2,517.00",0,"1,822.70",0,0,0,0,269.7,725.5,962.9,0,0,,,,,,,,,,,,,,,
7/18/2019 19:35,1,162,1,6918.6,"2,192.10","1,285.40",626.6,0,"2,734.00",0,"1,992.50",0,0,0,0,280.1,616.6,795.6,0,0,,,,,,,,,,,,,,,
7/18/2019 19:40,1,152,1,6365.7,"1,552.20",660.8,622.2,0,"2,780.50",0,"2,033.00",0,0,0,0,269.2,603.9,778.7,0,0,,,,,,,,,,,,,,,
7/18/2019 19:45,1,151,1,6269.3,"1,572.40",666.1,616.3,0,"2,731.50",0,"1,965.40",0,0,0,0,290,598.8,771.1,0,0,,,,,,,,,,,,,,,
7/18/2019 19:50,1,147,1,6430.6,"1,576.60",670.5,619.8,0,"2,798.20",0,"2,055.80",0,0,0,0,286.3,560,651.2,0,0,,,,,,,,,,,,,,,
7/18/2019 19:55,2,142,1,6804,"1,586.80",664.7,631,0,"2,971.40",0,"2,245.80",0,0,0,0,291.1,529.6,605.6,0,0,,,,,,,,,,,,,,,
7/18/2019 20:00,2,137,1,6761.9,"1,564.10",668.6,626.6,0,"2,908.90",0,"2,288.90",0,0,0,0,268.9,523.7,598.8,0,0,,,,,,,,,,,,,,,
7/18/2019 20:05,1,139,1,6854.8,"1,565.00",670.5,621.7,0,"2,934.20",0,"2,355.60",0,0,0,0,272.8,522,553.2,0,0,,,,,,,,,,,,,,,
7/18/2019 20:10,1,145,1,7521,"2,130.60","1,235.60",624.2,0,"2,951.10",0,"2,439.30",0,0,0,0,270.8,456.9,562.5,0,0,,,,,,,,,,,,,,,
7/18/2019 20:15,0,144,1,7080.5,"1,575.20",670.5,624.6,0,"3,050.80",0,"2,454.50",0,0,0,0,280.1,418.9,576,0,0,,,,,,,,,,,,,,,
7/18/2019 20:20,0,137,1,7158.8,"1,565.80",665.1,625.1,0,"3,116.60",0,"2,476.40",0,0,0,0,275.6,421.5,0,0,0,,,,,,,,,,,,,,,
7/18/2019 20:25,0,136,1,7053.2,"1,567.40",662.2,629,0,"3,001.80",0,"2,484.00",0,0,0,0,276.2,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 20:30,0,133,1,7085.8,"1,569.60",656.9,628.1,0,"3,017.80",0,"2,498.40",0,0,0,0,284.6,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 20:35,0,134,1,6914.2,"1,567.80",667.6,619.8,0,"2,892.80",0,"2,453.60",0,0,0,0,280.4,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 20:40,0,129,1,7036.5,"1,549.00",665.1,619.8,0,"2,990.80",0,"2,496.70",0,0,0,0,264.1,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 20:45,0,124,1,7538,"2,102.00","1,204.40",627.6,0,"2,983.20",0,"2,452.80",0,0,0,0,270,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 20:50,0,127,1,7558.1,"2,105.20","1,195.10",632.5,0,"2,982.40",0,"2,470.50",0,0,0,0,277.6,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 20:55,0,124,1,7505.6,"2,105.90",659.8,631,124.2,"2,988.30",0,"2,411.40",0,0,0,0,690.9,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 21:00,0,118,1,7193.4,"1,792.90",657.3,633.9,125,"3,000.10",0,"2,400.40",0,0,0,0,376.7,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 21:05,0,119,1,7544.6,"1,780.90",661.7,625.1,123.6,"2,995.00",0,"2,768.70",0,0,0,0,370.5,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 21:10,0,120,1,7570.5,"1,788.20",666.6,626.6,122.8,"2,995.90",0,"2,786.40",0,0,0,0,372.2,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 21:15,0,112,1,7511.7,"1,772.50",667.6,626.6,121.3,"2,974.80",0,"2,764.40",0,0,0,0,357,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 21:20,0,116,1,8112.2,"2,354.40","1,196.60",634.4,121.9,"3,051.60",0,"2,706.20",0,0,0,0,351.1,0,0,0,50.4,,,,,,,,,,,,,,,
7/18/2019 21:25,1,113,1,7382,"1,642.80",663.2,623.7,0,"3,003.50",0,"2,735.70",0,0,0,0,355.9,0,0,0,0,,,,,,,,,,,,,,,
7/18/2019 21:30,1,109,1,7360.7,"1,648.50",666.6,624.6,0,"2,988.30",0,"2,723.90",0,0,0,0,357.3,0,0,0,0,,,,,,,,,,,,,,,
