,AP.VIRIDIAN2_Total_Count
2019-07-02 10:47:33.092010400,31
2019-07-02 10:47:33.130004800,31
2019-07-02 10:47:33.132003700,31
2019-07-02 10:47:33.144012400,31
2019-07-02 10:48:33.050003000,31
2019-07-02 10:48:33.069000200,31
2019-07-02 10:48:33.105010900,31
2019-07-02 10:48:33.119003200,31
2019-07-02 10:48:33.159011800,31
2019-07-02 10:48:33.161010700,31
2019-07-02 10:48:33.175003000,31
2019-07-02 10:49:33.045013400,31
2019-07-02 10:49:33.062011700,31
2019-07-02 10:49:33.099014200,31
2019-07-02 10:49:33.110000600,31
2019-07-02 10:49:33.144012400,31
2019-07-02 10:49:33.146011300,31
2019-07-02 10:49:33.158004700,31
2019-07-02 10:51:33.064010600,30
2019-07-02 10:51:33.081008900,30
2019-07-02 10:51:33.114013600,30
2019-07-02 10:51:33.126007000,30
2019-07-02 10:51:33.159011800,30
2019-07-02 10:51:33.161010700,30
2019-07-02 10:51:33.173004100,30
2019-07-02 10:52:33.071014400,30
2019-07-02 10:52:33.091003400,30
2019-07-02 10:52:33.134002600,30
2019-07-02 10:52:33.147003100,30
2019-07-02 10:52:33.184005700,30
2019-07-02 10:52:33.186004600,30
2019-07-02 10:52:33.199005100,30
2019-07-02 10:53:33.071014400,30
2019-07-02 10:53:33.089004500,30
2019-07-02 10:53:33.124008100,30
2019-07-02 10:53:33.135009700,30
2019-07-02 10:53:33.174011200,30
2019-07-02 10:53:33.176010100,30
2019-07-02 10:53:33.188003500,30
2019-07-02 10:54:33.098007200,30
2019-07-02 10:54:33.115005400,30
2019-07-02 10:54:33.156005800,30
2019-07-02 10:54:33.168014500,30
2019-07-02 10:54:33.200012200,30
2019-07-02 10:54:33.201004000,30
2019-07-02 10:54:33.213012600,30
2019-07-02 10:55:33.098007200,30
2019-07-02 10:55:33.117004300,30
2019-07-02 10:55:33.155014000,30
2019-07-02 10:55:33.168014500,30
2019-07-02 10:55:33.207000700,30
2019-07-02 10:55:33.208007800,30
2019-07-02 10:55:33.221008300,30
2019-07-02 10:56:33.110000600,30
2019-07-02 10:56:33.127014100,30
2019-07-02 10:56:33.160003600,30
2019-07-02 10:56:33.172012300,30
2019-07-02 10:56:33.208007800,30
2019-07-02 10:56:33.210006700,30
2019-07-02 10:56:33.222000100,30
2019-07-02 10:57:33.110000600,30
2019-07-02 10:57:33.127014100,30
2019-07-02 10:57:33.163009600,30
2019-07-02 10:57:33.175003000,30
2019-07-02 10:57:33.210006700,30
2019-07-02 10:57:33.212005600,30
2019-07-02 10:57:33.225006100,30
2019-07-02 10:58:33.116012500,30
2019-07-02 10:58:33.142013500,30
2019-07-02 10:58:33.176010100,30
2019-07-02 10:58:33.188003500,30
2019-07-02 10:58:33.224014200,30
2019-07-02 10:58:33.226013100,30
2019-07-02 10:58:33.239013600,30
2019-07-02 10:59:33.146011300,30
2019-07-02 10:59:33.164001400,30
2019-07-02 10:59:33.204010000,30
2019-07-02 10:59:33.217010400,30
2019-07-02 10:59:33.252014100,30
2019-07-02 10:59:33.254013000,30
2019-07-02 10:59:33.266006400,30
2019-07-02 11:01:33.154006900,28
2019-07-02 11:01:33.172012300,28
2019-07-02 11:01:33.206008900,28
2019-07-02 11:01:33.217010400,28
2019-07-02 11:01:33.252014100,28
2019-07-02 11:01:33.254013000,28
2019-07-02 11:01:33.267013500,28
2019-07-02 11:02:33.192001300,28
2019-07-02 11:02:33.209014800,28
2019-07-02 11:02:33.245010300,28
2019-07-02 11:02:33.258010800,28
2019-07-02 11:02:33.290008500,28
2019-07-02 11:02:33.292007400,28
2019-07-02 11:02:33.304000800,28
2019-07-02 11:03:33.181015000,28
2019-07-02 11:03:33.199005100,28
2019-07-02 11:03:33.232009800,28
2019-07-02 11:03:33.244003200,28
2019-07-02 11:03:33.279006900,28
2019-07-02 11:03:33.281005800,28
2019-07-02 11:03:33.294006300,28
2019-07-02 11:04:33.174011200,28
2019-07-02 11:04:33.192001300,28
2019-07-02 11:04:33.228012000,28
2019-07-02 11:04:33.240005400,28
2019-07-02 11:04:33.273010200,28
2019-07-02 11:04:33.274002000,28
2019-07-02 11:04:33.286010700,28
2019-07-02 11:05:33.181015000,28
2019-07-02 11:05:33.199005100,28
2019-07-02 11:05:33.235000600,28
2019-07-02 11:05:33.246002100,28
2019-07-02 11:05:33.279006900,28
2019-07-02 11:05:33.281005800,28
2019-07-02 11:05:33.292007400,28
2019-07-02 11:06:33.171005200,28
2019-07-02 11:06:33.194000200,28
2019-07-02 11:06:33.228012000,28
2019-07-02 11:06:33.240005400,28
2019-07-02 11:06:33.273010200,28
2019-07-02 11:06:33.275009100,28
2019-07-02 11:06:33.287002500,28
2019-07-02 11:07:33.185012800,28
2019-07-02 11:07:33.201004000,28
2019-07-02 11:07:33.243011400,28
2019-07-02 11:07:33.255004800,28
2019-07-02 11:07:33.289001400,28
2019-07-02 11:07:33.290008500,28
2019-07-02 11:07:33.302001900,28
2019-07-02 11:08:33.202011100,28
2019-07-02 11:08:33.220001200,28
2019-07-02 11:08:33.253005900,28
2019-07-02 11:08:33.266006400,28
2019-07-02 11:08:33.300003000,28
2019-07-02 11:08:33.302001900,28
2019-07-02 11:08:33.314010600,28
2019-07-02 11:09:33.198013300,28
2019-07-02 11:09:33.216003400,28
2019-07-02 11:09:33.256011900,28
2019-07-02 11:09:33.269012400,28
2019-07-02 11:09:33.301010100,28
2019-07-02 11:09:33.303009000,28
2019-07-02 11:09:33.316009500,28
2019-07-02 11:11:33.217010400,29
2019-07-02 11:11:33.234008700,29
2019-07-02 11:11:33.269012400,29
2019-07-02 11:11:33.281005800,29
2019-07-02 11:11:33.316009500,29
2019-07-02 11:11:33.318008400,29
2019-07-02 11:11:33.330001800,29
2019-07-02 11:12:33.211013700,29
2019-07-02 11:12:33.240005400,29
2019-07-02 11:12:33.275009100,29
2019-07-02 11:12:33.287002500,29
2019-07-02 11:12:33.319000200,29
2019-07-02 11:12:33.321014400,29
2019-07-02 11:12:33.332000700,29
2019-07-02 11:13:33.227005000,29
2019-07-02 11:13:33.244003200,29
2019-07-02 11:13:33.277008000,29
2019-07-02 11:13:33.290008500,29
2019-07-02 11:13:33.328002900,29
2019-07-02 11:13:33.330001800,29
2019-07-02 11:13:33.341003400,29
2019-07-02 11:14:33.237014700,29
2019-07-02 11:14:33.254013000,29
2019-07-02 11:14:33.296005200,29
2019-07-02 11:14:33.308013900,29
2019-07-02 11:14:33.342010400,29
2019-07-02 11:14:33.344009300,29
2019-07-02 11:14:33.358001700,29
2019-07-02 11:15:33.235000600,29
2019-07-02 11:15:33.253005900,29
2019-07-02 11:15:33.289001400,29
2019-07-02 11:15:33.302001900,29
2019-07-02 11:15:33.337005600,29
2019-07-02 11:15:33.339004500,29
2019-07-02 11:15:33.352005000,29
2019-07-02 11:16:33.247009200,29
2019-07-02 11:16:33.264007500,29
2019-07-02 11:16:33.299011200,29
2019-07-02 11:16:33.312011700,29
2019-07-02 11:16:33.348007200,29
2019-07-02 11:16:33.350006100,29
2019-07-02 11:16:33.363006500,29
2019-07-02 11:17:33.264007500,29
2019-07-02 11:17:33.281005800,29
2019-07-02 11:17:33.319000200,29
2019-07-02 11:17:33.332000700,29
2019-07-02 11:17:33.368011400,29
2019-07-02 11:17:33.369003200,29
2019-07-02 11:17:33.382003700,29
2019-07-02 11:18:33.274002000,29
2019-07-02 11:18:33.292007400,29
2019-07-02 11:18:33.326004000,29
2019-07-02 11:18:33.340011500,29
2019-07-02 11:18:33.382003700,29
2019-07-02 11:18:33.383010800,29
2019-07-02 11:18:33.395004200,29
2019-07-02 11:19:33.273010200,29
2019-07-02 11:19:33.293014500,29
2019-07-02 11:19:33.337005600,29
2019-07-02 11:19:33.350006100,29
2019-07-02 11:19:33.384002600,29
2019-07-02 11:19:33.386001500,29
2019-07-02 11:19:33.399002000,29
2019-07-02 11:21:33.283004700,29
2019-07-02 11:21:33.301010100,29
2019-07-02 11:21:33.336013700,29
2019-07-02 11:21:33.348007200,29
2019-07-02 11:21:33.388000400,29
2019-07-02 11:21:33.390014600,29
2019-07-02 11:21:33.403015100,29
2019-07-02 11:22:33.296005200,29
2019-07-02 11:22:33.313003500,29
2019-07-02 11:22:33.355010900,29
2019-07-02 11:22:33.366012500,29
2019-07-02 11:22:33.399002000,29
2019-07-02 11:22:33.401000900,29
2019-07-02 11:22:33.413009600,29
2019-07-02 11:23:33.307006800,29
2019-07-02 11:23:33.327011100,29
2019-07-02 11:23:33.362014700,29
2019-07-02 11:23:33.374008100,29
2019-07-02 11:23:33.416000300,29
2019-07-02 11:23:33.418014500,29
2019-07-02 11:23:33.431015000,29
2019-07-02 11:24:33.300003000,29
2019-07-02 11:24:33.317001300,29
2019-07-02 11:24:33.361007600,29
2019-07-02 11:24:33.373001000,29
2019-07-02 11:24:33.408004700,29
2019-07-02 11:24:33.409011800,29
2019-07-02 11:24:33.422012300,29
2019-07-02 11:25:33.306015000,29
2019-07-02 11:25:33.323013300,29
2019-07-02 11:25:33.360000600,29
2019-07-02 11:25:33.373001000,29
2019-07-02 11:25:33.409011800,29
2019-07-02 11:25:33.410003600,29
2019-07-02 11:25:33.424011200,29
2019-07-02 11:26:33.322006200,29
2019-07-02 11:26:33.339004500,29
2019-07-02 11:26:33.380004800,29
2019-07-02 11:26:33.392013500,29
2019-07-02 11:26:33.425003000,29
2019-07-02 11:26:33.427001900,29
2019-07-02 11:26:33.439010600,29
2019-07-02 11:27:33.351013100,29
2019-07-02 11:27:33.369003200,29
2019-07-02 11:27:33.413009600,29
2019-07-02 11:27:33.425003000,29
2019-07-02 11:27:33.459014800,29
2019-07-02 11:27:33.460006700,29
2019-07-02 11:27:33.472000100,29
2019-07-02 11:28:33.344009300,29
2019-07-02 11:28:33.361007600,29
2019-07-02 11:28:33.397003100,29
2019-07-02 11:28:33.411010700,29
2019-07-02 11:28:33.450012200,29
2019-07-02 11:28:33.451004000,29
2019-07-02 11:28:33.465011500,29
2019-07-02 11:29:33.370010300,29
2019-07-02 11:29:33.388000400,29
2019-07-02 11:29:33.429000800,29
2019-07-02 11:29:33.440002400,29
2019-07-02 11:29:33.474014200,29
2019-07-02 11:29:33.475006100,29
2019-07-02 11:29:33.488006500,29
2019-07-02 11:31:33.395004200,29
2019-07-02 11:31:33.412002500,29
2019-07-02 11:31:33.446014400,29
2019-07-02 11:31:33.459014800,29
2019-07-02 11:31:33.496002100,29
2019-07-02 11:31:33.497009200,29
2019-07-02 11:31:33.509002600,29
2019-07-02 11:32:33.385009700,29
2019-07-02 11:32:33.403015100,29
2019-07-02 11:32:33.440002400,29
2019-07-02 11:32:33.453002900,29
2019-07-02 11:32:33.486007600,29
2019-07-02 11:32:33.487014700,29
2019-07-02 11:32:33.499008100,29
2019-07-02 11:33:33.400009100,29
2019-07-02 11:33:33.418014500,29
2019-07-02 11:33:33.452011100,29
2019-07-02 11:33:33.463012600,29
2019-07-02 11:33:33.498001000,29
2019-07-02 11:33:33.500000000,29
2019-07-02 11:33:33.512008600,29
2019-07-02 11:34:33.388000400,29
2019-07-02 11:34:33.405014000,29
2019-07-02 11:34:33.442001300,29
2019-07-02 11:34:33.453002900,29
2019-07-02 11:34:33.487014700,29
2019-07-02 11:34:33.489013600,29
2019-07-02 11:34:33.502014100,29
2019-07-02 11:35:33.397003100,29
2019-07-02 11:35:33.416000300,29
2019-07-02 11:35:33.452011100,29
2019-07-02 11:35:33.464004500,29
2019-07-02 11:35:33.500000000,29
2019-07-02 11:35:33.501007000,29
2019-07-02 11:35:33.514007500,29
2019-07-02 11:36:33.402008000,29
2019-07-02 11:36:33.419006300,29
2019-07-02 11:36:33.455001800,29
2019-07-02 11:36:33.467010400,29
2019-07-02 11:36:33.501007000,29
2019-07-02 11:36:33.503005900,29
2019-07-02 11:36:33.517013500,29
2019-07-02 11:37:33.397003100,29
2019-07-02 11:37:33.414001400,29
2019-07-02 11:37:33.452011100,29
2019-07-02 11:37:33.467010400,29
2019-07-02 11:37:33.501007000,29
2019-07-02 11:37:33.503005900,29
2019-07-02 11:37:33.515014600,29
2019-07-02 11:38:33.422012300,29
2019-07-02 11:38:33.442001300,29
2019-07-02 11:38:33.478012000,29
2019-07-02 11:38:33.490005400,29
2019-07-02 11:38:33.532012900,29
2019-07-02 11:38:33.533004700,29
2019-07-02 11:38:33.545013400,29
2019-07-02 11:39:33.413009600,29
2019-07-02 11:39:33.431015000,29
2019-07-02 11:39:33.472000100,29
2019-07-02 11:39:33.484008700,29
2019-07-02 11:39:33.520004200,29
2019-07-02 11:39:33.522003100,29
2019-07-02 11:39:33.534011800,29
2019-07-02 11:41:33.448013300,31
2019-07-02 11:41:33.465011500,31
2019-07-02 11:41:33.499008100,31
2019-07-02 11:41:33.511001500,31
2019-07-02 11:41:33.550003000,31
2019-07-02 11:41:33.551010100,31
2019-07-02 11:41:33.563003500,31
2019-07-02 11:42:33.461013700,31
2019-07-02 11:42:33.478012000,31
2019-07-02 11:42:33.519012400,31
2019-07-02 11:42:33.531005800,31
2019-07-02 11:42:33.564010600,31
2019-07-02 11:42:33.565002400,31
2019-07-02 11:42:33.578002900,31
2019-07-02 11:43:33.463012600,31
2019-07-02 11:43:33.482009800,31
2019-07-02 11:43:33.520004200,31
2019-07-02 11:43:33.531005800,31
2019-07-02 11:43:33.570007300,31
2019-07-02 11:43:33.571014400,31
2019-07-02 11:43:33.585006700,31
2019-07-02 11:44:33.459014800,31
2019-07-02 11:44:33.477005000,31
2019-07-02 11:44:33.512008600,31
2019-07-02 11:44:33.526000900,31
2019-07-02 11:44:33.585006700,31
2019-07-02 11:44:33.586013700,31
2019-07-02 11:44:33.599014200,31
2019-07-02 11:45:33.463012600,31
2019-07-02 11:45:33.479003900,31
2019-07-02 11:45:33.518005300,31
2019-07-02 11:45:33.531005800,31
2019-07-02 11:45:33.564010600,31
2019-07-02 11:45:33.566009500,31
2019-07-02 11:45:33.578002900,31
2019-07-02 11:46:33.489013600,31
2019-07-02 11:46:33.507003700,31
2019-07-02 11:46:33.543014500,31
2019-07-02 11:46:33.555007900,31
2019-07-02 11:46:33.595001200,31
2019-07-02 11:46:33.597000100,31
2019-07-02 11:46:33.609008700,31
2019-07-02 11:47:33.489013600,31
2019-07-02 11:47:33.507003700,31
2019-07-02 11:47:33.550003000,31
2019-07-02 11:47:33.561004600,31
2019-07-02 11:47:33.594009300,31
2019-07-02 11:47:33.596008300,31
2019-07-02 11:47:33.607009800,31
2019-07-02 11:48:33.485000600,31
2019-07-02 11:48:33.502014100,31
2019-07-02 11:48:33.536010700,31
2019-07-02 11:48:33.549011200,31
2019-07-02 11:48:33.587005600,31
2019-07-02 11:48:33.589004500,31
2019-07-02 11:48:33.601013100,31
2019-07-02 11:49:33.497009200,31
2019-07-02 11:49:33.515014600,31
2019-07-02 11:49:33.551010100,31
2019-07-02 11:49:33.562011700,31
2019-07-02 11:49:33.594009300,31
2019-07-02 11:49:33.596008300,31
2019-07-02 11:49:33.609008700,31
2019-07-02 11:51:33.513000400,30
2019-07-02 11:51:33.532012900,30
2019-07-02 11:51:33.565002400,30
2019-07-02 11:51:33.577011100,30
2019-07-02 11:51:33.613006500,30
2019-07-02 11:51:33.615005400,30
2019-07-02 11:51:33.628005900,30
2019-07-02 11:52:33.510009700,30
2019-07-02 11:52:33.528015100,30
2019-07-02 11:52:33.562011700,30
2019-07-02 11:52:33.574005100,30
2019-07-02 11:52:33.607009800,30
2019-07-02 11:52:33.609008700,30
2019-07-02 11:52:33.621002100,30
2019-07-02 11:53:33.522003100,30
2019-07-02 11:53:33.541000300,30
2019-07-02 11:53:33.576004000,30
2019-07-02 11:53:33.589004500,30
2019-07-02 11:53:33.623001000,30
2019-07-02 11:53:33.624008100,30
2019-07-02 11:53:33.637008600,30
2019-07-02 11:54:33.514007500,30
2019-07-02 11:54:33.533004700,30
2019-07-02 11:54:33.569000200,30
2019-07-02 11:54:33.582000700,30
2019-07-02 11:54:33.618011400,30
2019-07-02 11:54:33.619003200,30
2019-07-02 11:54:33.632003700,30
2019-07-02 11:55:33.533004700,30
2019-07-02 11:55:33.550003000,30
2019-07-02 11:55:33.588012600,30
2019-07-02 11:55:33.600006100,30
2019-07-02 11:55:33.635009700,30
2019-07-02 11:55:33.637008600,30
2019-07-02 11:55:33.649002000,30
2019-07-02 11:56:33.533004700,30
2019-07-02 11:56:33.550003000,30
2019-07-02 11:56:33.585006700,30
2019-07-02 11:56:33.597000100,30
2019-07-02 11:56:33.640014600,30
2019-07-02 11:56:33.650009100,30
2019-07-02 11:56:33.668014500,30
2019-07-02 11:57:33.534011800,30
2019-07-02 11:57:33.553009000,30
2019-07-02 11:57:33.597000100,30
2019-07-02 11:57:33.610000600,30
2019-07-02 11:57:33.646011300,30
2019-07-02 11:57:33.648010200,30
2019-07-02 11:57:33.660003600,30
2019-07-02 11:58:33.561004600,30
2019-07-02 11:58:33.578002900,30
2019-07-02 11:58:33.611007600,30
2019-07-02 11:58:33.622009200,30
2019-07-02 11:58:33.662002500,30
2019-07-02 11:58:33.663009600,30
2019-07-02 11:58:33.675003000,30
2019-07-02 11:59:33.568008400,30
2019-07-02 11:59:33.585006700,30
2019-07-02 11:59:33.627014100,30
2019-07-02 11:59:33.638000400,30
2019-07-02 11:59:33.671005200,30
2019-07-02 11:59:33.672012300,30
2019-07-02 11:59:33.684005700,30
2019-07-02 12:01:33.578002900,31
2019-07-02 12:01:33.598007200,31
2019-07-02 12:01:33.632003700,31
2019-07-02 12:01:33.644012400,31
2019-07-02 12:01:33.684005700,31
2019-07-02 12:01:33.686004600,31
2019-07-02 12:01:33.698013300,31
2019-07-02 12:02:33.611007600,31
2019-07-02 12:02:33.629013000,31
2019-07-02 12:02:33.671005200,31
2019-07-02 12:02:33.683013900,31
2019-07-02 12:02:33.717010400,31
2019-07-02 12:02:33.718002300,31
2019-07-02 12:02:33.730010900,31
2019-07-02 12:03:33.582000700,31
2019-07-02 12:03:33.601013100,31
2019-07-02 12:03:33.636001500,31
2019-07-02 12:03:33.649002000,31
2019-07-02 12:03:33.684005700,31
2019-07-02 12:03:33.686004600,31
2019-07-02 12:03:33.698013300,31
2019-07-02 12:04:33.595001200,31
2019-07-02 12:04:33.614013600,31
2019-07-02 12:04:33.651000900,31
2019-07-02 12:04:33.665008500,31
2019-07-02 12:04:33.698013300,31
2019-07-02 12:04:33.700012200,31
2019-07-02 12:04:33.713012600,31
2019-07-02 12:05:33.604003900,31
2019-07-02 12:05:33.623001000,31
2019-07-02 12:05:33.663009600,31
2019-07-02 12:05:33.676010100,31
2019-07-02 12:05:33.710006700,31
2019-07-02 12:05:33.712005600,31
2019-07-02 12:05:33.726013100,31
2019-07-02 12:06:33.601013100,31
2019-07-02 12:06:33.620010300,31
2019-07-02 12:06:33.656005800,31
2019-07-02 12:06:33.667007400,31
2019-07-02 12:06:33.701004000,31
2019-07-02 12:06:33.703002900,31
2019-07-02 12:06:33.714004500,31
2019-07-02 12:07:33.605010900,31
2019-07-02 12:07:33.622009200,31
2019-07-02 12:07:33.658004700,31
2019-07-02 12:07:33.669006300,31
2019-07-02 12:07:33.703002900,31
2019-07-02 12:07:33.705001800,31
2019-07-02 12:07:33.716003400,31
2019-07-02 12:08:33.615005400,31
2019-07-02 12:08:33.634002600,31
2019-07-02 12:08:33.670013400,31
2019-07-02 12:08:33.683013900,31
2019-07-02 12:08:33.719009300,31
2019-07-02 12:08:33.720001200,31
2019-07-02 12:08:33.734008700,31
2019-07-02 12:09:33.612014700,31
2019-07-02 12:09:33.629013000,31
2019-07-02 12:09:33.668014500,31
2019-07-02 12:09:33.680007900,31
2019-07-02 12:09:33.714004500,31
2019-07-02 12:09:33.716003400,31
2019-07-02 12:09:33.728012000,31
2019-07-02 12:11:33.636001500,31
2019-07-02 12:11:33.654006900,31
2019-07-02 12:11:33.690002400,31
2019-07-02 12:11:33.703002900,31
2019-07-02 12:11:33.741012500,31
2019-07-02 12:11:33.743011400,31
2019-07-02 12:11:33.756011900,31
2019-07-02 12:12:33.629013000,31
2019-07-02 12:12:33.648010200,31
2019-07-02 12:12:33.683013900,31
2019-07-02 12:12:33.695007300,31
2019-07-02 12:12:33.732009800,31
2019-07-02 12:12:33.734008700,31
2019-07-02 12:12:33.746002100,31
2019-07-02 12:13:33.635009700,31
2019-07-02 12:13:33.652008000,31
2019-07-02 12:13:33.690002400,31
2019-07-02 12:13:33.703002900,31
2019-07-02 12:13:33.738006500,31
2019-07-02 12:13:33.740005400,31
2019-07-02 12:13:33.751007000,31
2019-07-02 12:14:33.638000400,31
2019-07-02 12:14:33.655014000,31
2019-07-02 12:14:33.690002400,31
2019-07-02 12:14:33.701004000,31
2019-07-02 12:14:33.736007600,31
2019-07-02 12:14:33.738006500,31
2019-07-02 12:14:33.750000000,31
2019-07-02 12:15:33.640014600,31
2019-07-02 12:15:33.657012900,31
2019-07-02 12:15:33.694000200,31
2019-07-02 12:15:33.705001800,31
2019-07-02 12:15:33.738006500,31
2019-07-02 12:15:33.740005400,31
2019-07-02 12:15:33.753005900,31
2019-07-02 12:16:33.655014000,31
2019-07-02 12:16:33.673004100,31
2019-07-02 12:16:33.706008900,31
2019-07-02 12:16:33.718002300,31
2019-07-02 12:16:33.753005900,31
2019-07-02 12:16:33.754013000,31
2019-07-02 12:16:33.767013500,31
2019-07-02 12:17:33.670013400,31
2019-07-02 12:17:33.687011700,31
2019-07-02 12:17:33.724014200,31
2019-07-02 12:17:33.736007600,31
2019-07-02 12:17:33.772003100,31
2019-07-02 12:17:33.774002000,31
2019-07-02 12:17:33.787002500,31
2019-07-02 12:18:33.679000800,31
2019-07-02 12:18:33.697006200,31
2019-07-02 12:18:33.736007600,31
2019-07-02 12:18:33.749008100,31
2019-07-02 12:18:33.787002500,31
2019-07-02 12:18:33.789001400,31
2019-07-02 12:18:33.803009000,31
2019-07-02 12:19:33.694000200,31
2019-07-02 12:19:33.711013700,31
2019-07-02 12:19:33.746002100,31
2019-07-02 12:19:33.759002600,31
2019-07-02 12:19:33.795013400,31
2019-07-02 12:19:33.797012300,31
2019-07-02 12:19:33.809005700,31
2019-07-02 12:21:33.710006700,31
2019-07-02 12:21:33.729003900,31
2019-07-02 12:21:33.768005300,31
2019-07-02 12:21:33.780014000,31
2019-07-02 12:21:33.816009500,31
2019-07-02 12:21:33.818008400,31
2019-07-02 12:21:33.830001800,31
2019-07-02 12:22:33.723007200,31
2019-07-02 12:22:33.741012500,31
2019-07-02 12:22:33.785003600,31
2019-07-02 12:22:33.796005200,31
2019-07-02 12:22:33.833007800,31
2019-07-02 12:22:33.835006700,31
2019-07-02 12:22:33.847000100,31
2019-07-02 12:23:33.731002800,31
2019-07-02 12:23:33.749008100,31
2019-07-02 12:23:33.787002500,31
2019-07-02 12:23:33.800003000,31
2019-07-02 12:23:33.840011500,31
2019-07-02 12:23:33.842010400,31
2019-07-02 12:23:33.855010900,31
2019-07-02 12:24:33.724014200,31
2019-07-02 12:24:33.743011400,31
2019-07-02 12:24:33.777008000,31
2019-07-02 12:24:33.789001400,31
2019-07-02 12:24:33.826004000,31
2019-07-02 12:24:33.828002900,31
2019-07-02 12:24:33.840011500,31
2019-07-02 12:25:33.742004300,31
2019-07-02 12:25:33.760009700,31
2019-07-02 12:25:33.798004100,31
2019-07-02 12:25:33.809005700,31
2019-07-02 12:25:33.845001200,31
2019-07-02 12:25:33.847000100,31
2019-07-02 12:25:33.860000600,31
2019-07-02 12:26:33.747009200,31
2019-07-02 12:26:33.765014600,31
2019-07-02 12:26:33.803009000,31
2019-07-02 12:26:33.816009500,31
2019-07-02 12:26:33.853012000,31
2019-07-02 12:26:33.855010900,31
2019-07-02 12:26:33.867004300,31
2019-07-02 12:27:33.751007000,31
2019-07-02 12:27:33.769012400,31
2019-07-02 12:27:33.811004600,31
2019-07-02 12:27:33.822006200,31
2019-07-02 12:27:33.857009800,31
2019-07-02 12:27:33.858001700,31
2019-07-02 12:27:33.870010300,31
2019-07-02 12:28:33.762008600,31
2019-07-02 12:28:33.779006900,31
2019-07-02 12:28:33.812011700,31
2019-07-02 12:28:33.824005100,31
2019-07-02 12:28:33.861007600,31
2019-07-02 12:28:33.863006500,31
2019-07-02 12:28:33.875000000,31
2019-07-02 12:29:33.762008600,31
2019-07-02 12:29:33.779006900,31
2019-07-02 12:29:33.820007300,31
2019-07-02 12:29:33.831008900,31
2019-07-02 12:29:33.864013600,31
2019-07-02 12:29:33.865005400,31
2019-07-02 12:29:33.877014100,31
2019-07-02 12:31:33.783004700,30
2019-07-02 12:31:33.802001900,30
2019-07-02 12:31:33.839004500,30
2019-07-02 12:31:33.851013100,30
2019-07-02 12:31:33.891006400,30
2019-07-02 12:31:33.893005300,30
2019-07-02 12:31:33.907012900,30
2019-07-02 12:32:33.793014500,30
2019-07-02 12:32:33.813003500,30
2019-07-02 12:32:33.851013100,30
2019-07-02 12:32:33.865005400,30
2019-07-02 12:32:33.908004700,30
2019-07-02 12:32:33.910003600,30
2019-07-02 12:32:33.924011200,30
2019-07-02 12:33:33.796005200,30
2019-07-02 12:33:33.817001300,30
2019-07-02 12:33:33.856002800,30
2019-07-02 12:33:33.869003200,30
2019-07-02 12:33:33.907012900,30
2019-07-02 12:33:33.909011800,30
2019-07-02 12:33:33.923004100,30
2019-07-02 12:34:33.804000800,30
2019-07-02 12:34:33.821014400,30
2019-07-02 12:34:33.856002800,30
2019-07-02 12:34:33.869003200,30
2019-07-02 12:34:33.908004700,30
2019-07-02 12:34:33.910003600,30
2019-07-02 12:34:33.923004100,30
2019-07-02 12:35:33.815002400,30
2019-07-02 12:35:33.832000700,30
2019-07-02 12:35:33.874008100,30
2019-07-02 12:35:33.886001500,30
2019-07-02 12:35:33.920013400,30
2019-07-02 12:35:33.922012300,30
2019-07-02 12:35:33.935012800,30
2019-07-02 12:36:33.825012200,30
2019-07-02 12:36:33.841003400,30
2019-07-02 12:36:33.875000000,30
2019-07-02 12:36:33.887008600,30
2019-07-02 12:36:33.924011200,30
2019-07-02 12:36:33.926010100,30
2019-07-02 12:36:33.937011700,30
2019-07-02 12:37:33.804000800,30
2019-07-02 12:37:33.824005100,30
2019-07-02 12:37:33.863006500,30
2019-07-02 12:37:33.876007000,30
2019-07-02 12:37:33.912002500,30
2019-07-02 12:37:33.914001400,30
2019-07-02 12:37:33.928009000,30
2019-07-02 12:38:33.830001800,30
2019-07-02 12:38:33.848007200,30
2019-07-02 12:38:33.882003700,30
2019-07-02 12:38:33.895004200,30
2019-07-02 12:38:33.933013900,30
2019-07-02 12:38:33.935012800,30
2019-07-02 12:38:33.948013300,30
2019-07-02 12:39:33.825012200,30
2019-07-02 12:39:33.842010400,30
2019-07-02 12:39:33.878005900,30
2019-07-02 12:39:33.890014600,30
2019-07-02 12:39:33.924011200,30
2019-07-02 12:39:33.925003000,30
2019-07-02 12:39:33.937011700,30
2019-07-02 12:41:33.863006500,29
2019-07-02 12:41:33.883010800,29
2019-07-02 12:41:33.919006300,29
2019-07-02 12:41:33.932006800,29
2019-07-02 12:41:33.968002300,29
2019-07-02 12:41:33.970001200,29
2019-07-02 12:41:33.983001700,29
2019-07-02 12:42:33.867004300,29
2019-07-02 12:42:33.887008600,29
2019-07-02 12:42:33.924011200,29
2019-07-02 12:42:33.936004600,29
2019-07-02 12:42:33.976013100,29
2019-07-02 12:42:33.978012000,29
2019-07-02 12:42:33.991012500,29
2019-07-02 12:43:33.876007000,29
2019-07-02 12:43:33.894012400,29
2019-07-02 12:43:33.929000800,29
2019-07-02 12:43:33.941009500,29
2019-07-02 12:43:33.974014200,29
2019-07-02 12:43:33.976013100,29
2019-07-02 12:43:33.989013600,29
2019-07-02 12:44:33.887008600,29
2019-07-02 12:44:33.905014000,29
2019-07-02 12:44:33.940002400,29
