threshold,COR-MOR_logistic,COR-MOR_percentile,COR-MOR_perfect,ROC_x_percentile,ROC_y_percentile,ROC_x_logistic,ROC_y_logistic,ROC_x_perfect,ROC_y_perfect,CMC_x_percentile,CMC_y_percentile,CMC_x_logistic,CMC_y_logistic,CMC_x_perfect,CMC_y_perfect
0.699,1.013970653,0.319109331,0,0.083196046,0.739286702,0.120263591,0.88139342,,,0.260713298,0.083196046,0.11860658,0.120263591,,
0.7,0.995408261,0.314769978,0,0.083196046,0.735692563,0.120263591,0.879181642,,,0.264307437,0.083196046,0.120818358,0.120263591,,
0.701,0.965301121,0.308108265,0,0.082372323,0.732651369,0.119028007,0.876693392,,,0.267348631,0.082372323,0.123306608,0.119028007,,
0.702,0.949191585,0.304642834,0,0.082372323,0.729610174,0.118616145,0.875034559,,,0.270389826,0.082372323,0.124965441,0.118616145,,
0.703,0.933504133,0.300660232,0,0.081960461,0.727398396,0.118204283,0.873375726,,,0.272601604,0.081960461,0.126624274,0.118204283,,
0.704,0.916247719,0.294961285,0,0.0815486,0.723527785,0.117792422,0.87144042,,,0.276472215,0.0815486,0.12855958,0.117792422,,
0.705,0.890685858,0.287901065,0,0.080313015,0.721039536,0.116968699,0.868675698,,,0.278960464,0.080313015,0.131324302,0.116968699,,
0.706,0.861330601,0.282151882,0,0.079489292,0.718274813,0.115733114,0.865634504,,,0.281725187,0.079489292,0.134365496,0.115733114,,
0.707,0.842660543,0.276245981,0,0.078665568,0.715233619,0.115321252,0.863146254,,,0.284766381,0.078665568,0.136853746,0.115321252,,
0.708,0.817124472,0.269551733,0,0.077429984,0.712745369,0.114085667,0.860381532,,,0.287254631,0.077429984,0.139618468,0.114085667,,
0.709,0.795670074,0.261800799,0,0.075782537,0.710533591,0.112850082,0.858169754,,,0.289466409,0.075782537,0.141830246,0.112850082,,
0.71,0.764676681,0.256262788,0,0.074958814,0.707492397,0.111202636,0.854575615,,,0.292507603,0.074958814,0.145424385,0.111202636,,
0.711,0.739272316,0.251526424,0,0.074546952,0.703621786,0.109143328,0.852363837,,,0.296378214,0.074546952,0.147636163,0.109143328,,
0.712,0.725682751,0.245071364,0,0.073311367,0.700857064,0.109143328,0.849599115,,,0.299142936,0.073311367,0.150400885,0.109143328,,
0.713,0.7086157,0.239879057,0,0.072487644,0.69781587,0.108731466,0.846557921,,,0.30218413,0.072487644,0.153442079,0.108731466,,
0.714,0.690800542,0.234790219,0,0.071663921,0.694774675,0.107907743,0.843793199,,,0.305225325,0.071663921,0.156206801,0.107907743,,
0.715,0.661806511,0.228465732,0,0.070428336,0.691733481,0.106672158,0.838816699,,,0.308266519,0.070428336,0.161183301,0.106672158,,
0.716,0.647042917,0.224711258,0,0.070016474,0.688415814,0.106260297,0.835775505,,,0.311584186,0.070016474,0.164224495,0.106260297,,
0.717,0.629313673,0.2144861,0,0.067957166,0.683162842,0.105436573,0.832457838,,,0.316837158,0.067957166,0.167542162,0.105436573,,
0.718,0.607895121,0.205831221,0,0.065897858,0.679845176,0.104200988,0.828587227,,,0.320154824,0.065897858,0.171412773,0.104200988,,
0.719,0.590662677,0.20134572,0,0.065074135,0.676803981,0.102553542,0.826375449,,,0.323196019,0.065074135,0.173624551,0.102553542,,
0.72,0.579069683,0.198374422,0,0.064662273,0.674039259,0.10214168,0.823610727,,,0.325960741,0.064662273,0.176389273,0.10214168,,
0.721,0.556367908,0.193272395,0,0.063426689,0.671827481,0.100906096,0.818634227,,,0.328172519,0.063426689,0.181365773,0.100906096,,
0.722,0.545177622,0.18883565,0,0.063014827,0.666298037,0.100082372,0.81642245,,,0.333701963,0.063014827,0.18357755,0.100082372,,
0.723,0.529178244,0.181818974,0,0.061779242,0.660215648,0.098023064,0.814763616,,,0.339784352,0.061779242,0.185236384,0.098023064,,
0.724,0.507505437,0.177803316,0,0.060955519,0.657174454,0.095551895,0.811722422,,,0.342825546,0.060955519,0.188277578,0.095551895,,
0.725,0.4951201,0.175818271,0,0.060955519,0.653303843,0.093904448,0.810340061,,,0.346696157,0.060955519,0.189659939,0.093904448,,
0.726,0.482216149,0.173111785,0,0.060543657,0.650262649,0.092257002,0.808681228,,,0.349737351,0.060543657,0.191318772,0.092257002,,
0.727,0.471774847,0.170585651,0,0.060131796,0.647497926,0.091433278,0.806192978,,,0.352502074,0.060131796,0.193807022,0.091433278,,
0.728,0.459169407,0.168080916,0,0.060131796,0.642244954,0.091021417,0.801769422,,,0.357755046,0.060131796,0.198230578,0.091021417,,
0.729,0.452047946,0.165901377,0,0.060131796,0.637544927,0.090609555,0.799557644,,,0.362455073,0.060131796,0.200442356,0.090609555,,
0.73,0.428517142,0.163394101,0,0.059719934,0.634503732,0.087314662,0.796239978,,,0.365496268,0.059719934,0.203760022,0.087314662,,
0.731,0.409368913,0.161049023,0,0.059308072,0.63173901,0.084431631,0.793751728,,,0.36826099,0.059308072,0.206248272,0.084431631,,
0.732,0.400542785,0.156285854,0,0.058072488,0.628421344,0.083607908,0.791263478,,,0.371578656,0.058072488,0.208736522,0.083607908,,
0.733,0.393987362,0.155361086,0,0.058072488,0.626209566,0.082784185,0.789881117,,,0.373790434,0.058072488,0.210118883,0.082784185,,
0.734,0.383066604,0.153351827,0,0.057660626,0.623997788,0.0815486,0.787116395,,,0.376002212,0.057660626,0.212883605,0.0815486,,
0.735,0.374816275,0.150705081,0,0.057248764,0.620127177,0.080724876,0.784628145,,,0.379872823,0.057248764,0.215371855,0.080724876,,
0.736,0.36911331,0.147474231,0,0.056836903,0.614597733,0.080313015,0.782416367,,,0.385402267,0.056836903,0.217583633,0.080313015,,
0.737,0.357903598,0.143281238,0,0.05601318,0.609068289,0.078665568,0.780204589,,,0.390931711,0.05601318,0.219795411,0.078665568,,
0.738,0.354337934,0.139011326,0,0.055189456,0.6029859,0.078665568,0.777992812,,,0.3970141,0.055189456,0.222007188,0.078665568,,
0.739,0.346741323,0.132846258,0,0.053953871,0.593862317,0.077841845,0.775504562,,,0.406137683,0.053953871,0.224495438,0.077841845,,
0.74,0.339471819,0.126195925,0,0.052718287,0.582250484,0.077429984,0.771910423,,,0.417749516,0.052718287,0.228089577,0.077429984,,
0.741,0.329470682,0.111045488,0,0.048599671,0.562344484,0.07660626,0.767486868,,,0.437655516,0.048599671,0.232513132,0.07660626,,
0.742,0.321342833,0.092660981,0,0.042833608,0.537738457,0.075782537,0.764169201,,,0.462261543,0.042833608,0.235830799,0.075782537,,
0.743,0.313895607,0.075111099,0,0.037067545,0.506497097,0.074546952,0.762510368,,,0.493502903,0.037067545,0.237489632,0.074546952,,
0.744,0.3030776,0.060328164,0,0.030889621,0.487973459,0.072899506,0.759469173,,,0.512026541,0.030889621,0.240530827,0.072899506,,
0.745,0.296928436,0.058730983,0,0.030477759,0.481061653,0.072487644,0.755875035,,,0.518938347,0.030477759,0.244124965,0.072487644,,
0.746,0.292620322,0.057326491,0,0.030065898,0.475532209,0.072487644,0.752280896,,,0.524467791,0.030065898,0.247719104,0.072487644,,
0.747,0.282586292,0.056787651,0,0.030065898,0.470555709,0.071252059,0.74785734,,,0.529444291,0.030065898,0.25214266,0.071252059,,
0.748,0.274503547,0.05463272,0,0.029242175,0.464749793,0.070428336,0.743433785,,,0.535250207,0.029242175,0.256566215,0.070428336,,
0.749,0.267545042,0.052875277,0,0.028418451,0.462538015,0.069604613,0.739839646,,,0.537461985,0.028418451,0.260160354,0.069604613,,
0.75,0.258607565,0.051868835,0,0.02800659,0.460049765,0.06878089,0.73403373,,,0.539950235,0.02800659,0.26596627,0.06878089,,
0.751,0.2520803,0.050845712,0,0.027594728,0.457285043,0.068369028,0.728780758,,,0.542714957,0.027594728,0.271219242,0.068369028,,
0.752,0.244041873,0.049832959,0,0.027182867,0.454520321,0.067133443,0.724910147,,,0.545479679,0.027182867,0.275089853,0.067133443,,
0.753,0.241373423,0.049656782,0,0.027182867,0.452585015,0.067133443,0.721868952,,,0.547414985,0.027182867,0.278131048,0.067133443,,
0.754,0.237594583,0.049308139,0,0.027182867,0.448714404,0.067133443,0.717445397,,,0.551285596,0.027182867,0.282554603,0.067133443,,
0.755,0.23529231,0.04903762,0,0.027182867,0.44567321,0.067133443,0.714680675,,,0.55432679,0.027182867,0.285319325,0.067133443,,
0.756,0.231038691,0.048697587,0,0.027182867,0.441802599,0.067133443,0.709427703,,,0.558197401,0.027182867,0.290572297,0.067133443,,
0.757,0.226301644,0.046873659,0,0.026359143,0.437655516,0.067133443,0.703345314,,,0.562344484,0.026359143,0.296654686,0.067133443,,
0.758,0.220797768,0.046417245,0,0.026359143,0.432126071,0.066721582,0.69781587,,,0.567873929,0.026359143,0.30218413,0.066721582,,
0.759,0.214345822,0.046147639,0,0.026359143,0.428808405,0.065897858,0.692562897,,,0.571191595,0.026359143,0.307437103,0.065897858,,
0.76,0.209593185,0.045120826,0,0.025947282,0.424937794,0.065074135,0.689521703,,,0.575062206,0.025947282,0.310478297,0.065074135,,
0.761,0.205521479,0.044797765,0,0.025947282,0.420790711,0.064662273,0.68537462,,,0.579209289,0.025947282,0.31462538,0.064662273,,
0.762,0.199317405,0.042421551,0,0.024711697,0.417473044,0.063426689,0.681780481,,,0.582526956,0.024711697,0.318219519,0.063426689,,
0.763,0.195979905,0.041458728,0,0.024299835,0.413878905,0.063014827,0.678462814,,,0.586121095,0.024299835,0.321537186,0.063014827,,
0.764,0.193039152,0.04120605,0,0.024299835,0.410284766,0.062602965,0.675698092,,,0.589715234,0.024299835,0.324301908,0.062602965,,
0.765,0.189507348,0.04020605,0,0.023887974,0.405861211,0.062191104,0.671827481,,,0.594138789,0.023887974,0.328172519,0.062191104,,
0.766,0.18823868,0.039982786,0,0.023887974,0.402543544,0.062191104,0.669615704,,,0.597456456,0.023887974,0.330384296,0.062191104,,
0.767,0.183291342,0.039022563,0,0.023476112,0.398396461,0.061367381,0.665192148,,,0.601603539,0.023476112,0.334807852,0.061367381,,
0.768,0.18101487,0.038790816,0,0.023476112,0.394802322,0.060955519,0.663256843,,,0.605197678,0.023476112,0.336743157,0.060955519,,
0.769,0.179248872,0.037225666,0,0.022652389,0.391484656,0.060955519,0.659939176,,,0.608515344,0.022652389,0.340060824,0.060955519,,
0.77,0.175610592,0.036367083,0,0.022240527,0.388443461,0.060543657,0.655239148,,,0.611556539,0.022240527,0.344760852,0.060543657,,
0.771,0.174352236,0.034644267,0,0.021416804,0.381808128,0.060543657,0.652750899,,,0.618191872,0.021416804,0.347249101,0.060543657,,
0.772,0.168002835,0.034291536,0,0.021416804,0.375449267,0.058896211,0.649433232,,,0.624550733,0.021416804,0.350566768,0.058896211,,
0.773,0.164749137,0.032783967,0,0.020593081,0.371855129,0.058484349,0.645009677,,,0.628144871,0.020593081,0.354990323,0.058484349,,
0.774,0.162972181,0.031834047,0,0.020181219,0.366049212,0.058484349,0.641139066,,,0.633950788,0.020181219,0.358860934,0.058484349,,
0.775,0.160710167,0.030901368,0,0.019769357,0.360243296,0.058072488,0.638650816,,,0.639756704,0.019769357,0.361349184,0.058072488,,
0.776,0.157759822,0.03058416,0,0.019769357,0.353607962,0.057660626,0.634503732,,,0.646392038,0.019769357,0.365496268,0.057660626,,
0.777,0.154759926,0.030299053,0,0.019769357,0.347525574,0.057248764,0.630080177,,,0.652474426,0.019769357,0.369919823,0.057248764,,
0.778,0.151718876,0.030082358,0,0.019769357,0.342825546,0.056836903,0.625380149,,,0.657174454,0.019769357,0.374619851,0.056836903,,
0.779,0.149516025,0.029868741,0,0.019769357,0.338125518,0.056425041,0.622615427,,,0.661874482,0.019769357,0.377384573,0.056425041,,
0.78,0.147131206,0.029584512,0,0.019769357,0.331766657,0.05601318,0.619297761,,,0.668233343,0.019769357,0.380702239,0.05601318,,
0.781,0.143508457,0.029293636,0,0.019769357,0.325131324,0.055189456,0.61542715,,,0.674868676,0.019769357,0.38457285,0.055189456,,
0.782,0.14187652,0.028508169,0,0.019357496,0.320984241,0.055189456,0.611003594,,,0.679015759,0.019357496,0.388996406,0.055189456,,
0.783,0.140775926,0.028427147,0,0.019357496,0.319048936,0.055189456,0.6079624,,,0.680951064,0.019357496,0.3920376,0.055189456,,
0.784,0.13816636,0.028369555,0,0.019357496,0.317666575,0.054777595,0.603538844,,,0.682333425,0.019357496,0.396461156,0.054777595,,
0.785,0.135801697,0.028277893,0,0.019357496,0.315454797,0.054365733,0.599668233,,,0.684545203,0.019357496,0.400331767,0.054365733,,
0.786,0.130783294,0.028164144,0,0.019357496,0.312690075,0.052718287,0.596903511,,,0.687309925,0.019357496,0.403096489,0.052718287,,
0.787,0.127428809,0.028096333,0,0.019357496,0.311031241,0.051894563,0.592756428,,,0.688968759,0.019357496,0.407243572,0.051894563,,
0.788,0.122139665,0.027410544,0,0.018945634,0.308819464,0.050247117,0.588609345,,,0.691180536,0.018945634,0.411390655,0.050247117,,
0.789,0.121162548,0.027301338,0,0.018945634,0.306054741,0.050247117,0.585291678,,,0.693945259,0.018945634,0.414708322,0.050247117,,
0.79,0.119725838,0.025419543,0,0.017710049,0.303290019,0.050247117,0.580315178,,,0.696709981,0.017710049,0.419684822,0.050247117,,
0.791,0.116839487,0.024642594,0,0.017298188,0.298037047,0.049423394,0.576997512,,,0.701962953,0.017298188,0.423002488,0.049423394,,
0.792,0.11370311,0.024383299,0,0.017298188,0.290572297,0.048599671,0.572573956,,,0.709427703,0.017298188,0.427426044,0.048599671,,
0.793,0.111129004,0.022830704,0,0.016474465,0.27840752,0.047775947,0.570085706,,,0.72159248,0.016474465,0.429914294,0.047775947,,
0.794,0.110207654,0.022069681,0,0.016474465,0.253525021,0.047775947,0.566491568,,,0.746474979,0.016474465,0.433508432,0.047775947,,
0.795,0.108153976,0.02042162,0,0.015650741,0.233619021,0.047364086,0.562068012,,,0.766380979,0.015650741,0.437931988,0.047364086,,
0.796,0.105407947,0.019734704,0,0.01523888,0.227813105,0.046540362,0.558473873,,,0.772186895,0.01523888,0.441526127,0.046540362,,
0.797,0.104621809,0.019643274,0,0.01523888,0.224218966,0.046540362,0.555156207,,,0.775781034,0.01523888,0.444843793,0.046540362,,
0.798,0.097910485,0.019518069,0,0.01523888,0.219242466,0.044069193,0.549903235,,,0.780757534,0.01523888,0.450096765,0.044069193,,
0.799,0.092314552,0.018883565,0,0.014827018,0.214818911,0.042009885,0.544926735,,,0.785181089,0.014827018,0.455073265,0.042009885,,
0.8,0.089525448,0.018281775,0,0.014415157,0.211501244,0.041186161,0.539950235,,,0.788498756,0.014415157,0.460049765,0.041186161,,
0.801,0.086641507,0.018217897,0,0.014415157,0.208736522,0.040362438,0.534144318,,,0.791263478,0.014415157,0.465855682,0.040362438,,
0.802,0.084025577,0.017654206,0,0.014003295,0.206801216,0.039538715,0.529444291,,,0.793198784,0.014003295,0.470555709,0.039538715,,
0.803,0.079404819,0.017605116,0,0.014003295,0.204589439,0.037891269,0.522808958,,,0.795410561,0.014003295,0.477191042,0.037891269,,
0.804,0.075718794,0.017556297,0,0.014003295,0.202377661,0.036655684,0.515897152,,,0.797622339,0.014003295,0.484102848,0.036655684,,
0.805,0.072668461,0.017489612,0,0.014003295,0.199336467,0.035420099,0.512579486,,,0.800663533,0.014003295,0.487420514,0.035420099,,
0.806,0.070025233,0.016910978,0,0.013591433,0.196295272,0.034596376,0.505944153,,,0.803704728,0.013591433,0.494055847,0.034596376,,
0.807,0.067676279,0.016847229,0,0.013591433,0.193254078,0.033772652,0.500967653,,,0.806745922,0.013591433,0.499032347,0.033772652,,
0.808,0.066372926,0.016801167,0,0.013591433,0.1910423,0.033360791,0.497373514,,,0.8089577,0.013591433,0.502626486,0.033360791,,
0.809,0.065401615,0.016749647,0,0.013591433,0.18855405,0.033360791,0.489908764,,,0.81144595,0.013591433,0.510091236,0.033360791,,
0.81,0.062437867,0.016715476,0,0.013591433,0.186895217,0.032125206,0.485485209,,,0.813104783,0.013591433,0.514514791,0.032125206,,
0.811,0.060158057,0.016154019,0,0.013179572,0.184130495,0.031301483,0.479679292,,,0.815869505,0.013179572,0.520320708,0.031301483,,
0.812,0.057447624,0.016115791,0,0.013179572,0.182195189,0.030065898,0.476638098,,,0.817804811,0.013179572,0.523361902,0.030065898,,
0.813,0.056068295,0.016094028,0,0.013179572,0.181089301,0.029654036,0.471108654,,,0.818910699,0.013179572,0.528891346,0.029654036,,
0.814,0.053203695,0.015570063,0,0.01276771,0.179983412,0.028418451,0.465855682,,,0.820016588,0.01276771,0.534144318,0.028418451,,
0.815,0.051106058,0.015549093,0,0.01276771,0.178877523,0.027594728,0.460049765,,,0.821122477,0.01276771,0.539950235,0.027594728,,
0.816,0.049782495,0.015491717,0,0.01276771,0.175836328,0.027182867,0.453967376,,,0.824163672,0.01276771,0.546032624,0.027182867,,
0.817,0.049382435,0.014971894,0,0.012355848,0.17473044,0.027182867,0.449543821,,,0.82526956,0.012355848,0.550456179,0.027182867,,
0.818,0.048294626,0.014443798,0,0.011943987,0.173071606,0.026771005,0.44567321,,,0.826928394,0.011943987,0.55432679,0.026771005,,
0.819,0.047128533,0.013890009,0,0.011532125,0.16975394,0.026359143,0.44069671,,,0.83024606,0.011532125,0.55930329,0.026359143,,
0.82,0.045230957,0.013866921,0,0.011532125,0.168371579,0.02553542,0.435443738,,,0.831628421,0.011532125,0.564556262,0.02553542,,
0.821,0.04404843,0.013834725,0,0.011532125,0.166436273,0.025123558,0.429637821,,,0.833563727,0.011532125,0.570362179,0.025123558,,
0.822,0.043075763,0.013802679,0,0.011532125,0.164500968,0.024711697,0.426320155,,,0.835499032,0.011532125,0.573679845,0.024711697,,
0.823,0.042684913,0.013757156,0,0.011532125,0.161736246,0.024711697,0.421067183,,,0.838263754,0.011532125,0.578932817,0.024711697,,
0.824,0.040775272,0.013239629,0,0.011120264,0.160077412,0.023887974,0.414155377,,,0.839922588,0.011120264,0.585844623,0.023887974,,
0.825,0.038286771,0.013213533,0,0.011120264,0.158418579,0.022652389,0.408349461,,,0.841581421,0.011120264,0.591650539,0.022652389,,
0.826,0.037053886,0.013187539,0,0.011120264,0.156759746,0.022240527,0.399778822,,,0.843240254,0.011120264,0.600221178,0.022240527,,
0.827,0.033270497,0.013140148,0,0.011120264,0.153718551,0.020181219,0.393419961,,,0.846281449,0.011120264,0.606580039,0.020181219,,
0.828,0.032282513,0.013127282,0,0.011120264,0.152889135,0.019769357,0.387614045,,,0.847110865,0.011120264,0.612385955,0.019769357,,
0.829,0.029994029,0.01309736,0,0.011120264,0.150953829,0.018533773,0.3820846,,,0.849046171,0.011120264,0.6179154,0.018533773,,
0.83,0.027733841,0.012599964,0,0.010708402,0.150124412,0.017298188,0.376278684,,,0.849875588,0.010708402,0.623721316,0.017298188,,
0.831,0.026859209,0.01258359,0,0.010708402,0.149018524,0.016886326,0.371302184,,,0.850981476,0.010708402,0.628697816,0.016886326,,
0.832,0.02529318,0.012083902,0,0.01029654,0.147912635,0.016062603,0.364943323,,,0.852087365,0.01029654,0.635056677,0.016062603,,
0.833,0.024410837,0.011581757,0,0.009884679,0.146530274,0.015650741,0.358860934,,,0.853469726,0.009884679,0.641139066,0.015650741,,
0.834,0.024264351,0.01153691,0,0.009884679,0.143212607,0.015650741,0.354990323,,,0.856787393,0.009884679,0.645009677,0.015650741,,
0.835,0.024140184,0.011518326,0,0.009884679,0.141830246,0.015650741,0.351672657,,,0.858169754,0.009884679,0.648327343,0.015650741,,
0.836,0.02396644,0.011020643,0,0.009472817,0.140447885,0.015650741,0.346972629,,,0.859552115,0.009472817,0.653027371,0.015650741,,
0.837,0.023208012,0.010039722,0,0.008649094,0.138512579,0.01523888,0.34337849,,,0.861487421,0.008649094,0.65662151,0.01523888,,
0.838,0.021121734,0.009063197,0,0.007825371,0.136577274,0.014003295,0.33701963,,,0.863422726,0.007825371,0.66298037,0.014003295,,
0.839,0.019098762,0.008575204,0,0.007413509,0.135471385,0.01276771,0.331490185,,,0.864528615,0.007413509,0.668509815,0.01276771,,
0.84,0.017712751,0.008085874,0,0.007001647,0.134089024,0.011943987,0.325684269,,,0.865910976,0.007001647,0.674315731,0.011943987,,
0.841,0.017554409,0.008072987,0,0.007001647,0.132706663,0.011943987,0.31960188,,,0.867293337,0.007001647,0.68039812,0.011943987,,
0.842,0.017266747,0.008055012,0,0.007001647,0.130771357,0.011943987,0.308266519,,,0.869228643,0.007001647,0.691733481,0.011943987,,
0.843,0.01646731,0.008049892,0,0.007001647,0.130218413,0.011532125,0.299695881,,,0.869781587,0.007001647,0.700304119,0.011532125,,
0.844,0.016338307,0.008039669,0,0.007001647,0.129112524,0.011532125,0.294166436,,,0.870887476,0.007001647,0.705833564,0.011532125,,
0.845,0.015602015,0.007075856,0,0.006177924,0.126900746,0.011120264,0.287254631,,,0.873099254,0.006177924,0.712745369,0.011120264,,
0.846,0.015481907,0.00706467,0,0.006177924,0.125518385,0.011120264,0.281725187,,,0.874481615,0.006177924,0.718274813,0.011120264,,
0.847,0.015381259,0.00704907,0,0.006177924,0.12358308,0.011120264,0.277025159,,,0.87641692,0.006177924,0.722974841,0.011120264,,
0.848,0.015247154,0.007037969,0,0.006177924,0.122200719,0.011120264,0.270666298,,,0.877799281,0.006177924,0.729333702,0.011120264,,
0.849,0.014006238,0.007022486,0,0.006177924,0.120265413,0.01029654,0.264860382,,,0.879734587,0.006177924,0.735139618,0.01029654,,
0.85,0.013886125,0.00702028,0,0.006177924,0.119988941,0.01029654,0.258501521,,,0.880011059,0.006177924,0.741498479,0.01029654,,
0.851,0.013727455,0.00701367,0,0.006177924,0.119159524,0.01029654,0.249930882,,,0.880840476,0.006177924,0.750069118,0.01029654,,
0.852,0.013005778,0.007007072,0,0.006177924,0.118330108,0.009884679,0.239977882,,,0.881669892,0.006177924,0.760022118,0.009884679,,
0.853,0.012893214,0.006991725,0,0.006177924,0.116394802,0.009884679,0.233342549,,,0.883605198,0.006177924,0.766657451,0.009884679,,
0.854,0.012805474,0.006978623,0,0.006177924,0.114735969,0.009884679,0.228089577,,,0.885264031,0.006177924,0.771910423,0.009884679,,
0.855,0.012154374,0.006961231,0,0.006177924,0.112524191,0.009472817,0.220624827,,,0.887475809,0.006177924,0.779375173,0.009472817,,
0.856,0.009962818,0.006956897,0,0.006177924,0.111971247,0.007825371,0.214542438,,,0.888028753,0.006177924,0.785457562,0.007825371,,
0.857,0.008824027,0.006952567,0,0.006177924,0.111418302,0.007001647,0.206524744,,,0.888581698,0.006177924,0.793475256,0.007001647,,
0.858,0.00872372,0.006476972,0,0.005766063,0.109759469,0.007001647,0.197401161,,,0.890240531,0.005766063,0.802598839,0.007001647,,
0.859,0.008643331,0.006008733,0,0.005354201,0.108930053,0.007001647,0.189936411,,,0.891069947,0.005354201,0.810063589,0.007001647,,
0.86,0.008584732,0.005995711,0,0.005354201,0.106994747,0.007001647,0.184406967,,,0.893005253,0.005354201,0.815593033,0.007001647,,
0.861,0.008036162,0.005982745,0,0.005354201,0.105059442,0.006589786,0.179983412,,,0.894940558,0.005354201,0.820016588,0.006589786,,
0.862,0.007463444,0.005975361,0,0.005354201,0.103953553,0.006177924,0.17224219,,,0.896046447,0.005354201,0.82775781,0.006177924,,
0.863,0.006423265,0.005956981,0,0.005354201,0.101188831,0.005354201,0.166436273,,,0.898811169,0.005354201,0.833563727,0.005354201,,
0.864,0.00589398,0.005493682,0,0.004942339,0.100359414,0.004942339,0.161459773,,,0.899640586,0.004942339,0.838540227,0.004942339,,
0.865,0.005358646,0.005486937,0,0.004942339,0.099253525,0.004530478,0.154547968,,,0.900746475,0.004942339,0.845452032,0.004530478,,
0.866,0.005313469,0.005470147,0,0.004942339,0.096488803,0.004530478,0.14735969,,,0.903511197,0.004942339,0.85264031,0.004530478,,
0.867,0.004320764,0.00500053,0,0.004530478,0.094000553,0.003706755,0.142106718,,,0.905999447,0.004530478,0.857893282,0.003706755,,
0.868,0.004283492,0.004989872,0,0.004530478,0.092065247,0.003706755,0.134641968,,,0.907934753,0.004530478,0.865358032,0.003706755,,
0.869,0.004259,0.004973213,0,0.004530478,0.089024053,0.003706755,0.129665469,,,0.910975947,0.004530478,0.870334531,0.003706755,,
0.87,0.003761877,0.004953669,0,0.004530478,0.085429914,0.003294893,0.124136024,,,0.914570086,0.004530478,0.875863976,0.003294893,,
0.871,0.002802829,0.004947687,0,0.004530478,0.084324025,0.00247117,0.118330108,,,0.915675975,0.004530478,0.881669892,0.00247117,,
0.872,0.002783625,0.004937252,0,0.004530478,0.08238872,0.00247117,0.112247719,,,0.91761128,0.004530478,0.887752281,0.00247117,,
0.873,0.002765539,0.004480311,0,0.004118616,0.080729887,0.00247117,0.106441803,,,0.919270113,0.004118616,0.893558197,0.00247117,,
0.874,0.002287628,0.004474928,0,0.004118616,0.079623998,0.002059308,0.099806469,,,0.920376002,0.004118616,0.900193531,0.002059308,,
0.875,0.002275746,0.004465538,0,0.004118616,0.077688692,0.002059308,0.095106442,,,0.922311308,0.004118616,0.904893558,0.002059308,,
0.876,0.002260552,0.00446019,0,0.004118616,0.076582803,0.002059308,0.089024053,,,0.923417197,0.004118616,0.910975947,0.002059308,,
0.877,0.002242854,0.004449532,0,0.004118616,0.074371026,0.002059308,0.081835776,,,0.925628974,0.004118616,0.918164224,0.002059308,,
0.878,0.0022321,0.0039998,0,0.003706755,0.073265137,0.002059308,0.07741222,,,0.926734863,0.003706755,0.92258778,0.002059308,,
0.879,0.002220124,0.003986718,0,0.003706755,0.070223942,0.002059308,0.07243572,,,0.929776058,0.003706755,0.92756428,0.002059308,,
0.88,0.002210899,0.003540591,0,0.003294893,0.069394526,0.002059308,0.068565109,,,0.930605474,0.003294893,0.931434891,0.002059308,,
0.881,0.002199798,0.003535339,0,0.003294893,0.068012165,0.002059308,0.063865082,,,0.931987835,0.003294893,0.936134918,0.002059308,,
0.882,0.002191385,0.003532196,0,0.003294893,0.067182748,0.002059308,0.060270943,,,0.932817252,0.003294893,0.939729057,0.002059308,,
0.883,0.001744383,0.003528013,0,0.003294893,0.066076859,0.001647446,0.055570915,,,0.933923141,0.003294893,0.944429085,0.001647446,,
0.884,0.001738277,0.003526969,0,0.003294893,0.065800387,0.001647446,0.052253249,,,0.934199613,0.003294893,0.947746751,0.001647446,,
0.885,0.001732717,0.003521758,0,0.003294893,0.064418026,0.001647446,0.049212054,,,0.935581974,0.003294893,0.950787946,0.001647446,,
0.886,0.001728194,0.003519677,0,0.003294893,0.063865082,0.001647446,0.046723804,,,0.936134918,0.003294893,0.953276196,0.001647446,,
0.887,0.001723695,0.003075177,0,0.002883031,0.06248272,0.001647446,0.044235554,,,0.93751728,0.002883031,0.955764446,0.001647446,,
0.888,0.001717237,0.003071554,0,0.002883031,0.061376832,0.001647446,0.040641416,,,0.938623168,0.002883031,0.959358584,0.001647446,,
0.889,0.00171526,0.003067037,0,0.002883031,0.059994471,0.001647446,0.039535527,,,0.940005529,0.002883031,0.960464473,0.001647446,,
0.89,0.001282017,0.003064333,0,0.002883031,0.059165054,0.001235585,0.03621786,,,0.940834946,0.002883031,0.96378214,0.001235585,,
0.891,0.001279081,0.003061634,0,0.002883031,0.058335637,0.001235585,0.034006082,,,0.941664363,0.002883031,0.965993918,0.001235585,,
0.892,0.001275067,0.002619643,0,0.00247117,0.056676804,0.001235585,0.030964888,,,0.943323196,0.00247117,0.969035112,0.001235585,,
0.893,0.000846422,0.002615809,0,0.00247117,0.055294443,0.000823723,0.026817805,,,0.944705557,0.00247117,0.973182195,0.000823723,,
0.894,0.000844264,0.002611987,0,0.00247117,0.053912082,0.000823723,0.024329555,,,0.946087918,0.00247117,0.975670445,0.000823723,,
0.895,0.000841878,0.002608176,0,0.00247117,0.052529721,0.000823723,0.021564833,,,0.947470279,0.00247117,0.978435167,0.000823723,,
