timestamp,co2,elec_with_hvac,elec_no_hvac,rh,temp,wifi,hours
7/10/2019 9:10,197.0,3522.3,1550.3,65.8,26.2,16.0,0.0
7/10/2019 9:20,248.0,2908.1,1447.5,66.5,25.9,15.0,0.0
7/10/2019 9:30,304.0,3049.0,1597.7,65.2,26.2,19.0,0.0
7/10/2019 9:40,290.0,3027.7,1579.3,62.1,26.2,23.0,0.0
7/10/2019 9:50,356.0,3375.7,1427.1,60.6,26.3,26.0,0.0
7/10/2019 10:00,367.0,2846.5,1419.1,68.6,26.3,26.0,0.0
7/10/2019 10:10,412.0,2848.4,1417.0,67.5,26.4,29.0,0.0
7/10/2019 10:20,447.0,2970.6,1541.2,64.4,26.4,32.0,0.0
7/10/2019 10:30,484.0,3426.1,1439.9,59.8,26.5,33.0,0.0
7/10/2019 10:40,508.0,3000.8,1574.9,64.6,26.7,33.0,0.0
7/10/2019 10:50,491.0,2976.5,1555.9,63.5,26.7,36.0,0.0
7/10/2019 11:00,588.0,3552.3,1566.1,59.2,26.7,35.0,0.0
7/10/2019 11:10,539.0,2785.4,1367.3,58.5,26.3,34.0,0.0
7/10/2019 11:20,567.0,2764.3,1340.3,60.0,26.2,39.0,0.0
7/10/2019 11:30,618.0,2785.7,1366.1,60.6,26.0,38.0,0.0
7/10/2019 11:40,605.0,3556.0,1473.7,62.0,26.3,32.0,0.0
7/10/2019 11:50,608.0,2924.4,1495.5,62.1,26.3,32.0,0.0
7/10/2019 12:00,625.0,2881.9,1439.8,61.6,26.5,29.0,0.0
7/10/2019 12:10,615.0,3001.3,1557.3,62.2,26.6,21.0,0.0
7/10/2019 12:20,498.0,3574.3,1568.2,60.1,26.6,21.0,0.0
7/10/2019 12:30,575.0,2862.3,1524.2,59.4,26.6,25.0,0.0
7/10/2019 12:40,611.0,2863.5,1523.9,60.7,26.6,26.0,0.0
7/10/2019 12:50,486.0,2860.6,1422.4,60.9,26.5,22.0,0.0
7/10/2019 13:00,428.0,3612.2,1509.4,61.1,26.1,24.0,0.0
7/10/2019 13:10,408.0,2899.6,1462.9,61.3,26.2,26.0,0.0
7/10/2019 13:20,475.0,2878.0,1462.8,62.7,26.6,29.0,0.0
7/10/2019 13:30,505.0,3670.3,1536.3,61.5,26.4,38.0,0.0
7/10/2019 13:40,511.0,2833.8,1406.4,60.8,26.4,36.0,0.0
7/10/2019 13:50,463.0,2860.6,1431.3,60.5,26.4,30.0,0.0
7/10/2019 14:00,418.0,2862.5,1428.3,59.2,26.2,31.0,0.0
7/10/2019 14:10,441.0,3539.4,1404.4,64.9,26.2,21.0,0.0
7/10/2019 14:20,462.0,3075.1,1630.1,68.7,26.1,19.0,0.0
7/10/2019 14:30,476.0,2967.0,1512.8,64.8,26.1,30.0,0.0
7/10/2019 14:40,478.0,2930.2,1480.8,62.8,25.8,33.0,0.0
7/10/2019 14:50,461.0,3802.2,1635.5,69.9,26.0,33.0,0.0
7/10/2019 15:00,427.0,2831.2,1411.6,71.9,26.2,30.0,0.0
7/10/2019 15:10,431.0,2848.3,1431.7,70.3,26.2,31.0,0.0
7/10/2019 15:20,404.0,2817.0,1407.7,68.4,26.2,34.0,0.0
7/10/2019 15:30,432.0,3715.1,1561.5,66.5,26.3,32.0,0.0
7/10/2019 15:40,432.0,2904.3,1471.5,63.2,26.3,30.0,0.0
7/10/2019 15:50,445.0,2918.5,1489.6,66.5,26.5,29.0,0.0
7/10/2019 16:00,408.0,3695.4,1550.7,64.8,26.4,26.0,0.0
7/10/2019 16:10,395.0,2979.3,1560.6,64.8,26.5,21.0,0.0
7/10/2019 16:20,387.0,3017.6,1589.7,63.3,26.7,18.0,0.0
7/10/2019 16:30,394.0,2866.5,1444.0,65.6,26.8,25.0,0.0
7/10/2019 16:40,362.0,3550.2,1386.9,64.4,27.1,28.0,0.0
7/10/2019 16:50,327.0,2841.2,1391.9,60.9,27.1,26.0,0.0
7/10/2019 17:00,335.0,2804.5,1389.7,59.1,27.3,26.0,1.0
7/10/2019 17:10,304.0,3309.3,1269.0,60.5,27.4,24.0,1.0
7/10/2019 17:20,286.0,2614.0,1190.0,63.3,27.5,22.0,1.0
7/10/2019 17:30,289.0,1836.5,409.6,60.9,27.7,19.0,1.0
7/10/2019 17:40,275.0,1704.9,291.1,62.2,27.9,14.0,1.0
7/10/2019 17:50,256.0,2438.5,280.1,59.7,28.1,12.0,1.0
7/10/2019 18:00,252.0,1753.3,322.5,64.0,28.3,10.0,1.0
7/10/2019 18:10,224.0,1746.5,336.1,64.9,28.6,8.0,1.0
7/10/2019 18:20,199.0,1768.3,338.4,64.8,28.9,6.0,1.0
7/10/2019 18:30,185.0,2365.5,220.2,62.8,29.1,6.0,1.0
7/10/2019 18:40,170.0,1677.6,275.5,61.8,29.3,6.0,1.0
7/10/2019 18:50,158.0,1639.7,221.6,62.4,29.5,4.0,1.0
7/10/2019 19:00,145.0,1980.5,327.1,61.9,29.6,4.0,1.0
7/10/2019 19:10,137.0,1774.8,352.8,64.0,29.8,4.0,1.0
7/10/2019 19:20,125.0,1651.3,237.1,64.2,29.9,3.0,1.0
7/10/2019 19:30,117.0,1706.4,282.9,62.2,29.8,3.0,1.0
7/10/2019 19:40,105.0,2476.5,381.5,63.0,29.7,3.0,1.0
7/10/2019 19:50,99.0,1734.0,304.1,63.8,29.6,1.0,1.0
7/10/2019 20:00,83.0,1784.7,344.6,64.1,29.3,1.0,1.0
7/10/2019 20:10,79.0,1836.4,393.3,64.6,29.1,1.0,1.0
7/10/2019 20:20,78.0,2346.6,287.7,64.4,28.9,2.0,1.0
7/10/2019 20:30,70.0,1684.0,241.0,66.9,28.2,3.0,1.0
7/10/2019 20:40,65.0,1697.0,268.2,65.3,28.2,2.0,1.0
7/10/2019 20:50,57.0,1690.5,276.2,64.5,28.0,2.0,1.0
7/10/2019 21:00,55.0,2240.0,274.8,66.0,27.8,2.0,1.0
7/10/2019 21:10,46.0,1762.9,337.0,65.9,27.7,2.0,1.0
7/10/2019 21:20,45.0,1693.0,273.9,65.0,27.5,2.0,1.0
7/10/2019 21:30,39.0,2120.6,272.0,62.7,27.3,2.0,1.0
7/10/2019 21:40,41.0,1764.9,347.7,62.5,27.2,2.0,1.0
7/10/2019 21:50,35.0,1677.7,257.6,62.5,27.1,2.0,1.0
7/10/2019 22:00,37.0,1687.9,259.0,62.4,27.1,3.0,1.0
7/10/2019 22:10,29.0,2210.8,282.7,61.8,26.9,2.0,1.0
7/10/2019 22:20,41.0,1785.3,367.1,62.0,26.7,2.0,1.0
7/10/2019 22:30,28.0,1761.2,342.6,62.0,26.6,2.0,1.0
7/10/2019 22:40,33.0,1768.8,338.4,61.9,26.6,2.0,1.0
7/10/2019 22:50,26.0,2316.2,399.9,61.9,26.5,2.0,1.0
7/10/2019 23:00,30.0,1770.1,329.1,61.9,26.4,2.0,1.0
7/10/2019 23:10,29.0,1693.7,263.8,62.4,26.5,2.0,1.0
7/10/2019 23:20,24.0,1763.1,345.4,62.1,26.4,2.0,1.0
7/10/2019 23:30,21.0,2201.7,307.2,62.5,26.5,2.0,1.0
7/10/2019 23:40,28.0,1689.1,261.6,63.2,26.5,2.0,1.0
7/10/2019 23:50,21.0,1680.4,261.3,63.5,26.5,2.0,1.0
7/11/2019 0:00,22.0,1747.0,318.1,63.6,26.4,2.0,1.0
7/11/2019 0:10,27.0,2081.0,316.4,63.3,26.5,2.0,1.0
7/11/2019 0:20,18.0,1757.6,336.1,63.4,26.5,2.0,1.0
7/11/2019 0:30,14.0,1731.1,308.1,63.2,26.4,2.0,1.0
7/11/2019 0:40,11.0,1743.6,322.5,63.1,26.4,2.0,1.0
7/11/2019 0:50,9.0,1810.5,330.9,63.1,26.4,2.0,1.0
7/11/2019 1:00,10.0,1778.6,348.3,63.0,26.4,2.0,1.0
7/11/2019 1:10,9.0,1858.8,419.7,63.2,26.4,2.0,1.0
7/11/2019 1:20,8.0,1827.8,398.4,63.3,26.3,2.0,1.0
7/11/2019 1:30,6.0,1856.8,380.1,63.4,26.3,2.0,1.0
7/11/2019 1:40,6.0,2200.4,327.4,63.1,26.3,2.0,1.0
7/11/2019 1:50,0.0,1822.9,377.5,63.9,26.3,2.0,1.0
7/11/2019 2:00,5.0,1749.0,309.3,66.1,26.3,2.0,1.0
7/11/2019 2:10,4.0,1696.8,269.4,70.7,26.2,2.0,1.0
7/11/2019 2:20,2.0,2109.1,306.5,70.4,26.3,2.0,1.0
7/11/2019 2:30,2.0,1688.0,251.4,69.7,26.2,2.0,1.0
7/11/2019 2:40,-2.0,1678.0,250.6,69.1,26.2,2.0,1.0
7/11/2019 2:50,-5.0,1668.6,247.5,68.5,26.2,2.0,1.0
7/11/2019 3:00,-4.0,1737.5,246.6,68.0,26.2,2.0,1.0
7/11/2019 3:10,0.0,1704.7,257.3,67.5,26.1,2.0,1.0
7/11/2019 3:20,1.0,1737.9,312.0,66.4,26.1,2.0,1.0
7/11/2019 3:30,-4.0,1699.7,268.9,64.0,26.2,2.0,1.0
7/11/2019 3:40,-1.0,1748.4,262.4,62.2,26.1,2.0,1.0
7/11/2019 3:50,-8.0,2265.1,427.3,61.7,26.1,2.0,1.0
7/11/2019 4:00,-8.0,1976.2,543.0,61.6,26.1,2.0,1.0
7/11/2019 4:10,-12.0,1888.5,456.7,61.6,26.1,2.0,1.0
7/11/2019 4:20,-11.0,1980.0,515.5,64.3,26.0,2.0,1.0
7/11/2019 4:30,-9.0,2289.2,395.7,67.3,25.9,2.0,1.0
7/11/2019 4:40,-13.0,1897.7,445.4,65.4,25.9,2.0,1.0
7/11/2019 4:50,-18.0,1922.1,471.3,62.8,25.9,2.0,1.0
7/11/2019 5:00,-14.0,1880.7,442.5,63.8,25.9,2.0,1.0
7/11/2019 5:10,-15.0,2198.6,342.3,64.1,25.9,2.0,1.0
7/11/2019 5:20,-4.0,1754.2,326.3,62.0,25.9,2.0,1.0
7/11/2019 5:30,-10.0,1713.6,281.8,65.9,25.9,2.0,1.0
7/11/2019 6:10,-4.0,1729.2,287.2,68.5,25.8,1.0,1.0
7/11/2019 6:20,0.0,1723.2,298.2,67.9,25.8,1.0,1.0
7/11/2019 6:30,24.0,1827.2,344.6,67.3,25.8,2.0,1.0
7/11/2019 6:40,19.0,2010.6,567.6,66.0,25.8,3.0,1.0
7/11/2019 6:50,23.0,1956.8,531.9,62.9,25.8,3.0,1.0
7/11/2019 7:00,45.0,1898.4,456.4,61.3,25.8,3.0,1.0
7/11/2019 7:10,47.0,2267.0,388.2,60.8,25.8,4.0,1.0
7/11/2019 7:20,53.0,1833.4,388.5,60.5,25.8,5.0,1.0
7/11/2019 7:30,60.0,2660.9,1217.4,60.2,25.8,6.0,1.0
7/11/2019 7:40,79.0,2491.4,1049.3,60.1,26.3,8.0,1.0
7/11/2019 7:50,130.0,3105.1,1202.9,60.1,26.0,10.0,1.0
7/11/2019 8:00,116.0,2627.1,1184.1,60.8,26.1,13.0,1.0
7/11/2019 8:10,143.0,2503.2,1059.7,61.1,26.2,14.0,1.0
7/11/2019 8:20,175.0,2511.4,1060.5,61.1,26.9,16.0,0.0
7/11/2019 8:30,182.0,3124.8,1196.3,61.4,26.7,18.0,0.0
7/11/2019 8:40,208.0,2736.7,1288.3,61.9,26.8,19.0,0.0
7/11/2019 8:50,257.0,2852.7,1410.1,62.7,26.8,22.0,0.0
7/11/2019 9:00,362.0,2722.8,1275.4,63.2,26.9,21.0,0.0
7/11/2019 9:10,294.0,3445.1,1481.8,63.3,26.6,18.0,0.0
7/11/2019 9:20,347.0,2921.0,1478.5,64.7,26.6,17.0,0.0
7/11/2019 9:30,455.0,2943.7,1510.9,64.6,26.7,21.0,0.0
7/11/2019 9:40,555.0,2931.0,1470.9,68.3,26.5,16.0,0.0
7/11/2019 9:50,586.0,3460.1,1462.2,70.4,26.2,17.0,0.0
7/11/2019 10:00,589.0,2855.4,1408.0,70.1,26.3,25.0,0.0
7/11/2019 10:10,422.0,3470.1,2015.8,68.3,26.3,25.0,0.0
7/11/2019 10:20,505.0,2956.4,1522.7,68.3,26.4,24.0,0.0
7/11/2019 10:30,574.0,3419.6,1387.1,68.4,26.7,29.0,0.0
7/11/2019 10:40,466.0,2827.9,1396.1,67.3,26.4,19.0,0.0
7/11/2019 10:50,450.0,2857.5,1439.3,68.8,26.4,7.0,0.0
7/11/2019 11:00,451.0,2856.8,1425.0,67.8,26.4,14.0,0.0
7/11/2019 11:10,539.0,3422.7,1353.6,66.2,26.5,18.0,0.0
7/11/2019 11:20,604.0,2785.9,1337.1,67.3,26.5,17.0,0.0
7/11/2019 11:30,493.0,2746.2,1306.1,65.2,26.6,14.0,0.0
7/11/2019 11:40,521.0,3242.5,1326.1,67.6,26.6,9.0,0.0
7/11/2019 11:50,628.0,2725.4,1312.2,65.9,26.4,12.0,0.0
7/11/2019 12:00,623.0,2919.9,1507.6,63.9,26.2,17.0,0.0
7/11/2019 12:10,616.0,2933.7,1512.1,62.4,26.1,18.0,0.0
7/11/2019 12:20,622.0,3593.8,1464.6,63.3,26.6,23.0,0.0
7/11/2019 12:30,660.0,2991.8,1571.2,63.8,26.3,28.0,0.0
7/11/2019 12:40,578.0,2765.8,1477.9,64.9,26.4,28.0,0.0
7/11/2019 12:50,838.0,2819.0,1516.0,64.1,26.6,23.0,0.0
7/11/2019 13:00,1083.0,3527.6,1528.7,64.2,26.6,25.0,0.0
7/11/2019 13:10,1352.0,2663.7,1358.3,64.1,26.0,32.0,0.0
7/11/2019 13:20,1444.0,2487.1,1187.5,64.4,26.1,30.0,0.0
7/11/2019 13:30,1596.0,3108.5,1168.2,64.4,26.3,26.0,0.0
7/11/2019 13:40,1739.0,2467.3,1166.3,64.0,26.4,36.0,0.0
7/11/2019 13:50,1823.0,2497.8,1195.3,63.4,26.5,32.0,0.0
7/11/2019 14:00,1997.0,2471.4,1170.9,63.4,26.0,35.0,0.0
7/11/2019 14:10,2089.0,3247.4,1182.6,68.4,26.1,34.0,0.0
7/11/2019 14:20,1231.0,2492.1,1198.9,72.1,26.3,33.0,0.0
7/11/2019 14:30,1277.0,2472.2,1182.9,72.2,26.3,34.0,0.0
7/11/2019 14:40,1342.0,2516.5,1223.3,70.1,26.5,31.0,0.0
7/11/2019 14:50,1393.0,3399.2,1366.2,68.5,26.5,29.0,0.0
7/11/2019 15:00,1478.0,2660.3,1360.2,66.3,26.6,29.0,0.0
7/11/2019 15:10,1393.0,2694.8,1396.3,62.8,26.5,27.0,0.0
7/11/2019 15:20,1170.0,3440.9,1384.0,68.0,26.8,28.0,0.0
7/11/2019 15:30,959.0,3333.2,1297.7,66.0,26.6,24.0,0.0
7/11/2019 15:40,899.0,2599.8,1318.8,63.1,26.6,22.0,0.0
7/11/2019 15:50,837.0,2465.8,1171.1,64.3,26.8,22.0,0.0
7/11/2019 16:00,765.0,3254.7,1138.7,62.3,26.4,21.0,0.0
7/11/2019 16:10,738.0,2466.6,1154.4,62.0,26.8,21.0,0.0
7/11/2019 16:20,725.0,2416.1,1119.0,65.8,27.0,20.0,0.0
7/11/2019 16:30,741.0,2417.2,1136.2,65.5,27.3,19.0,0.0
7/11/2019 16:40,715.0,3212.2,1134.3,64.0,27.4,18.0,0.0
7/11/2019 16:50,684.0,2391.4,1111.4,63.3,27.6,17.0,0.0
7/11/2019 17:00,626.0,2402.3,1127.2,62.5,27.7,15.0,1.0
7/11/2019 17:10,578.0,2958.3,1095.1,65.8,28.0,11.0,1.0
7/11/2019 17:20,565.0,2506.3,438.1,71.1,28.1,11.0,1.0
7/11/2019 17:30,558.0,1643.9,360.9,72.4,28.2,10.0,1.0
7/11/2019 17:40,287.0,1701.0,428.8,70.7,28.4,9.0,1.0
7/11/2019 17:50,221.0,2391.0,339.0,68.8,28.6,8.0,1.0
7/11/2019 18:00,211.0,1834.0,412.9,66.0,28.8,6.0,1.0
7/11/2019 18:10,190.0,1842.9,425.8,64.6,29.1,5.0,1.0
7/11/2019 18:20,179.0,1741.9,341.3,68.2,29.2,4.0,1.0
7/11/2019 18:30,160.0,2483.4,341.1,69.3,29.5,3.0,1.0
7/11/2019 18:40,149.0,1833.2,420.9,67.0,29.7,3.0,1.0
7/11/2019 18:50,129.0,1826.9,410.2,63.5,29.9,2.0,1.0
7/11/2019 19:00,128.0,1864.4,457.5,63.3,30.1,0.0,1.0
7/11/2019 19:10,115.0,2406.0,276.8,62.8,30.5,0.0,1.0
7/11/2019 19:20,109.0,1711.7,276.5,62.8,32.1,0.0,1.0
7/11/2019 19:30,100.0,1709.0,282.1,67.6,31.1,0.0,1.0
7/11/2019 19:40,89.0,2399.5,283.5,67.6,30.5,0.0,1.0
7/11/2019 19:50,77.0,1684.1,272.8,65.2,30.2,0.0,1.0
7/11/2019 20:00,76.0,1753.5,337.3,67.2,29.8,0.0,1.0
7/11/2019 20:10,69.0,1785.4,379.0,62.6,29.6,0.0,1.0
7/11/2019 20:20,61.0,2426.9,363.7,62.1,29.3,1.0,1.0
7/11/2019 20:30,55.0,1885.0,461.5,62.4,29.1,1.0,1.0
7/11/2019 20:40,48.0,1910.6,483.7,61.5,28.8,1.0,1.0
7/11/2019 20:50,44.0,1907.4,485.3,66.1,28.5,1.0,1.0
7/11/2019 21:00,38.0,2249.7,270.3,63.2,28.3,1.0,1.0
7/11/2019 21:10,36.0,1701.0,277.0,64.1,28.1,1.0,1.0
7/11/2019 21:20,37.0,1689.7,259.9,64.5,27.9,1.0,1.0
7/11/2019 21:30,36.0,1702.5,269.2,64.0,27.8,1.0,1.0
7/11/2019 21:40,31.0,2275.4,279.0,65.8,26.6,1.0,1.0
7/11/2019 21:50,29.0,1732.9,266.9,67.6,27.1,1.0,1.0
7/11/2019 22:00,32.0,1686.8,261.3,64.5,27.0,1.0,1.0
7/11/2019 22:10,28.0,1820.2,354.7,69.0,26.9,1.0,1.0
7/11/2019 22:20,24.0,1781.7,357.2,68.9,26.9,1.0,1.0
7/11/2019 22:30,25.0,1751.5,318.7,65.8,26.8,1.0,1.0
7/11/2019 22:40,20.0,1759.2,325.4,63.2,26.6,1.0,1.0
7/11/2019 22:50,22.0,1787.2,317.3,61.6,26.6,1.0,1.0
7/11/2019 23:00,27.0,2377.4,446.3,60.6,26.5,1.0,1.0
7/11/2019 23:10,18.0,1949.7,531.1,60.0,26.4,1.0,1.0
7/11/2019 23:20,19.0,1924.9,517.5,59.7,26.2,1.0,1.0
7/11/2019 23:30,15.0,2229.0,422.4,60.5,26.2,1.0,1.0
7/11/2019 23:40,10.0,1774.1,338.4,60.8,26.1,1.0,1.0
7/11/2019 23:50,12.0,1700.4,272.5,60.8,26.0,1.0,1.0
7/12/2019 0:00,4.0,1692.9,265.5,61.5,25.9,1.0,1.0
7/12/2019 0:10,5.0,1798.0,325.7,62.3,25.9,0.0,1.0
7/12/2019 0:20,6.0,1750.1,323.7,62.5,25.9,0.0,1.0
7/12/2019 0:30,2.0,1767.9,353.1,62.4,26.0,0.0,1.0
7/12/2019 0:40,0.0,1743.3,320.3,62.7,26.0,0.0,1.0
7/12/2019 0:50,3.0,1791.9,314.7,62.6,26.0,0.0,1.0
7/12/2019 1:00,1.0,2135.4,275.6,64.6,25.9,0.0,1.0
7/12/2019 1:10,-5.0,1687.6,264.1,70.0,26.0,0.0,1.0
7/12/2019 1:20,5.0,1699.8,273.4,72.2,26.0,0.0,1.0
7/12/2019 1:30,2.0,1783.8,352.0,72.2,25.9,0.0,1.0
7/12/2019 1:40,8.0,2267.7,424.0,71.4,26.0,0.0,1.0
7/12/2019 1:50,-1.0,1779.9,352.5,70.9,26.0,0.0,1.0
7/12/2019 2:00,-4.0,1827.7,385.6,70.4,26.0,0.0,1.0
7/12/2019 2:10,0.0,1778.6,353.1,69.8,25.9,1.0,1.0
7/12/2019 2:20,-1.0,1888.4,410.7,67.9,26.0,1.0,1.0
7/12/2019 2:30,-4.0,1910.6,447.6,68.8,25.9,1.0,1.0
7/12/2019 2:40,-10.0,1850.5,408.5,67.9,25.8,1.0,1.0
7/12/2019 2:50,-6.0,1806.8,386.3,64.6,25.8,1.0,1.0
7/12/2019 3:00,-9.0,1743.7,278.7,63.9,25.8,1.0,1.0
7/12/2019 3:10,-11.0,1744.4,317.0,63.6,25.8,1.0,1.0
7/12/2019 3:20,-10.0,1696.9,264.6,63.6,25.7,1.0,1.0
7/12/2019 3:30,-10.0,1698.5,267.7,63.6,25.7,1.0,1.0
7/12/2019 3:40,-9.0,1741.6,264.4,63.2,25.7,1.0,1.0
7/12/2019 3:50,-7.0,2155.3,315.6,63.3,25.7,1.0,1.0
7/12/2019 4:00,-9.0,1820.1,403.4,63.9,25.7,1.0,1.0
7/12/2019 4:10,2.0,1865.1,443.5,70.1,25.7,1.0,1.0
7/12/2019 4:20,-7.0,1860.7,435.2,70.4,25.7,1.0,1.0
7/12/2019 4:30,-5.0,2255.3,416.0,69.7,25.7,1.0,1.0
7/12/2019 4:40,-1.0,1776.5,343.8,69.2,25.7,1.0,1.0
7/12/2019 4:50,3.0,1763.9,335.0,68.8,25.6,1.0,1.0
7/12/2019 5:00,2.0,1762.9,331.1,68.3,25.6,1.0,1.0
7/12/2019 5:10,0.0,1799.1,330.2,67.8,25.7,0.0,1.0
7/12/2019 5:20,-7.0,1702.5,269.7,67.3,25.6,0.0,1.0
7/12/2019 5:30,-1.0,1748.7,323.8,66.9,25.6,0.0,1.0
7/12/2019 5:40,-5.0,1695.1,263.8,64.6,25.6,0.0,1.0
7/12/2019 5:50,-3.0,1759.4,282.7,63.3,25.6,0.0,1.0
7/12/2019 6:00,-16.0,2121.1,278.4,63.0,25.6,0.0,1.0
7/12/2019 6:10,-12.0,1695.5,266.1,63.1,25.6,1.0,1.0
7/12/2019 6:20,-2.0,1691.1,261.8,63.1,25.6,1.0,1.0
7/12/2019 6:30,-3.0,1743.1,286.0,64.2,25.6,1.0,1.0
7/12/2019 6:40,-7.0,1759.6,281.0,69.1,25.4,1.0,1.0
7/12/2019 6:50,13.0,1779.8,339.7,65.7,25.4,2.0,1.0
7/12/2019 7:00,-5.0,1774.4,342.6,64.6,25.4,2.0,1.0
7/12/2019 7:10,4.0,1887.5,447.9,63.7,25.4,2.0,1.0
7/12/2019 7:20,47.0,1919.7,439.6,64.3,25.4,3.0,1.0
7/12/2019 7:30,72.0,2237.8,344.9,66.8,25.4,3.0,1.0
7/12/2019 7:40,128.0,1782.5,340.9,69.1,25.4,3.0,1.0
7/12/2019 7:50,168.0,1846.5,394.7,70.2,25.6,6.0,1.0
7/12/2019 8:00,218.0,1758.5,318.4,69.9,25.9,8.0,1.0
7/12/2019 8:10,163.0,2174.4,266.3,69.9,26.2,9.0,1.0
7/12/2019 8:20,134.0,1713.5,273.9,69.9,26.6,10.0,0.0
7/12/2019 8:30,150.0,2420.8,984.6,67.1,25.9,11.0,0.0
7/12/2019 8:40,150.0,2600.5,1166.7,62.3,26.0,16.0,0.0
7/12/2019 8:50,374.0,3185.9,1252.9,61.8,26.2,27.0,0.0
7/12/2019 9:00,582.0,2581.1,1139.6,65.7,26.1,29.0,0.0
7/12/2019 9:10,713.0,2673.1,1225.2,61.6,26.2,28.0,0.0
7/12/2019 9:20,815.0,2652.3,1217.6,62.9,26.2,29.0,0.0
7/12/2019 9:30,899.0,3130.7,1165.6,62.2,26.2,28.0,0.0
7/12/2019 9:40,970.0,2762.7,1322.6,62.1,26.3,33.0,0.0
7/12/2019 9:50,1041.0,2740.2,1311.8,61.6,26.3,33.0,0.0
7/12/2019 10:00,1061.0,2967.1,1533.4,63.3,26.5,35.0,0.0
7/12/2019 10:10,1052.0,3512.0,1510.2,63.4,26.8,33.0,0.0
7/12/2019 10:20,618.0,2965.4,1526.8,64.4,26.5,30.0,0.0
7/12/2019 10:30,494.0,3065.1,1630.4,64.2,26.3,25.0,0.0
7/12/2019 10:40,527.0,3548.8,1487.0,63.1,26.5,26.0,0.0
7/12/2019 10:50,553.0,2737.1,1321.4,64.1,26.8,27.0,0.0
7/12/2019 11:00,574.0,2720.9,1298.9,63.1,26.3,26.0,0.0
7/12/2019 11:10,602.0,2678.9,1257.8,64.1,26.3,23.0,0.0
7/12/2019 11:20,630.0,3383.2,1292.1,66.0,26.6,21.0,0.0
7/12/2019 11:30,663.0,2712.5,1284.1,66.2,26.4,19.0,0.0
7/12/2019 11:40,644.0,3397.1,1983.8,65.9,26.5,20.0,0.0
7/12/2019 11:50,618.0,2720.0,1302.4,65.9,26.1,17.0,0.0
7/12/2019 12:00,609.0,3367.2,1261.0,65.1,26.2,16.0,0.0
7/12/2019 12:10,431.0,2682.7,1248.9,68.8,26.0,17.0,0.0
7/12/2019 12:20,453.0,2698.6,1264.3,69.3,25.9,17.0,0.0
7/12/2019 12:30,531.0,2645.7,1212.4,67.5,26.0,18.0,0.0
7/12/2019 12:40,581.0,3482.8,1333.6,66.4,26.0,24.0,0.0
7/12/2019 12:50,688.0,2754.5,1331.4,67.9,26.4,26.0,0.0
7/12/2019 13:00,577.0,2768.3,1344.3,69.1,26.4,25.0,0.0
7/12/2019 13:10,573.0,3477.5,1379.1,72.2,26.4,27.0,0.0
7/12/2019 13:20,578.0,2774.4,1341.6,73.9,26.4,26.0,0.0
7/12/2019 13:30,553.0,2713.1,1288.1,71.2,26.4,25.0,0.0
7/12/2019 13:40,399.0,2695.0,1281.2,70.6,26.5,27.0,0.0
7/12/2019 13:50,383.0,3494.1,1304.4,68.7,26.7,24.0,0.0
7/12/2019 14:00,365.0,2753.3,1327.8,66.8,26.4,25.0,0.0
7/12/2019 14:10,342.0,2877.7,1465.0,65.8,26.4,25.0,0.0
7/12/2019 14:20,328.0,2827.4,1424.3,67.2,26.4,22.0,0.0
7/12/2019 14:30,317.0,3599.1,1399.6,68.2,26.7,22.0,0.0
7/12/2019 14:40,327.0,2845.9,1429.2,69.6,26.6,22.0,0.0
7/12/2019 14:50,325.0,2757.0,1338.9,68.1,26.5,19.0,0.0
7/12/2019 15:00,316.0,2786.3,1374.0,66.7,26.6,17.0,0.0
7/12/2019 15:10,336.0,3549.4,1326.0,66.3,26.7,19.0,0.0
7/12/2019 15:20,326.0,2755.4,1323.6,66.1,26.6,20.0,0.0
7/12/2019 15:30,334.0,2775.6,1377.0,66.5,26.7,19.0,0.0
7/12/2019 15:40,336.0,2751.9,1342.5,66.7,26.8,15.0,0.0
7/12/2019 15:50,329.0,3568.6,1359.4,65.8,27.0,12.0,0.0
7/12/2019 16:00,323.0,2711.4,1297.1,65.0,27.2,16.0,0.0
7/12/2019 16:10,309.0,2785.1,1356.7,64.4,27.3,17.0,0.0
7/12/2019 16:20,298.0,3471.0,1267.7,66.6,27.4,18.0,0.0
7/12/2019 16:30,289.0,2639.6,1227.8,68.8,27.6,17.0,0.0
7/12/2019 16:40,286.0,2553.1,1150.1,68.2,27.6,15.0,0.0
7/12/2019 16:50,274.0,2559.2,1144.5,65.0,27.8,13.0,0.0
7/12/2019 17:00,263.0,3420.1,1211.4,65.4,27.9,10.0,1.0
7/12/2019 17:10,256.0,2631.5,1215.4,66.8,28.0,8.0,1.0
7/12/2019 17:20,277.0,2630.9,1215.7,65.4,28.2,7.0,1.0
7/12/2019 17:30,288.0,2630.9,1225.0,65.1,28.4,6.0,1.0
7/12/2019 17:40,286.0,3482.6,1254.4,65.2,28.5,6.0,1.0
7/12/2019 17:50,280.0,2597.4,1157.3,68.4,28.1,5.0,1.0
7/12/2019 18:00,286.0,2621.7,1188.9,69.8,28.6,5.0,1.0
7/12/2019 18:10,263.0,3480.4,1255.6,67.6,28.9,4.0,1.0
7/12/2019 18:20,259.0,2678.8,1261.2,67.0,29.2,4.0,1.0
7/12/2019 18:30,243.0,2550.6,1137.4,69.7,29.4,2.0,1.0
