timestamp,Elec-val,truth-val
2019-07-15 11:45:00,19201.1,0
2019-07-15 11:50:00,20289.4,0
2019-07-15 11:55:00,19769.8,0
2019-07-15 12:00:00,19323.6,0
2019-07-15 12:05:00,18801.1,0
2019-07-15 12:10:00,17323.6,0
2019-07-15 12:15:00,17703.7,0
2019-07-15 12:20:00,18650.2,0
2019-07-15 12:25:00,22030.6,0
2019-07-15 12:30:00,19866.1,0
2019-07-15 12:35:00,18755.0,0
2019-07-15 12:40:00,20714.0,0
2019-07-15 12:45:00,20672.4,0
2019-07-15 12:50:00,18939.8,0
2019-07-15 12:55:00,19587.3,0
2019-07-15 13:00:00,19627.8,0
2019-07-15 13:05:00,21468.7,0
2019-07-15 13:10:00,19000.0,0
2019-07-15 13:15:00,18521.2,0
2019-07-15 13:20:00,20144.3,0
2019-07-15 13:25:00,23533.3,0
2019-07-15 13:30:00,19640.2,0
2019-07-15 13:35:00,19484.4,0
2019-07-15 13:40:00,19500.9,0
2019-07-15 13:45:00,18661.1,0
2019-07-15 13:50:00,19077.9,0
2019-07-15 13:55:00,19211.8,0
2019-07-02 00:00:00,9098.97,1
2019-07-02 00:05:00,9213.88,1
2019-07-02 00:10:00,9545.79,1
2019-07-02 00:15:00,8566.97,1
2019-07-02 00:20:00,8683.49,1
2019-07-02 00:25:00,8325.03,1
2019-07-02 00:30:00,8433.9,1
2019-07-02 00:35:00,8437.2,1
2019-07-02 00:40:00,8582.8,1
2019-07-02 00:45:00,12062.2,1
2019-07-02 00:50:00,9012.5,1
2019-07-02 00:55:00,8578.7,1
2019-07-02 01:00:00,12267.2,1
2019-07-02 01:05:00,7337.4,1
2019-07-02 01:10:00,16135.0,1
2019-07-02 01:15:00,16170.58,1
2019-07-02 01:20:00,16538.66,1
2019-07-02 01:25:00,17020.8,1
2019-07-02 01:30:00,17581.1,1
2019-07-02 01:35:00,16604.39,1
2019-07-02 01:40:00,20140.12,1
2019-07-02 01:45:00,16621.6,1
2019-07-02 01:50:00,17326.1,1
2019-07-02 01:55:00,17049.3,1
2019-07-02 02:00:00,20987.8,1
2019-07-02 02:05:00,17379.4,1
2019-07-02 02:10:00,17642.1,1
2019-07-02 02:15:00,17277.5,1
2019-07-02 02:20:00,16942.2,1
2019-07-02 02:25:00,16885.38,1
2019-07-02 02:30:00,17416.06,1
2019-07-02 02:35:00,16848.15,1
2019-07-02 02:40:00,16815.71,1
2019-07-02 02:45:00,16772.68,1
2019-07-02 02:50:00,16884.42,1
2019-07-02 02:55:00,19791.5,1
2019-07-02 03:00:00,20408.1,1
2019-07-02 03:05:00,23780.7,1
2019-07-02 03:10:00,12811.8,1
2019-07-02 03:15:00,12932.5,1
2019-07-02 03:20:00,15808.2,1
2019-07-02 03:25:00,17063.2,1
2019-07-02 03:30:00,17826.8,1
2019-07-02 03:35:00,21852.1,1
2019-07-02 03:40:00,12123.56,1
2019-07-02 03:45:00,14016.14,1
2019-07-02 03:50:00,15620.78,1
2019-07-02 03:55:00,16343.55,1
2019-07-02 04:00:00,16135.86,1
2019-07-02 04:05:00,19661.7,1
2019-07-02 04:10:00,16324.2,1
2019-07-02 04:15:00,16036.81,1
2019-07-02 04:20:00,16032.5,1
2019-07-02 04:25:00,20091.8,1
2019-07-02 04:30:00,20026.6,1
2019-07-02 04:35:00,16670.51,1
2019-07-02 04:40:00,16416.6,1
2019-07-02 04:45:00,16670.4,1
2019-07-02 04:50:00,16768.97,1
2019-07-02 04:55:00,16321.55,1
2019-07-03 00:00:00,8321.21,1
2019-07-03 00:05:00,8663.41,1
2019-07-03 00:10:00,9384.96,1
2019-07-03 00:15:00,10297.8,1
2019-07-03 00:20:00,10071.67,1
2019-07-03 00:25:00,8970.87,1
2019-07-03 00:30:00,8584.06,1
2019-07-03 00:35:00,9321.85,1
2019-07-03 00:40:00,7214.2,1
2019-07-03 00:45:00,14175.2,1
2019-07-03 00:50:00,9975.9,1
2019-07-03 00:55:00,6884.3,1
2019-07-03 01:00:00,8008.1,1
2019-07-03 01:05:00,8634.85,1
2019-07-03 01:10:00,8081.0,1
2019-07-03 01:15:00,7937.7,1
2019-07-03 01:20:00,7997.3,1
2019-07-03 01:25:00,8038.17,1
2019-07-03 01:30:00,8167.2,1
2019-07-03 01:35:00,8010.1,1
2019-07-03 01:40:00,8484.14,1
2019-07-03 01:45:00,8445.52,1
2019-07-03 01:50:00,8132.91,1
2019-07-03 01:55:00,7974.7,1
2019-07-03 02:00:00,8160.1,1
2019-07-03 02:05:00,8020.08,1
2019-07-03 02:10:00,8132.89,1
2019-07-03 02:15:00,8144.5,1
2019-07-03 02:20:00,8635.5,1
2019-07-03 02:25:00,8594.1,1
2019-07-03 02:30:00,8531.3,1
2019-07-03 02:35:00,8698.1,1
2019-07-03 02:40:00,8811.84,1
2019-07-03 02:45:00,8605.53,1
2019-07-03 02:50:00,8635.15,1
2019-07-03 02:55:00,10205.84,1
2019-07-03 03:00:00,10505.86,1
2019-07-03 03:05:00,7787.87,1
2019-07-03 03:10:00,7822.9,1
2019-07-03 03:15:00,7913.5,1
2019-07-03 03:20:00,8032.6,1
2019-07-03 03:25:00,8164.0,1
2019-07-03 03:30:00,8150.4,1
2019-07-03 03:35:00,8038.8,1
2019-07-03 03:40:00,8375.7,1
2019-07-03 03:45:00,8144.6,1
2019-07-03 03:50:00,8092.7,1
2019-07-03 03:55:00,8138.59,1
2019-07-03 04:00:00,7965.45,1
2019-07-03 04:05:00,8009.24,1
2019-07-03 04:10:00,8022.57,1
2019-07-03 04:15:00,8358.18,1
2019-07-03 04:20:00,8506.9,1
2019-07-03 04:25:00,8087.8,1
2019-07-03 04:30:00,8041.2,1
2019-07-03 04:35:00,8180.71,1
2019-07-03 04:40:00,8245.4,1
2019-07-03 04:45:00,8517.1,1
2019-07-03 04:50:00,8390.6,1
2019-07-03 04:55:00,8764.22,1
2019-07-04 00:00:00,8058.8,1
2019-07-04 00:05:00,8154.4,1
2019-07-04 00:10:00,8070.4,1
2019-07-04 00:15:00,8190.3,1
2019-07-04 00:20:00,8175.4,1
2019-07-04 00:25:00,8112.11,1
2019-07-04 00:30:00,8486.71,1
2019-07-04 00:35:00,8227.67,1
2019-07-04 00:40:00,8147.89,1
2019-07-04 00:45:00,8287.7,1
2019-07-04 00:50:00,8511.86,1
2019-07-04 00:55:00,8462.6,1
2019-07-04 01:00:00,8516.1,1
2019-07-04 01:05:00,8470.1,1
2019-07-04 01:10:00,8807.2,1
2019-07-04 01:15:00,8443.7,1
2019-07-04 01:20:00,8468.43,1
2019-07-04 01:25:00,8460.92,1
2019-07-04 01:30:00,8062.6,1
2019-07-04 01:35:00,8032.6,1
2019-07-04 01:40:00,8132.95,1
2019-07-04 01:45:00,8047.96,1
2019-07-04 01:50:00,8380.69,1
2019-07-04 01:55:00,8427.93,1
2019-07-04 02:00:00,8024.9,1
2019-07-04 02:05:00,8080.65,1
2019-07-04 02:10:00,8206.2,1
2019-07-04 02:15:00,8262.0,1
2019-07-04 02:20:00,8163.5,1
2019-07-04 02:25:00,8191.3,1
2019-07-04 02:30:00,8126.7,1
2019-07-04 02:35:00,8664.83,1
2019-07-04 02:40:00,8096.7,1
2019-07-04 02:45:00,8226.4,1
2019-07-04 02:50:00,8165.58,1
2019-07-04 02:55:00,8214.85,1
2019-07-04 03:00:00,8130.14,1
2019-07-04 03:05:00,8154.3,1
2019-07-04 03:10:00,6833.6,1
2019-07-04 03:15:00,6998.15,1
2019-07-04 03:20:00,7176.4,1
2019-07-04 03:25:00,6829.9,1
2019-07-04 03:30:00,6820.6,1
2019-07-04 03:35:00,6812.8,1
2019-07-04 03:40:00,6778.5,1
2019-07-04 03:45:00,6455.4,1
2019-07-04 03:50:00,6262.9,1
2019-07-04 03:55:00,6613.4,1
2019-07-04 04:00:00,6379.6,1
2019-07-04 04:05:00,6418.79,1
2019-07-04 04:10:00,6287.46,1
2019-07-04 04:15:00,7894.03,1
2019-07-04 04:20:00,8237.11,1
2019-07-04 04:25:00,8089.99,1
2019-07-04 04:30:00,8139.6,1
2019-07-04 04:35:00,8468.4,1
2019-07-04 04:40:00,8117.3,1
2019-07-04 04:45:00,8193.0,1
2019-07-04 04:50:00,8209.7,1
2019-07-04 04:55:00,8298.0,1
2019-07-05 00:00:00,10721.5,1
2019-07-05 00:05:00,16608.0,1
2019-07-05 00:10:00,12913.6,1
2019-07-05 00:15:00,16482.7,1
2019-07-05 00:20:00,16104.5,1
2019-07-05 00:25:00,17115.97,1
2019-07-05 00:30:00,20586.36,1
2019-07-05 00:35:00,7876.23,1
2019-07-05 00:40:00,8336.04,1
2019-07-05 00:45:00,8246.36,1
2019-07-05 00:50:00,8226.46,1
2019-07-05 00:55:00,8216.78,1
2019-07-05 01:00:00,8263.21,1
2019-07-05 01:05:00,8376.2,1
2019-07-05 01:10:00,8678.7,1
2019-07-05 01:15:00,8219.5,1
2019-07-05 01:20:00,8104.6,1
2019-07-05 01:25:00,8214.48,1
2019-07-05 01:30:00,8040.9,1
2019-07-05 01:35:00,8046.0,1
2019-07-05 01:40:00,7949.6,1
2019-07-05 01:45:00,8531.5,1
2019-07-05 01:50:00,8979.47,1
2019-07-05 01:55:00,8513.11,1
2019-07-05 02:00:00,8719.33,1
2019-07-05 02:05:00,8645.55,1
2019-07-05 02:10:00,8858.8,1
2019-07-05 02:15:00,8550.5,1
2019-07-05 02:20:00,8518.7,1
2019-07-05 02:25:00,8602.87,1
2019-07-05 02:30:00,8237.1,1
2019-07-05 02:35:00,8125.0,1
2019-07-05 02:40:00,8002.9,1
2019-07-05 02:45:00,6346.4,1
2019-07-05 02:50:00,6392.3,1
2019-07-05 02:55:00,6355.8,1
2019-07-05 03:00:00,6458.3,1
2019-07-05 03:05:00,6843.33,1
2019-07-05 03:10:00,6416.21,1
2019-07-05 03:15:00,6357.24,1
2019-07-05 03:20:00,6421.73,1
2019-07-05 03:25:00,6452.6,1
2019-07-05 03:30:00,6349.1,1
2019-07-05 03:35:00,6396.08,1
2019-07-05 03:40:00,6370.8,1
2019-07-05 03:45:00,6781.8,1
2019-07-05 03:50:00,6327.5,1
2019-07-05 03:55:00,7947.39,1
2019-07-05 04:00:00,8073.0,1
2019-07-05 04:05:00,7832.2,1
2019-07-05 04:10:00,8572.31,1
2019-07-05 04:15:00,8659.74,1
2019-07-05 04:20:00,8702.07,1
2019-07-05 04:25:00,8918.13,1
2019-07-05 04:30:00,8871.6,1
2019-07-05 04:35:00,8527.4,1
2019-07-05 04:40:00,8404.5,1
2019-07-05 04:45:00,8204.2,1
2019-07-05 04:50:00,8098.0,1
2019-07-05 04:55:00,8038.7,1
2019-07-06 00:00:00,6668.2,1
2019-07-06 00:05:00,6786.6,1
2019-07-06 00:10:00,6978.2,1
2019-07-06 00:15:00,7182.5,1
2019-07-06 00:20:00,6591.1,1
2019-07-06 00:25:00,6951.4,1
2019-07-06 00:30:00,7120.4,1
2019-07-06 00:35:00,7047.9,1
2019-07-06 00:40:00,7042.3,1
2019-07-06 00:45:00,7124.3,1
2019-07-06 00:50:00,6952.9,1
2019-07-06 00:55:00,7355.1,1
2019-07-06 01:00:00,7062.6,1
2019-07-06 01:05:00,6634.5,1
2019-07-06 01:10:00,6693.9,1
2019-07-06 01:15:00,6622.1,1
