runtimedt,overallprobadt,overallprobaval,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba
2019-01-29 00:10:09.233217,2019-01-29T07:59:52.2950134Z,0.46996103096959385,2019-01-29T07:51:28.2910003Z,47,0.46996103096959385,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T07:59:52.2950134Z,130.723129,0.4258999471349675
2019-01-29 00:15:10.275612,2019-01-29T08:15:02.4420013Z,0.5325354159884392,2019-01-29T08:11:28.2000122Z,37,0.5325354159884392,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:15:02.4420013Z,122.495308,0.4760324958812844
2019-01-29 00:15:39.251251,2019-01-29T08:15:32.201004Z,0.5325354159884392,2019-01-29T08:11:28.2000122Z,37,0.5325354159884392,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:15:32.201004Z,117.550354,0.5064629774569088
2019-01-29 00:20:43.301850,2019-01-29T08:20:32.3130035Z,0.5325354159884392,2019-01-29T08:11:28.2000122Z,37,0.5325354159884392,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:20:32.3130035Z,128.0523,0.44205766658895096
2019-01-29 00:25:44.406222,2019-01-29T08:25:32.1320037Z,0.5387691405635184,2019-01-29T08:21:29.1050109Z,36,0.5387691405635184,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:25:32.1320037Z,116.935074,0.5102505709327877
2019-01-29 00:30:45.453539,2019-01-29T08:30:32.4320068Z,0.5387691405635184,2019-01-29T08:21:29.1050109Z,36,0.5387691405635184,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:30:32.4320068Z,116.764137,0.5113026493165176
2019-01-29 00:35:46.563765,2019-01-29T08:35:31.9350128Z,0.5573900709970208,2019-01-29T08:31:28.2190093Z,33,0.5573900709970208,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:35:31.9350128Z,133.0552,0.41191865034038133
2019-01-29 00:40:47.694167,2019-01-29T08:40:32.0320129Z,0.5573900709970208,2019-01-29T08:31:28.2190093Z,33,0.5573900709970208,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:40:32.0320129Z,130.9112,0.4247677002107211
2019-01-29 00:45:48.792972,2019-01-29T08:45:42.6200103Z,0.5758510666659657,2019-01-29T08:41:28.2330017Z,30,0.5758510666659657,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:45:42.6200103Z,133.69783,0.4080897883990401
2019-01-29 00:50:52.904284,2019-01-29T08:50:42.5890045Z,0.5758510666659657,2019-01-29T08:41:28.2330017Z,30,0.5758510666659657,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:50:42.5890045Z,145.492981,0.3402032287534613
2019-01-29 00:55:54.032624,2019-01-29T08:55:42.5400085Z,0.5880450893438691,2019-01-29T08:51:28.2790069Z,28,0.5880450893438691,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T08:55:42.5400085Z,124.750427,0.4622001730653852
2019-01-29 01:00:55.156771,2019-01-29T09:00:42.3040008Z,0.5880450893438691,2019-01-29T08:51:28.2790069Z,28,0.5880450893438691,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:00:42.3040008Z,134.346344,0.4042371474190788
2019-01-29 01:05:56.564515,2019-01-29T09:05:42.7890014Z,0.5880450893438691,2019-01-29T08:51:28.2790069Z,28,0.5880450893438691,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:05:42.7890014Z,129.103851,0.4356794826283231
2019-01-29 01:10:57.618076,2019-01-29T09:10:42.623001Z,0.5880450893438691,2019-01-29T08:51:28.2790069Z,28,0.5880450893438691,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:10:42.623001Z,125.0834,0.46016220816492737
2019-01-29 01:15:58.793585,2019-01-29T09:15:52.3300018Z,0.6001319758155317,2019-01-29T09:11:28.306015Z,26,0.6001319758155317,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:15:52.3300018Z,126.662041,0.45051937291537103
2019-01-29 01:21:00.198369,2019-01-29T09:20:52.4060058Z,0.6001319758155317,2019-01-29T09:11:28.306015Z,26,0.6001319758155317,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:20:52.4060058Z,135.754,0.39591573172703
2019-01-29 01:26:04.298053,2019-01-29T09:25:52.3880004Z,0.6061309824798558,2019-01-29T09:21:28.2100067Z,25,0.6061309824798558,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:25:52.3880004Z,142.509674,0.3568853970104521
2019-01-29 01:31:05.458164,2019-01-29T09:30:52.3220062Z,0.6061309824798558,2019-01-29T09:21:28.2100067Z,25,0.6061309824798558,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:30:52.3220062Z,132.06839,0.4178188364680476
2019-01-29 01:36:06.605166,2019-01-29T09:35:52.477005Z,0.6239306517972969,2019-01-29T09:31:28.2910003Z,22,0.6239306517972969,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:35:52.477005Z,123.358047,0.4707351676142748
2019-01-29 01:41:07.757205,2019-01-29T09:41:02.7020111Z,0.6239306517972969,2019-01-29T09:31:28.2910003Z,22,0.6239306517972969,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:41:02.7020111Z,125.072624,0.46022814230882314
2019-01-29 01:46:10.156445,2019-01-29T09:46:02.1110076Z,0.6239306517972969,2019-01-29T09:41:28.2950134Z,22,0.6239306517972969,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:46:02.1110076Z,134.504288,0.4033006115188065
2019-01-29 01:51:11.434762,2019-01-29T09:51:02.3660125Z,0.6239306517972969,2019-01-29T09:41:28.2950134Z,22,0.6239306517972969,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:51:02.3660125Z,132.785767,0.41352716844780246
2019-01-29 01:56:13.474842,2019-01-29T09:56:02.2810058Z,0.6297928683835285,2019-01-29T09:51:28.3460083Z,21,0.6297928683835285,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T09:56:02.2810058Z,122.884918,0.47363950079200023
2019-01-29 02:01:14.634747,2019-01-29T10:01:02.5750122Z,0.6848830137880695,2019-01-29T09:51:28.3460083Z,21,0.6297928683835285,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:01:02.5750122Z,87.0820541,0.6848830137880695
2019-01-29 02:06:15.728319,2019-01-29T10:06:02.2779998Z,0.6848830137880695,2019-01-29T10:01:28.3240051Z,23,0.6180319072087037,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T10:06:02.2779998Z,91.2159,0.662506746713146
