fused-proba-dt,fused-proba-RMS,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-24 20:25:00,0.4986585362319425,1,5477.9,0.4360402372563902,2.0,0.7172238867498594,173.0,0.20356771610392063
2019-07-24 20:30:00,0.5023076112127491,1,5489.2,0.43590974733673926,2.0,0.7172238867498594,166.0,0.22915365434358723
2019-07-24 20:35:00,0.5007330678700792,1,6142.8,0.4283777825193086,2.0,0.7172238867498594,165.0,0.23298752647944274
2019-07-24 20:40:00,0.5016043757134645,1,6252.2,0.4271202152796521,2.0,0.7172238867498594,163.0,0.2407884282509688
2019-07-24 20:45:00,0.5070065895447542,1,5416.5,0.4367494253598626,2.0,0.7172238867498594,159.0,0.2569180438362848
2019-07-24 20:50:00,0.5090586437743223,1,5451.4,0.43634628815423243,2.0,0.7172238867498594,156.0,0.26946970422202454
2019-07-24 20:55:00,0.5081925798097483,1,5060.6,0.440865182961667,2.0,0.7172238867498594,159.0,0.2569180438362848
2019-07-24 21:00:00,0.5076432245198367,1,5020.0,0.4413352240173951,2.0,0.7172238867498594,160.0,0.25282018613954216
2019-07-24 21:05:00,0.5127000696269193,1,5054.6,0.4409346405030642,2.0,0.7172238867498594,153.0,0.28240152844168914
2019-07-24 21:10:00,0.5121412063441522,1,5726.1,0.43317614839032326,2.0,0.7172238867498594,151.0,0.2912287184466528
2019-07-24 21:15:00,0.514770455910047,1,5723.1,0.4332107404625422,2.0,0.7172238867498594,148.0,0.3047691215606231
2019-07-24 21:20:00,0.5135948571387475,1,5029.7,0.4412229139763412,2.0,0.7172238867498594,152.0,0.28679481915781296
2019-07-24 21:25:00,0.5222753298690237,1,4875.6,0.4430078421368842,2.0,0.7172238867498594,143.0,0.3280983216202713
2019-07-24 21:30:00,0.5185186662899507,1,5136.8,0.4399832744400354,2.0,0.7172238867498594,146.0,0.3139895481728286
2019-07-24 21:35:00,0.5190042933262099,1,4988.7,0.441697667400184,2.0,0.7172238867498594,146.0,0.3139895481728286
2019-07-24 21:40:00,0.5207931490789236,1,5027.0,0.44125417493062896,2.0,0.7172238867498594,144.0,0.32335918382557277
2019-07-24 21:45:00,0.521868482409761,1,5630.2,0.4342822622348331,2.0,0.7172238867498594,141.0,0.33768173148931496
2019-07-24 21:50:00,0.5240236681193936,1,5619.8,0.4344022557405161,2.0,0.7172238867498594,139.0,0.3474003320822959
2019-07-24 21:55:00,0.5216702985690416,1,5060.7,0.4408640253555795,2.0,0.7172238867498594,143.0,0.3280983216202713
2019-07-24 22:00:00,0.5293569760438035,1,4993.8,0.44163860688350376,2.0,0.7172238867498594,136.0,0.3622176989658882
2019-07-24 22:05:00,0.5314478337473997,1,5063.4,0.44083277023429396,2.0,0.7172238867498594,134.0,0.3722455707559118
2019-07-24 22:10:00,0.5316086132724188,1,5013.2,0.4414139604093904,2.0,0.7172238867498594,134.0,0.3722455707559118
2019-07-24 22:15:00,0.5340584760228526,1,4995.5,0.44161892041142614,2.0,0.7172238867498594,132.0,0.3823846137668549
2019-07-24 22:20:00,0.5423266704852395,1,5664.3,0.43388887609390236,2.0,0.7172238867498594,124.0,0.42389266570231177
2019-07-24 22:25:00,0.5436659600076352,1,5678.2,0.43372854607927874,2.0,0.7172238867498594,123.0,0.42917068027120714
2019-07-24 22:30:00,0.5425579284449804,1,5589.2,0.4347553580977908,2.0,0.7172238867498594,124.0,0.42389266570231177
2019-07-24 22:35:00,0.45468496645321466,1,5523.4,0.43551486739740053,3.0,0.482110688636586,120.0,0.4450970010389467
2019-07-24 22:40:00,0.4672939414634254,1,5519.2,0.43556335702962296,3.0,0.482110688636586,113.0,0.48264348032550053
2019-07-24 22:45:00,0.5618749367962388,1,5567.4,0.43500695509095033,2.0,0.7172238867498594,111.0,0.4934259611099287
