,thresholds,TP,TN,FP,FN,CR,MOR,"dist to 0,0"
290,0.29,3617.0,188.0,2240.0,0.0,0.3705541770057899,0.0,0.3705541770057899
291,0.291,3617.0,189.0,2239.0,0.0,0.37038875103391233,0.0,0.37038875103391233
292,0.292,3617.0,189.0,2239.0,0.0,0.37038875103391233,0.0,0.37038875103391233
293,0.293,3617.0,190.0,2238.0,0.0,0.37022332506203476,0.0,0.37022332506203476
294,0.294,3617.0,190.0,2238.0,0.0,0.37022332506203476,0.0,0.37022332506203476
295,0.295,3617.0,192.0,2236.0,0.0,0.36989247311827955,0.0,0.36989247311827955
296,0.296,3617.0,193.0,2235.0,0.0,0.369727047146402,0.0,0.369727047146402
297,0.297,3617.0,194.0,2234.0,0.0,0.3695616211745244,0.0,0.3695616211745244
298,0.298,3617.0,194.0,2234.0,0.0,0.3695616211745244,0.0,0.3695616211745244
299,0.299,3617.0,195.0,2233.0,0.0,0.3693961952026468,0.0,0.3693961952026468
300,0.3,3617.0,195.0,2233.0,0.0,0.3693961952026468,0.0,0.3693961952026468
