,GIEDT.ZONE.AHU01.RM11_1.Zone Supply Air Flow,GIEDT.ZONE.AHU01.RM11_2.Zone Supply Air Flow,GIEDT.ZONE.AHU01.RM11_3.Zone Supply Air Flow
2018-02-27 06:45:00,542.7377777777779,448.0,320.0
2018-02-27 06:50:00,564.0711111111111,448.0,320.0
2018-02-27 06:55:00,585.4041851851853,447.9999925925926,320.0000074074074
2018-02-27 07:00:00,583.2488888888888,447.32888888888886,320.67111111111114
2018-02-27 07:05:00,557.9155555555556,445.9955555555556,322.0044444444444
2018-02-27 07:10:00,532.5823296850928,444.66224072225305,323.3378147408639
2018-02-27 07:15:00,516.9850249584026,445.0049916805324,328.01996672212977
2018-02-27 07:20:00,510.9950083194676,447.0016638935108,336.0066555740433
2018-02-27 07:25:00,510.00666666666666,445.99333333333334,333.98
2018-02-27 07:30:00,514.0,444.0,336.0
2018-02-27 07:35:00,520.0,222.0,336.0
2018-02-27 07:40:00,515.98,224.76,336.02
2018-02-27 07:45:00,506.0,446.0,328.0
2018-02-27 07:50:00,518.0,438.0,322.0
2018-02-27 07:55:00,527.9733333333334,442.00666666666666,334.02
2018-02-27 08:00:00,530.0,444.0,328.0
2018-02-27 08:05:00,526.0,446.0,328.0
2018-02-27 08:10:00,522.0333333333333,450.00666666666666,342.00666666666666
2018-02-27 08:15:00,526.0,452.0,334.0
2018-02-27 08:20:00,522.0,450.0,332.0
2018-02-27 08:25:00,523.9933333333333,450.0,337.99333333333334
2018-02-27 08:30:00,516.0,448.0,330.0
2018-02-27 08:35:00,518.0,446.0,324.0
2018-02-27 08:40:00,536.04,446.00666666666666,332.02666666666664
2018-02-27 08:45:00,546.0,446.0,340.0
2018-02-27 08:50:00,532.0,450.0,334.0
2018-02-27 08:55:00,532.04,451.9866666666667,334.02
2018-02-27 09:00:00,546.0,444.0,340.0
2018-02-27 09:05:00,536.0,444.0,330.0
2018-02-27 09:10:00,519.98,445.99333333333334,328.02666666666664
2018-02-27 09:15:00,514.0,444.0,336.0
2018-02-27 09:20:00,514.0,444.0,330.0
2018-02-27 09:25:00,530.04,443.99333333333334,332.02666666666664
2018-02-27 09:30:00,540.0,442.0,338.0
2018-02-27 09:35:00,548.0,450.0,330.0
2018-02-27 09:40:00,535.9466666666667,453.9866666666667,330.02
2018-02-27 09:45:00,520.0,450.0,326.0
2018-02-27 09:50:00,530.0,446.0,330.0
2018-02-27 09:55:00,531.9733333333334,442.0,333.96666666666664
2018-02-27 10:00:00,510.0,492.0,324.0
2018-02-27 10:05:00,512.0,616.0,336.0
2018-02-27 10:10:00,530.0133333333333,704.0533333333333,339.97333333333336
2018-02-27 10:15:00,538.0,774.0,330.0
2018-02-27 10:20:00,536.0,958.0,330.0
2018-02-27 10:25:00,521.96,1188.3333333333333,331.99333333333334
2018-02-27 10:30:00,512.0,1304.0,330.0
2018-02-27 10:35:00,516.0,1250.0,332.0
2018-02-27 10:40:00,520.02,1065.6066666666666,332.0
2018-02-27 10:45:00,530.0,834.0,332.0
2018-02-27 10:50:00,516.0,640.0,332.0
2018-02-27 10:55:00,510.03333333333336,537.94,334.00666666666666
2018-02-27 11:00:00,554.0,488.0,356.0
2018-02-27 11:05:00,556.0,522.0,354.0
2018-02-27 11:10:00,527.578947368421,586.3157894736842,334.3157894736842
2018-02-27 11:15:00,562.0,540.0,356.0
2018-02-27 11:20:00,530.0,492.0,334.0
2018-02-27 11:25:00,513.9533333333334,451.97333333333336,334.00666666666666
2018-02-27 11:30:00,512.0,444.0,334.0
2018-02-27 11:35:00,522.0,446.0,332.0
2018-02-27 11:40:00,522.0066666666667,502.18,332.0
2018-02-27 11:45:00,522.0,640.0,332.0
2018-02-27 11:50:00,520.0,796.0,332.0
2018-02-27 11:55:00,522.0066666666667,863.9866666666667,334.00666666666666
2018-02-27 12:00:00,524.0,844.0,334.0
2018-02-27 12:05:00,522.0,774.0,330.0
2018-02-27 12:10:00,519.9933333333333,649.7733333333333,332.0133333333333
2018-02-27 12:15:00,518.0,564.0,334.0
2018-02-27 12:20:00,522.0,496.0,332.0
2018-02-27 12:25:00,519.9933333333333,443.9866666666667,332.0
2018-02-27 12:30:00,522.0,444.0,334.0
2018-02-27 12:35:00,520.0,456.0,332.0
2018-02-27 12:40:00,520.0066666666667,455.97333333333336,330.0133333333333
2018-02-27 12:45:00,528.0,444.0,334.0
2018-02-27 12:50:00,524.0,442.0,332.0
2018-02-27 12:55:00,530.06,441.99333333333334,344.04
2018-02-27 13:00:00,532.0,442.0,344.0
2018-02-27 13:05:00,528.0,440.0,332.0
2018-02-27 13:10:00,525.9666666666667,444.02,331.99333333333334
2018-02-27 13:15:00,532.0,442.0,330.0
2018-02-27 13:20:00,528.0,448.0,332.0
2018-02-27 13:25:00,518.02,451.97333333333336,332.0
2018-02-27 13:30:00,516.0,442.0,332.0
2018-02-27 13:35:00,524.0,444.0,332.0
2018-02-27 13:40:00,540.0,441.9866666666667,332.0
2018-02-27 13:45:00,542.0,444.0,332.0
2018-02-27 13:50:00,530.0,446.0,332.0
2018-02-27 13:55:00,530.04,441.99333333333334,327.9866666666667
2018-02-27 14:00:00,562.0,492.0,350.0
2018-02-27 14:05:00,620.0,526.0,396.0
2018-02-27 14:10:00,657.98,483.92,405.96666666666664
2018-02-27 14:15:00,672.0,536.0,428.0
2018-02-27 14:20:00,734.0,630.0,472.0
2018-02-27 14:25:00,786.06,650.0066666666667,502.06
2018-02-27 14:30:00,820.0,654.0,522.0
2018-02-27 14:35:00,838.0,638.0,532.0
2018-02-27 14:40:00,872.1066666666667,670.1666666666666,560.0666666666667
2018-02-27 14:45:00,924.0,724.0,598.0
2018-02-27 14:50:00,980.0,830.0,640.0
2018-02-27 14:55:00,1001.9533333333334,865.78,647.9466666666667
2018-02-27 15:00:00,968.0,850.0,612.0
2018-02-27 15:05:00,912.0,938.0,586.0
2018-02-27 15:10:00,908.1066666666667,1004.0933333333334,580.0
2018-02-27 15:15:00,936.0,1038.0,588.0
2018-02-27 15:20:00,922.0,962.0,602.0
2018-02-27 15:25:00,942.1066666666667,904.0866666666667,618.0333333333333
2018-02-27 15:30:00,982.0,936.0,634.0
2018-02-27 15:35:00,1000.0,938.0,646.0
2018-02-27 15:40:00,1016.0066666666667,952.0466666666666,649.9933333333333
2018-02-27 15:45:00,996.0,948.0,630.0
2018-02-27 15:50:00,996.0,952.0,630.0
2018-02-27 15:55:00,1016.0,988.0533333333333,650.0066666666667
2018-02-27 16:00:00,1028.0,968.0,650.0
2018-02-27 16:05:00,1044.0,938.0,658.0
2018-02-27 16:10:00,1096.1666666666667,970.0933333333334,694.0933333333334
2018-02-27 16:15:00,1130.0,1022.0,708.0
2018-02-27 16:20:00,1112.0,1058.0,698.0
2018-02-27 16:25:00,1109.9933333333333,1108.12,704.0
2018-02-27 16:30:00,1122.0,1194.0,352.0
2018-02-27 16:35:00,1080.0,1242.0,446.0
2018-02-27 16:40:00,975.84,1248.02,739.4933333333333
2018-02-27 16:45:00,942.0,1248.0,594.0
2018-02-27 16:50:00,892.0,1166.0,564.0
2018-02-27 16:55:00,771.8133333333334,1007.7333333333333,493.88666666666666
2018-02-27 17:00:00,656.0,852.0,422.0
2018-02-27 17:05:00,618.0,800.0,392.0
2018-02-27 17:10:00,633.9866666666667,775.8333333333334,393.98
2018-02-27 17:15:00,650.0,654.0,406.0
2018-02-27 17:20:00,686.0,634.0,444.0
2018-02-27 17:25:00,706.0066666666667,686.0133333333333,455.97333333333336
2018-02-27 17:30:00,708.0,686.0,450.0
2018-02-27 17:35:00,732.0,664.0,462.0
2018-02-27 17:40:00,768.04,646.0,484.04
2018-02-27 17:45:00,778.0,648.0,498.0
2018-02-27 17:50:00,776.0,648.0,492.0
2018-02-27 17:55:00,761.9533333333334,631.9466666666667,486.00666666666666
2018-02-27 18:00:00,728.0,612.0,464.0
2018-02-27 18:05:00,692.0,610.0,430.0
2018-02-27 18:10:00,669.98,664.1733333333333,420.0
2018-02-27 18:15:00,650.0,716.0,412.0
2018-02-27 18:20:00,634.0,650.0,404.0
2018-02-27 18:25:00,627.9866666666667,563.9333333333333,395.97333333333336
2018-02-27 18:30:00,628.0,540.0,386.0
2018-02-27 18:35:00,612.0,490.0,374.0
2018-02-27 18:40:00,592.0,446.00666666666666,361.99333333333334
2018-02-27 18:45:00,592.0,446.0,362.0
2018-02-27 18:50:00,296.0,446.0,362.0
2018-02-27 18:55:00,294.98,445.99333333333334,347.96
2018-02-27 19:00:00,554.0,444.0,330.0
2018-02-27 19:05:00,518.0,444.0,332.0
2018-02-27 19:10:00,515.9714285714285,444.0,339.9714285714286
2018-02-27 19:15:00,528.0,448.0,336.0
2018-02-27 19:20:00,534.0,448.0,340.0
2018-02-27 19:25:00,526.0066666666667,444.00666666666666,333.96666666666664
2018-02-27 19:30:00,520.0,452.0,330.0
2018-02-27 19:35:00,518.0,228.0,330.0
2018-02-27 19:40:00,515.98,234.78,332.02666666666664
2018-02-27 19:45:00,508.0,462.0,338.0
2018-02-27 19:50:00,516.0,448.0,340.0
2018-02-27 19:55:00,523.9733333333334,433.97333333333336,341.9866666666667
2018-02-27 20:00:00,530.0,428.0,334.0
2018-02-27 20:05:00,546.0,444.0,334.0
2018-02-27 20:10:00,527.9466666666667,456.0,325.96666666666664
2018-02-27 20:15:00,510.0,454.0,328.0
2018-02-27 20:20:00,514.0,450.0,340.0
2018-02-27 20:25:00,517.9933333333333,456.02666666666664,340.0
2018-02-27 20:30:00,518.0,458.0,340.0
2018-02-27 20:35:00,518.0,448.0,328.0
2018-02-27 20:40:00,513.9933333333333,448.0133333333333,326.03333333333336
2018-02-27 20:45:00,530.0,450.0,338.0
2018-02-27 20:50:00,534.0,448.0,328.0
2018-02-27 20:55:00,530.0333333333333,445.99333333333334,326.03333333333336
2018-02-27 21:00:00,530.0,448.0,330.0
2018-02-27 21:05:00,524.0,452.0,330.0
2018-02-27 21:10:00,538.0333333333333,454.0,336.0
2018-02-27 21:15:00,528.0,450.0,328.0
2018-02-27 21:20:00,510.0,438.0,328.0
2018-02-27 21:25:00,528.0533333333333,425.99333333333334,333.99333333333334
2018-02-27 21:30:00,532.0,424.0,326.0
2018-02-27 21:35:00,512.0,438.0,328.0
2018-02-27 21:40:00,506.0133333333333,454.00666666666666,338.00666666666666
2018-02-27 21:45:00,514.0,444.0,332.0
2018-02-27 21:50:00,530.0,428.0,330.0
2018-02-27 21:55:00,525.94,442.06,338.00666666666666
2018-02-27 22:00:00,510.0,444.0,330.0
2018-02-27 22:05:00,514.0,442.0,326.0
2018-02-27 22:10:00,532.0533333333333,453.99333333333334,336.0133333333333
2018-02-27 22:15:00,550.0,456.0,338.0
2018-02-27 22:20:00,536.0,458.0,336.0
2018-02-27 22:25:00,522.0066666666667,439.94666666666666,327.97333333333336
2018-02-27 22:30:00,522.0,426.0,320.0
2018-02-27 22:35:00,518.0,426.0,328.0
2018-02-27 22:40:00,518.0,426.00666666666666,329.98
2018-02-27 22:45:00,518.0,426.0,324.0
2018-02-27 22:50:00,518.0,426.0,330.0
2018-02-27 22:55:00,516.0,436.03333333333336,338.00666666666666
2018-02-27 23:00:00,532.0,438.0,330.0
2018-02-27 23:05:00,528.0,428.0,328.0
2018-02-27 23:10:00,526.06,440.04,336.0
2018-02-27 23:15:00,542.0,456.0,328.0
2018-02-27 23:20:00,524.0,460.0,328.0
2018-02-27 23:25:00,510.0133333333333,457.99333333333334,338.00666666666666
2018-02-27 23:30:00,431.04582034149956,380.3376837416481,283.585115070527
2018-02-27 23:35:00,260.0,227.99999999999994,170.0
2018-02-27 23:40:00,88.95417225109296,75.66231625835186,56.4148849294729
2018-02-27 23:45:00,3.328888888888889,0.0,0.0
2018-02-27 23:50:00,1.9955555555555555,0.0,0.0
2018-02-27 23:55:00,0.6622296296296296,0.0001111111111111111,0.0
2018-02-28 00:00:00,0.0,10.066666666666666,0.0
2018-02-28 00:05:00,0.0,30.066666666666674,0.0
2018-02-28 00:10:00,0.0,50.06655555555555,0.0
2018-02-28 00:15:00,0.0,60.0,0.0
2018-02-28 00:20:00,0.0,60.0,0.0
2018-02-28 00:25:00,0.0,60.00001481481481,0.0
2018-02-28 00:30:00,0.0,61.34222222222221,0.0
2018-02-28 00:35:00,0.0,64.00888888888889,0.0
2018-02-28 00:40:00,5.925925925925926e-05,66.67557037037038,0.0
2018-02-28 00:45:00,5.368888888888889,70.68444444444444,0.0
2018-02-28 00:50:00,16.035555555555554,76.01777777777778,0.0
2018-02-28 00:55:00,26.702133333333336,81.35111111111111,0.0
2018-02-28 01:00:00,29.315555555555555,86.68444444444444,0.0
2018-02-28 01:05:00,23.982222222222223,92.01777777777778,0.0
2018-02-28 01:10:00,18.64888888888889,97.35112592592591,0.0
2018-02-28 01:15:00,13.315555555555555,104.02666666666667,0.0
2018-02-28 01:20:00,7.982222222222222,112.02666666666667,0.0
2018-02-28 01:25:00,2.6489555555555553,120.02657777777776,0.0
2018-02-28 01:30:00,3.355555555555555,119.97333333333333,0.0
2018-02-28 01:35:00,10.022222222222222,111.97333333333333,0.0
2018-02-28 01:40:00,16.688925925925922,103.97342962962962,0.0
2018-02-28 01:45:00,26.711111111111112,104.69777777777779,0.0
2018-02-28 01:50:00,40.044444444444444,114.03111111111112,0.0
2018-02-28 01:55:00,53.37768140715966,123.36439259259261,0.0
2018-02-28 02:00:00,57.979933110367895,128.0,0.0
2018-02-28 02:05:00,53.96655518394649,128.0,0.0
2018-02-28 02:10:00,50.08686733556299,127.97333333333333,0.0
2018-02-28 02:15:00,74.0,124.66666666666667,0.0
2018-02-28 02:20:00,86.0,126.0,0.0
2018-02-28 02:25:00,98.0,127.33333333333333,0.0
2018-02-28 02:30:00,101.33333333333334,129.33333333333331,0.0
2018-02-28 02:35:00,96.0,132.0,0.0
2018-02-28 02:40:00,90.66666666666666,134.66666666666669,0.0
2018-02-28 02:45:00,91.33333333333334,138.0,0.0
2018-02-28 02:50:00,98.0,142.0,0.0
2018-02-28 02:55:00,104.66666666666666,146.0,0.0
2018-02-28 03:00:00,106.66666666666666,146.0,0.0
2018-02-28 03:05:00,104.0,142.0,0.0
2018-02-28 03:10:00,101.33333333333334,138.0,0.0
2018-02-28 03:15:00,96.66666666666666,138.66666666666669,0.0
2018-02-28 03:20:00,90.0,144.0,0.0
2018-02-28 03:25:00,83.33333333333334,149.33333333333331,0.0
2018-02-28 03:30:00,82.66666666666666,152.0,0.0
2018-02-28 03:35:00,88.0,152.0,0.0
2018-02-28 03:40:00,93.33333333333334,152.0,0.0
2018-02-28 03:45:00,102.66666666666666,152.66666666666669,0.0
2018-02-28 03:50:00,116.0,154.0,0.0
2018-02-28 03:55:00,129.33333333333331,155.33333333333331,0.0
2018-02-28 04:00:00,137.33333333333331,155.33333333333331,0.0
2018-02-28 04:05:00,140.0,154.0,0.0
2018-02-28 04:10:00,142.66666666666669,152.66666666666669,0.0
2018-02-28 04:15:00,145.33333333333331,153.33333333333331,0.0
2018-02-28 04:20:00,148.0,156.0,0.0
2018-02-28 04:25:00,150.66666666666669,158.66666666666669,0.0
2018-02-28 04:30:00,148.66666666666669,160.0,5.333333333333333
2018-02-28 04:35:00,142.0,160.0,16.0
2018-02-28 04:40:00,135.33333333333331,160.0,26.666666666666664
2018-02-28 04:45:00,131.33333333333331,160.0,32.66666666666667
2018-02-28 04:50:00,130.0,160.0,34.0
2018-02-28 04:55:00,128.66666666666669,160.0,35.33333333333333
2018-02-28 05:00:00,365.20666666666665,329.43333333333334,215.4
2018-02-28 05:05:00,558.0,464.0,356.0
2018-02-28 05:10:00,514.0,446.0,326.0
2018-02-28 05:15:00,512.0,450.0,332.0
2018-02-28 05:20:00,508.0,444.0,338.0
2018-02-28 05:25:00,510.0,450.0,338.0
2018-02-28 05:30:00,514.0,448.0,326.0
2018-02-28 05:35:00,530.0,446.0,334.0
2018-02-28 05:40:00,542.0,444.0,334.0
2018-02-28 05:45:00,542.0,444.0,324.0
2018-02-28 05:50:00,542.0,442.0,332.0
2018-02-28 05:55:00,538.0,454.0,334.0
2018-02-28 06:00:00,534.0,456.0,324.0
2018-02-28 06:05:00,532.0,446.0,330.0
2018-02-28 06:10:00,532.0,442.0,340.0
2018-02-28 06:15:00,532.0,436.0,332.0
2018-02-28 06:20:00,512.0,436.0,324.0
2018-02-28 06:25:00,508.0,438.0,334.0
2018-02-28 06:30:00,524.0,446.0,336.0
2018-02-28 06:35:00,526.0,450.0,326.0
2018-02-28 06:40:00,530.0,446.0,336.0
2018-02-28 06:45:00,516.0,448.0,344.0
2018-02-28 06:50:00,250.0,450.0,334.0
2018-02-28 06:55:00,292.0,444.0,334.0
2018-02-28 07:00:00,560.0,440.0,336.0
2018-02-28 07:05:00,536.0,444.0,332.0
2018-02-28 07:10:00,536.0,446.0,330.0
2018-02-28 07:15:00,532.0,446.0,332.0
2018-02-28 07:20:00,526.0,452.0,334.0
2018-02-28 07:25:00,526.0,450.0,332.0
2018-02-28 07:30:00,512.0,442.0,332.0
2018-02-28 07:35:00,506.0,220.0,332.0
2018-02-28 07:40:00,516.0,224.0,332.0
2018-02-28 07:45:00,524.0,444.0,328.0
2018-02-28 07:50:00,520.0,446.0,330.0
2018-02-28 07:55:00,510.0,448.0,334.0
2018-02-28 08:00:00,508.0,440.0,332.0
2018-02-28 08:05:00,516.0,434.0,330.0
2018-02-28 08:10:00,530.0,450.0,338.0
2018-02-28 08:15:00,528.0,466.0,336.0
2018-02-28 08:20:00,522.0,446.0,334.0
2018-02-28 08:25:00,518.0,440.0,334.0
2018-02-28 08:30:00,516.0,436.0,324.0
2018-02-28 08:35:00,512.0,436.0,332.0
2018-02-28 08:40:00,506.0,446.0,340.0
2018-02-28 08:45:00,504.0,442.0,330.0
2018-02-28 08:50:00,524.0,446.0,330.0
2018-02-28 08:55:00,524.0,444.0,340.0
2018-02-28 09:00:00,502.0,442.0,334.0
2018-02-28 09:05:00,516.0,442.0,332.0
2018-02-28 09:10:00,536.0,440.0,336.0
2018-02-28 09:15:00,540.0,438.0,330.0
2018-02-28 09:20:00,543.6438356164383,443.3698630136986,326.4109589041096
2018-02-28 09:25:00,550.9315068493152,458.10958904109583,331.2328767123288
2018-02-28 09:30:00,558.2191780821918,472.8493150684932,336.05479452054794
2018-02-28 09:35:00,565.5068493150684,487.58904109589037,340.8767123287671
2018-02-28 09:40:00,572.7945205479452,502.32876712328766,345.6986301369863
2018-02-28 09:45:00,580.0821917808219,517.068493150685,350.52054794520546
2018-02-28 09:50:00,587.3698630136987,531.8082191780823,355.3424657534247
2018-02-28 09:55:00,594.6575342465753,546.5479452054794,360.16438356164383
2018-02-28 10:00:00,601.945205479452,561.2876712328766,364.986301369863
2018-02-28 10:05:00,609.2328767123288,576.027397260274,369.8082191780822
2018-02-28 10:10:00,616.5205479452054,590.7671232876712,374.63013698630135
2018-02-28 10:15:00,623.8082191780823,605.5068493150685,379.45205479452056
2018-02-28 10:20:00,631.0958904109589,620.2465753424658,384.2739726027397
2018-02-28 10:25:00,638.3835616438357,634.986301369863,389.0958904109589
2018-02-28 10:30:00,645.6712328767123,649.7260273972603,393.9178082191781
2018-02-28 10:35:00,652.958904109589,664.4657534246576,398.73972602739724
2018-02-28 10:40:00,660.2465753424658,679.2054794520548,403.56164383561645
2018-02-28 10:45:00,667.5342465753424,693.945205479452,408.3835616438356
2018-02-28 10:50:00,674.8219178082193,708.6849315068494,413.20547945205476
2018-02-28 10:55:00,682.1095890410959,723.4246575342465,418.027397260274
2018-02-28 11:00:00,689.3972602739725,738.1643835616438,422.8493150684931
2018-02-28 11:05:00,696.6849315068494,752.9041095890411,427.67123287671234
2018-02-28 11:10:00,703.972602739726,767.6438356164383,432.4931506849315
2018-02-28 11:15:00,711.2602739726028,782.3835616438356,437.31506849315065
2018-02-28 11:20:00,718.5479452054794,797.1232876712329,442.1369863013699
2018-02-28 11:25:00,725.835616438356,811.8630136986301,446.95890410958907
2018-02-28 11:30:00,733.1232876712329,826.6027397260274,451.7808219178082
2018-02-28 11:35:00,740.4109589041095,841.3424657534247,456.6027397260274
2018-02-28 11:40:00,747.6986301369864,856.0821917808219,461.4246575342466
2018-02-28 11:45:00,754.986301369863,870.8219178082192,466.24657534246575
2018-02-28 11:50:00,762.2739726027396,885.5616438356165,471.0684931506849
2018-02-28 11:55:00,769.5616438356165,900.3013698630136,475.89041095890417
2018-02-28 12:00:00,776.8493150684931,915.0410958904109,480.7123287671233
2018-02-28 12:05:00,784.1369863013699,929.7808219178083,485.5342465753425
2018-02-28 12:10:00,791.4246575342465,944.5205479452055,490.3561643835616
2018-02-28 12:15:00,798.7123287671234,959.2602739726026,495.17808219178073
2018-02-28 12:20:00,806.0,974.0,500.0
2018-02-28 12:25:00,813.2876712328766,988.7397260273974,504.82191780821927
2018-02-28 12:30:00,820.5753424657535,1003.4794520547945,509.6438356164384
2018-02-28 12:35:00,827.8630136986301,1018.2191780821917,514.4657534246576
2018-02-28 12:40:00,835.1506849315068,1032.9589041095892,519.2876712328767
2018-02-28 12:45:00,842.4383561643835,1047.6986301369861,524.1095890410959
2018-02-28 12:50:00,849.7260273972603,1062.4383561643835,528.931506849315
2018-02-28 12:55:00,857.013698630137,1077.178082191781,533.7534246575342
2018-02-28 13:00:00,864.3013698630136,1091.917808219178,538.5753424657535
2018-02-28 13:05:00,871.5890410958905,1106.6575342465753,543.3972602739725
2018-02-28 13:10:00,878.8767123287672,1121.3972602739727,548.2191780821918
2018-02-28 13:15:00,886.1643835616437,1136.1369863013697,553.041095890411
2018-02-28 13:20:00,893.4520547945206,1150.876712328767,557.8630136986301
2018-02-28 13:25:00,900.7397260273972,1165.6164383561645,562.6849315068494
2018-02-28 13:30:00,908.0273972602739,1180.3561643835615,567.5068493150685
2018-02-28 13:35:00,915.3150684931505,1195.0958904109589,572.3287671232877
2018-02-28 13:40:00,922.6027397260274,1209.8356164383563,577.1506849315068
2018-02-28 13:45:00,929.8904109589041,1224.5753424657532,581.972602739726
2018-02-28 13:50:00,937.1780821917807,1239.3150684931506,586.7945205479452
2018-02-28 13:55:00,944.4657534246576,1254.054794520548,591.6164383561644
2018-02-28 14:00:00,951.7534246575342,1268.794520547945,596.4383561643835
2018-02-28 14:05:00,959.0410958904112,1283.5342465753424,601.2602739726028
2018-02-28 14:10:00,966.3287671232878,1298.2739726027398,606.0821917808219
2018-02-28 14:15:00,973.6164383561644,1313.013698630137,610.9041095890411
2018-02-28 14:20:00,980.9041095890411,1327.7534246575342,615.7260273972603
2018-02-28 14:25:00,988.1917808219177,1342.4931506849316,620.5479452054794
2018-02-28 14:30:00,995.4794520547945,1357.2328767123286,625.3698630136986
2018-02-28 14:35:00,1002.7671232876711,1371.972602739726,630.1917808219177
2018-02-28 14:40:00,1010.054794520548,1386.7123287671234,635.013698630137
2018-02-28 14:45:00,1017.3424657534247,1401.4520547945206,639.8356164383562
2018-02-28 14:50:00,1024.6301369863013,1416.1917808219177,644.6575342465753
2018-02-28 14:55:00,1031.9178082191781,1430.9315068493152,649.4794520547946
2018-02-28 15:00:00,1039.2054794520548,1445.671232876712,654.3013698630136
2018-02-28 15:05:00,1046.4931506849316,1460.4109589041095,659.1232876712329
2018-02-28 15:10:00,1053.7808219178082,1475.150684931507,663.945205479452
2018-02-28 15:15:00,1061.0684931506848,1489.8904109589039,668.7671232876712
2018-02-28 15:20:00,1068.3561643835617,1504.6301369863013,673.5890410958904
2018-02-28 15:25:00,1142.0,1558.0,722.0
2018-02-28 15:30:00,1250.0,1610.0,786.0
2018-02-28 15:35:00,1302.0,1614.0,822.0
2018-02-28 15:40:00,1306.0,1604.0,834.0
2018-02-28 15:45:00,1316.0,1594.0,832.0
2018-02-28 15:50:00,1280.0,1554.0,804.0
2018-02-28 15:55:00,1268.0,1548.0,808.0
2018-02-28 16:00:00,1348.0,1630.0,862.0
2018-02-28 16:05:00,1322.0,1656.0,838.0
2018-02-28 16:10:00,1220.0,1584.0,768.0
2018-02-28 16:15:00,1208.0,1584.0,766.0
2018-02-28 16:20:00,1264.0,1640.0,810.0
2018-02-28 16:25:00,1300.0,1644.0,826.0
2018-02-28 16:30:00,1314.0,1596.0,412.0
2018-02-28 16:35:00,1318.0,1516.0,548.0
2018-02-28 16:40:00,1318.0,1502.0,976.0
2018-02-28 16:45:00,1320.0,1500.0,846.0
2018-02-28 16:50:00,1336.0,1464.0,852.0
2018-02-28 16:55:00,1316.0,1470.0,848.0
2018-02-28 17:00:00,1300.0,1570.0,848.0
2018-02-28 17:05:00,1352.0,1684.0,880.0
2018-02-28 17:10:00,1376.0,1712.0,890.0
2018-02-28 17:15:00,1386.0,1694.0,892.0
2018-02-28 17:20:00,1434.0,1730.0,914.0
2018-02-28 17:25:00,1508.0,1782.0,960.0
